iteration,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
1,1,0.8,20,491.160924776913,491.160924776913,0,1
1,1,0.8,20,498.124264654467,498.124264654467,0,1
1,1,0.8,20,503.663710741797,503.663710741797,0,1
1,1,0.8,20,523.952250760051,523.952250760051,0,1
1,1,0.8,20,466.976649360466,466.976649360466,0,1
1,1,0.8,20,530.250795801256,530.250795801256,0,1
1,1,0.8,20,467.491340737297,467.491340737297,0,1
1,1,0.8,20,486.277509747509,486.277509747509,0,1
1,1,0.8,20,493.841861428833,493.841861428833,0,1
1,1,0.8,20,452.496548830642,452.496548830642,0,1
1,20,0.8,20,522.186218786162,522.186218786162,0,1
1,20,0.8,20,524.307093643137,524.307093643137,0,1
1,20,0.8,20,520.150565267113,520.150565267113,0,1
1,20,0.8,20,491.204571379733,491.204571379733,0,1
1,20,0.8,20,482.716634568694,482.716634568694,0,1
1,20,0.8,20,498.590915496818,498.590915496818,0,1
1,20,0.8,20,475.91262131261,475.91262131261,0,1
1,20,0.8,20,482.930189346389,482.930189346389,0,1
1,20,0.8,20,474.896287393582,474.896287393582,0,1
1,20,0.8,20,479.055430748443,479.055430748443,0,1
2,1,0.8,20,413.467786693764,413.467786693764,0,1
2,1,0.8,20,478.914529022051,478.914529022051,0,1
2,1,0.8,20,434.308741582907,434.308741582907,0,1
2,1,0.8,20,429.052756269211,429.052756269211,0,1
2,1,0.8,20,459.209568562743,459.209568562743,0,1
2,1,0.8,20,469.252640581474,469.252640581474,0,1
2,1,0.8,20,467.491340737297,495.32684031005,0,1
2,1,0.8,20,468.768226971673,468.768226971673,0,1
2,1,0.8,20,470.3783388805,470.3783388805,0,1
2,1,0.8,20,452.496548830642,515.499354343396,0,1
2,20,0.8,20,487.859950354423,487.859950354423,0,1
2,20,0.8,20,496.369631397475,496.369631397475,0,1
2,20,0.8,20,471.847224097167,471.847224097167,0,1
2,20,0.8,20,459.587775880115,459.587775880115,0,1
2,20,0.8,20,453.895311124228,453.895311124228,0,1
2,20,0.8,20,454.512587343744,454.512587343744,0,1
2,20,0.8,20,475.91262131261,481.540141658723,0,1
2,20,0.8,20,464.159220126921,464.159220126921,0,1
2,20,0.8,20,442.713761410457,442.713761410457,0,1
2,20,0.8,20,441.909403576797,441.909403576797,0,1
3,1,0.8,20,413.467786693764,418.726245629183,0,1
3,1,0.8,20,473.923938286015,473.923938286015,0,1
3,1,0.8,20,428.228337123749,428.228337123749,0,1
3,1,0.8,20,429.052756269211,444.155881484396,0,1
3,1,0.8,20,459.209568562743,469.463417912717,0,1
3,1,0.8,20,444.659442299421,444.659442299421,0,1
3,1,0.8,20,440.597956829949,440.597956829949,0,1
3,1,0.8,20,455.269289653731,455.269289653731,0,1
3,1,0.8,20,452.906976953528,452.906976953528,0,1
3,1,0.8,20,441.034847257763,441.034847257763,0,1
3,20,0.8,20,461.247416704918,461.247416704918,0,1
3,20,0.8,20,400.382561205731,400.382561205731,0,1
3,20,0.8,20,449.569924448012,449.569924448012,0,1
3,20,0.8,20,404.144566129291,404.144566129291,0,1
3,20,0.8,20,376.56031780662,376.56031780662,0,1
3,20,0.8,20,391.433258062143,391.433258062143,0,1
3,20,0.8,20,437.703613746174,437.703613746174,0,1
3,20,0.8,20,446.796146086831,446.796146086831,0,1
3,20,0.8,20,413.170543020448,413.170543020448,0,1
3,20,0.8,20,437.124774930983,437.124774930983,0,1
4,1,0.8,20,339.343009187476,339.343009187476,0,1
4,1,0.8,20,452.817136644435,452.817136644435,0,1
4,1,0.8,20,428.228337123749,440.972389438726,0,1
4,1,0.8,20,397.4883689208,397.4883689208,0,1
4,1,0.8,20,459.209568562743,471.939970661479,0,1
4,1,0.8,20,404.65576407802,404.65576407802,0,1
4,1,0.8,20,435.463083386336,435.463083386336,0,1
4,1,0.8,20,406.434156466022,406.434156466022,0,1
4,1,0.8,20,431.968139947655,431.968139947655,0,1
4,1,0.8,20,433.816952820625,433.816952820625,0,1
4,20,0.8,20,402.693608953567,402.693608953567,0,1
4,20,0.8,20,385.418279908724,385.418279908724,0,1
4,20,0.8,20,388.866868836701,388.866868836701,0,1
4,20,0.8,20,389.516586369093,389.516586369093,0,1
4,20,0.8,20,376.56031780662,392.878225839232,0,1
4,20,0.8,20,356.539905068722,356.539905068722,0,1
4,20,0.8,20,412.377511509148,412.377511509148,0,1
4,20,0.8,20,418.310205464128,418.310205464128,0,1
4,20,0.8,20,401.121074708725,401.121074708725,0,1
4,20,0.8,20,389.422507529587,389.422507529587,0,1
5,1,0.8,20,339.343009187476,353.628691803971,0,1
5,1,0.8,20,442.360028149599,442.360028149599,0,1
5,1,0.8,20,423.715508933833,423.715508933833,0,1
5,1,0.8,20,348.09776986793,348.09776986793,0,1
5,1,0.8,20,404.728098575135,404.728098575135,0,1
5,1,0.8,20,384.427579358343,384.427579358343,0,1
5,1,0.8,20,390.69025667317,390.69025667317,0,1
5,1,0.8,20,406.434156466022,410.571866719737,0,1
5,1,0.8,20,407.182973722177,407.182973722177,0,1
5,1,0.8,20,413.191292373308,413.191292373308,0,1
5,20,0.8,20,376.772393086686,376.772393086686,0,1
5,20,0.8,20,356.039356458557,356.039356458557,0,1
5,20,0.8,20,384.773661447621,384.773661447621,0,1
5,20,0.8,20,388.209124215071,388.209124215071,0,1
5,20,0.8,20,376.56031780662,386.630911413395,0,1
5,20,0.8,20,340.996170158762,340.996170158762,0,1
5,20,0.8,20,374.0970545419,374.0970545419,0,1
5,20,0.8,20,392.188972587521,392.188972587521,0,1
5,20,0.8,20,394.532672398243,394.532672398243,0,1
5,20,0.8,20,375.412825373744,375.412825373744,0,1
6,1,0.8,20,339.343009187476,361.064657088863,0,1
6,1,0.8,20,401.085546910065,401.085546910065,0,1
6,1,0.8,20,372.660896806055,372.660896806055,0,1
6,1,0.8,20,338.643567680607,338.643567680607,0,1
6,1,0.8,20,308.344226593814,308.344226593814,0,1
6,1,0.8,20,384.427579358343,400.95501631909,0,1
6,1,0.8,20,390.69025667317,401.29929045535,0,1
6,1,0.8,20,398.03260069517,398.03260069517,0,1
6,1,0.8,20,373.331203182353,373.331203182353,0,1
6,1,0.8,20,379.797788452033,379.797788452033,0,1
6,20,0.8,20,376.772393086686,377.365861591801,0,1
6,20,0.8,20,334.646429731261,334.646429731261,0,1
6,20,0.8,20,373.571999754034,373.571999754034,0,1
6,20,0.8,20,329.396181829647,329.396181829647,0,1
6,20,0.8,20,286.469246045642,286.469246045642,0,1
6,20,0.8,20,336.202329185268,336.202329185268,0,1
6,20,0.8,20,374.0970545419,378.518681446009,0,1
6,20,0.8,20,392.188972587521,393.251165797498,0,1
6,20,0.8,20,358.893289524604,358.893289524604,0,1
6,20,0.8,20,375.412825373744,376.860790036228,0,1
7,1,0.8,20,282.768219051304,282.768219051304,0,1
7,1,0.8,20,401.085546910065,409.312943989494,0,1
7,1,0.8,20,372.660896806055,411.701548148622,0,1
7,1,0.8,20,311.83216784874,311.83216784874,0,1
7,1,0.8,20,308.344226593814,316.826601055073,0,1
7,1,0.8,20,384.427579358343,390.556724626023,0,1
7,1,0.8,20,387.500756759313,387.500756759313,0,1
7,1,0.8,20,365.229733406413,365.229733406413,0,1
7,1,0.8,20,373.331203182353,385.316482497264,0,1
7,1,0.8,20,379.797788452033,381.958973259675,0,1
7,20,0.8,20,376.772393086686,380.436549176078,0,1
7,20,0.8,20,308.063084457823,308.063084457823,0,1
7,20,0.8,20,361.465421975402,361.465421975402,0,1
