iteration,sigma,rho,Q,bestLength
100,1,0.59,0,419.254262685776
100,20,0.59,0,398.577296346426
100,1,0.6,0,441.778570175171
100,20,0.6,0,443.377193331718
100,1,0.61,0,448.969637930393
100,20,0.61,0,424.711987376213
100,1,0.62,0,438.212726473808
100,20,0.62,0,398.884211659431
100,1,0.63,0,434.631868124008
100,20,0.63,0,432.92848610878
100,1,0.64,0,427.51584482193
100,20,0.64,0,443.672655642033
100,1,0.65,0,437.143679738045
100,20,0.65,0,422.302492380142
100,1,0.66,0,408.211899638176
100,20,0.66,0,428.924757122993
100,1,0.67,0,422.465481907129
100,20,0.67,0,422.695095390081
100,1,0.68,0,437.020768642426
100,20,0.68,0,434.919794559479
100,1,0.69,0,425.879807949066
100,20,0.69,0,413.154295086861
100,1,0.7,0,377.503682613373
100,20,0.7,0,436.314289093018
100,1,0.71,0,436.923920035362
100,20,0.71,0,433.664967298508
100,1,0.72,0,436.823210716248
100,20,0.72,0,391.20668387413
100,1,0.73,0,438.972218990326
100,20,0.73,0,436.933668255806
100,1,0.74,0,409.594049870968
100,20,0.74,0,426.86373436451
100,1,0.75,0,434.430853009224
100,20,0.75,0,430.988234937191
100,1,0.76,0,429.8097178936
100,20,0.76,0,427.778642296791
100,1,0.77,0,428.053202271461
100,20,0.77,0,419.283987045288
100,1,0.78,0,397.213238477707
100,20,0.78,0,435.931751191616
100,1,0.79,0,433.236850053072
100,20,0.79,0,431.263994455338
100,1,0.8,0,434.694494605064
100,20,0.8,0,424.502430319786
100,1,0.81,0,439.904967904091
100,20,0.81,0,428.78478884697
100,1,0.82,0,440.990236163139
100,20,0.82,0,440.693262904882
100,1,0.83,0,423.901852846146
100,20,0.83,0,446.375238895416
100,1,0.84,0,428.32008689642
100,20,0.84,0,415.125962436199
100,1,0.85,0,420.715294718742
100,20,0.85,0,410.6356780231
100,1,0.86,0,411.34900867939
100,20,0.86,0,435.010730654001
100,1,0.87,0,435.269681930542
100,20,0.87,0,427.118406772614
100,1,0.88,0,460.44967186451
100,20,0.88,0,421.971795916557
100,1,0.89,0,423.263047456741
100,20,0.89,0,433.23618388176
100,1,0.9,0,434.127321600914
100,20,0.9,0,403.441873908043
100,1,0.91,0,457.618694335222
100,20,0.91,0,423.640546828508
100,1,0.92,0,438.237993121147
100,20,0.92,0,432.881998598576
100,1,0.93,0,426.554653763771
100,20,0.93,0,443.327915430069
100,1,0.94,0,428.966426491737
100,20,0.94,0,434.194037437439
100,1,0.95,0,446.643453121185
100,20,0.95,0,413.453963160515
100,1,0.96,0,409.541183024645
100,20,0.96,0,395.000659108162
100,1,0.97,0,444.861927092075
100,20,0.97,0,438.814438760281
100,1,0.98,0,433.191125631332
100,20,0.98,0,430.611334085464
100,1,0.99,0,442.068115472794
100,20,0.99,0,398.542889595032
100,1,1,0,395.43263477087
100,20,1,0,423.079118549824
100,1,0,1,437.158702194691
100,20,0,1,414.316320955753
100,1,0.01,1,428.435333609581
100,20,0.01,1,426.89730912447
100,1,0.02,1,440.681445986032
100,20,0.02,1,403.443949580193
100,1,0.03,1,440.433138847351
100,20,0.03,1,422.69399958849
100,1,0.04,1,418.17077755928
100,20,0.04,1,449.891789793968
100,1,0.05,1,415.570401728153
100,20,0.05,1,417.586175918579
100,1,0.06,1,451.233193159103
100,20,0.06,1,442.206575989723
100,1,0.07,1,439.036298274994
100,20,0.07,1,431.98403441906
100,1,0.08,1,445.512029886246
100,20,0.08,1,440.351843953133
100,1,0.09,1,439.994705200195
100,20,0.09,1,437.362431764603
100,1,0.1,1,435.083848834038
100,20,0.1,1,422.547990381718
100,1,0.11,1,437.425515055656
100,20,0.11,1,428.351444840431
100,1,0.12,1,405.447726815939
100,20,0.12,1,431.436818242073
100,1,0.13,1,442.344765782356
100,20,0.13,1,440.76442617178
100,1,0.14,1,429.839548110962
100,20,0.14,1,422.62625515461
100,1,0.15,1,429.172536849976
100,20,0.15,1,434.838281273842
100,1,0.16,1,419.528568506241
100,20,0.16,1,423.276667118073
100,1,0.17,1,424.065940380096
100,20,0.17,1,449.229976773262
100,1,0.18,1,442.179426312447
100,20,0.18,1,421.805191040039
100,1,0.19,1,418.18784558773
100,20,0.19,1,387.040052235127
100,1,0.2,1,441.364168405533
100,20,0.2,1,445.368613600731
100,1,0.21,1,436.755728304386
100,20,0.21,1,428.13738656044
100,1,0.22,1,436.644684314728
100,20,0.22,1,441.134068727493
100,1,0.23,1,402.251289874315
100,20,0.23,1,431.246611356735
100,1,0.24,1,430.822862505913
100,20,0.24,1,427.02948653698
100,1,0.25,1,428.216409444809
100,20,0.25,1,440.709269762039
100,1,0.26,1,443.141382753849
100,20,0.26,1,427.560854554176
100,1,0.27,1,415.531772136688
100,20,0.27,1,420.059986233711
100,1,0.28,1,413.298845946789
100,20,0.28,1,406.074117660522
100,1,0.29,1,412.581351518631
100,20,0.29,1,441.263701438904
100,1,0.3,1,425.776571631432
100,20,0.3,1,457.536245822906
100,1,0.31,1,418.724721670151
100,20,0.31,1,416.393865346909
100,1,0.32,1,442.754560381174
100,20,0.32,1,445.294805049896
100,1,0.33,1,434.485837250948
100,20,0.33,1,429.041671037674
100,1,0.34,1,442.239691972733
100,20,0.34,1,408.356019973755
100,1,0.35,1,433.804064393044
100,20,0.35,1,423.732503652573
100,1,0.36,1,407.207830309868
100,20,0.36,1,437.757628023624
100,1,0.37,1,433.751146376133
100,20,0.37,1,396.687134861946
100,1,0.38,1,430.799139022827
100,20,0.38,1,424.912782102823
100,1,0.39,1,445.123682260513
100,20,0.39,1,419.42041900754
100,1,0.4,1,436.126681983471
100,20,0.4,1,444.934801340103
100,1,0.41,1,410.309471189976
100,20,0.41,1,436.208459734917
100,1,0.42,1,447.41926664114
100,20,0.42,1,444.836088657379
100,1,0.43,1,409.098999977112
100,20,0.43,1,434.355851769447
100,1,0.44,1,423.753451824188
100,20,0.44,1,421.423954725266
100,1,0.45,1,424.350370407104
100,20,0.45,1,422.083761334419
100,1,0.46,1,420.62889289856
100,20,0.46,1,423.187820076942
100,1,0.47,1,407.611111402512
100,20,0.47,1,439.469009995461
100,1,0.48,1,437.985063433647
100,20,0.48,1,413.973648309708
100,1,0.49,1,435.276015996933
100,20,0.49,1,436.111556649208
100,1,0.5,1,423.999549090862
100,20,0.5,1,441.499097943306
100,1,0.51,1,422.060014933348
100,20,0.51,1,443.693851232529
100,1,0.52,1,421.25441801548
100,20,0.52,1,440.434560209513
100,1,0.53,1,406.277993500233
100,20,0.53,1,434.742676019669
100,1,0.54,1,431.304414391518
100,20,0.54,1,447.191912293434
100,1,0.55,1,437.26279425621
100,20,0.55,1,443.401336312294
100,1,0.56,1,444.977750778198
100,20,0.56,1,439.836124658585
100,1,0.57,1,418.543623209
100,20,0.57,1,441.675444483757
100,1,0.58,1,428.309682130814
100,20,0.58,1,404.917776226997
100,1,0.59,1,426.437839627266
100,20,0.59,1,425.481994152069
100,1,0.6,1,438.734700918198
100,20,0.6,1,447.166155219078
100,1,0.61,1,432.879672169685
100,20,0.61,1,438.107288479805
100,1,0.62,1,433.358013868332
100,20,0.62,1,415.069510698318
100,1,0.63,1,403.004551619291
100,20,0.63,1,432.802943170071
100,1,0.64,1,444.715121984482
100,20,0.64,1,424.530558735132
100,1,0.65,1,434.121435523033
100,20,0.65,1,434.268801450729
100,1,0.66,1,407.367610573769
100,20,0.66,1,441.803002953529
100,1,0.67,1,408.412386536598
100,20,0.67,1,423.333607316017
100,1,0.68,1,440.466419100761
100,20,0.68,1,426.822588831186
100,1,0.69,1,421.162632167339
100,20,0.69,1,426.308029294014
100,1,0.7,1,430.310837864876
100,20,0.7,1,436.501397609711
100,1,0.71,1,444.741559863091
100,20,0.71,1,448.737380921841
100,1,0.72,1,442.296336531639
100,20,0.72,1,459.162886619568
100,1,0.73,1,431.069424510002
100,20,0.73,1,439.673159062862
100,1,0.74,1,418.898857712746
100,20,0.74,1,432.244612455368
100,1,0.75,1,400.124252229929
100,20,0.75,1,420.863440394402
100,1,0.76,1,433.112565159798
100,20,0.76,1,424.4482421875
100,1,0.77,1,435.724199950695
100,20,0.77,1,439.312085747719
100,1,0.78,1,427.310373425484
100,20,0.78,1,446.587298750877
100,1,0.79,1,430.656045198441
100,20,0.79,1,409.382525801659
100,1,0.8,1,430.519325613976
100,20,0.8,1,430.88866853714
100,1,0.81,1,419.175078630447
100,20,0.81,1,440.63673043251
100,1,0.82,1,429.240648984909
100,20,0.82,1,441.996982693672
100,1,0.83,1,447.671154737473
100,20,0.83,1,425.007901728153
100,1,0.84,1,441.549514830112
100,20,0.84,1,436.230584144592
100,1,0.85,1,431.780536592007
100,20,0.85,1,423.290331721306
100,1,0.86,1,427.446599125862
100,20,0.86,1,436.087313532829
100,1,0.87,1,432.149109482765
100,20,0.87,1,435.421110749245
100,1,0.88,1,417.021232068539
100,20,0.88,1,427.71532535553
100,1,0.89,1,408.281433582306
100,20,0.89,1,448.719999372959
100,1,0.9,1,430.483613938093
100,20,0.9,1,425.876801967621
100,1,0.91,1,441.840548872948
100,20,0.91,1,405.44736135006
100,1,0.92,1,441.284627199173
100,20,0.92,1,446.859561681747
100,1,0.93,1,435.969370305538
100,20,0.93,1,415.609213232994
100,1,0.94,1,443.433940529823
100,20,0.94,1,426.848014354706
100,1,0.95,1,434.970033049583
100,20,0.95,1,432.2875893116
100,1,0.96,1,414.783370316029
100,20,0.96,1,440.078183412552
100,1,0.97,1,429.063462078571
100,20,0.97,1,446.082193255425
100,1,0.98,1,422.115373015404
100,20,0.98,1,406.919668674469
100,1,0.99,1,394.20373532176
100,20,0.99,1,388.254779279232
100,1,1,1,136.98852828145
100,20,1,1,132.821052521467
100,1,0,2,415.450021922588
100,20,0,2,451.496723413467
100,1,0.01,2,415.963173896074
100,20,0.01,2,431.195151597261
100,1,0.02,2,438.288178086281
100,20,0.02,2,413.74900829792
100,1,0.03,2,449.884581446648
100,20,0.03,2,435.622714042664
100,1,0.04,2,428.298053741455
100,20,0.04,2,444.413434207439
100,1,0.05,2,428.138695478439
100,20,0.05,2,433.001460909843
100,1,0.06,2,423.130922794342
100,20,0.06,2,440.956684470177
100,1,0.07,2,443.787027031183
100,20,0.07,2,429.716211676598
100,1,0.08,2,421.373635828495
100,20,0.08,2,423.67412507534
100,1,0.09,2,423.916612505913
100,20,0.09,2,434.468836307526
100,1,0.1,2,435.304161459208
100,20,0.1,2,414.217930972576
100,1,0.11,2,380.321518778801
100,20,0.11,2,436.523599624634
100,1,0.12,2,409.72394323349
100,20,0.12,2,424.408833414316
100,1,0.13,2,431.155651599169
100,20,0.13,2,438.14512193203
100,1,0.14,2,410.767638444901
100,20,0.14,2,422.927827954292
100,1,0.15,2,432.218330681324
100,20,0.15,2,432.276321470737
100,1,0.16,2,439.108636975288
100,20,0.16,2,434.655259907246
100,1,0.17,2,434.651203393936
100,20,0.17,2,413.13399541378
100,1,0.18,2,435.010404229164
100,20,0.18,2,419.296895742416
100,1,0.19,2,427.594067454338
100,20,0.19,2,426.828038454056
100,1,0.2,2,438.384625136852
100,20,0.2,2,384.539899408817
100,1,0.21,2,432.197246670723
100,20,0.21,2,438.183037996292
100,1,0.22,2,430.260677754879
100,20,0.22,2,438.058139681816
100,1,0.23,2,439.100892663002
100,20,0.23,2,447.303811937571
100,1,0.24,2,423.690726399422
100,20,0.24,2,429.916523098946
100,1,0.25,2,439.755471348763
100,20,0.25,2,439.42894256115
100,1,0.26,2,437.129306554794
100,20,0.26,2,432.293312072754
100,1,0.27,2,438.486652851105
100,20,0.27,2,437.189415812492
100,1,0.28,2,428.116209506989
100,20,0.28,2,423.085139870644
100,1,0.29,2,416.203148543835
100,20,0.29,2,430.36102193594
100,1,0.3,2,429.438740134239
100,20,0.3,2,454.508995771408
100,1,0.31,2,424.711660146713
100,20,0.31,2,442.93461766839
100,1,0.32,2,435.736355483532
100,20,0.32,2,426.64451944828
100,1,0.33,2,433.570954501629
100,20,0.33,2,422.809167981148
100,1,0.34,2,438.804532170296
100,20,0.34,2,423.72736787796
100,1,0.35,2,395.066694140434
100,20,0.35,2,430.463618636131
100,1,0.36,2,428.333777070045
100,20,0.36,2,421.170390844345
100,1,0.37,2,443.690852284431
100,20,0.37,2,440.579224824905
100,1,0.38,2,431.510127723217
100,20,0.38,2,441.382599234581
100,1,0.39,2,430.098509073257
100,20,0.39,2,435.252845317125
100,1,0.4,2,440.240514099598
100,20,0.4,2,442.098369389772
100,1,0.41,2,417.364520430565
100,20,0.41,2,424.141189485788
100,1,0.42,2,406.492368578911
100,20,0.42,2,446.5184019804
100,1,0.43,2,435.441456615925
100,20,0.43,2,419.078727245331
100,1,0.44,2,415.909259200096
100,20,0.44,2,376.058122754097
100,1,0.45,2,398.181689739227
100,20,0.45,2,419.700907617807
100,1,0.46,2,445.820598363876
100,20,0.46,2,430.016752839088
100,1,0.47,2,438.665451198816
100,20,0.47,2,428.341134786606
100,1,0.48,2,431.151492595673
100,20,0.48,2,443.851340293884
100,1,0.49,2,438.822394788265
100,20,0.49,2,443.190349131823
100,1,0.5,2,440.718249440193
100,20,0.5,2,424.681078195572
100,1,0.51,2,435.420231848955
100,20,0.51,2,441.158319950104
100,1,0.52,2,406.007189810276
100,20,0.52,2,434.092874884605
100,1,0.53,2,433.333159685135
100,20,0.53,2,453.10884809494
100,1,0.54,2,449.789562225342
100,20,0.54,2,412.08732020855
100,1,0.55,2,416.758965551853
100,20,0.55,2,441.712360858917
100,1,0.56,2,426.13303732872
100,20,0.56,2,421.553233534098
100,1,0.57,2,413.752552747726
100,20,0.57,2,422.324924707413
100,1,0.58,2,441.825009465218
100,20,0.58,2,434.585862874985
100,1,0.59,2,422.734740495682
100,20,0.59,2,440.49058586359
100,1,0.6,2,415.116926312447
100,20,0.6,2,441.196590572596
100,1,0.61,2,414.437476038933
100,20,0.61,2,425.721459627151
100,1,0.62,2,444.440757036209
100,20,0.62,2,373.120524168015
100,1,0.63,2,430.122159600258
100,20,0.63,2,428.938686430454
100,1,0.64,2,406.429839491844
100,20,0.64,2,433.664865672588
100,1,0.65,2,418.776457488537
100,20,0.65,2,428.572333455086
100,1,0.66,2,442.262687325478
100,20,0.66,2,409.062653779984
100,1,0.67,2,428.654632985592
100,20,0.67,2,443.32364833355
100,1,0.68,2,446.813322305679
100,20,0.68,2,428.039738059044
100,1,0.69,2,435.231301307678
100,20,0.69,2,441.251385211945
100,1,0.7,2,428.79727858305
100,20,0.7,2,433.402871608734
100,1,0.71,2,418.320850610733
100,20,0.71,2,443.96426564455
100,1,0.72,2,416.730311870575
100,20,0.72,2,421.807698249817
100,1,0.73,2,418.755362808704
100,20,0.73,2,436.023634433746
100,1,0.74,2,431.0613758564
100,20,0.74,2,436.017255663872
100,1,0.75,2,425.935539841652
100,20,0.75,2,408.472676664591
100,1,0.76,2,430.401466965675
100,20,0.76,2,393.604991316795
100,1,0.77,2,451.682212591171
100,20,0.77,2,427.438099294901
100,1,0.78,2,437.425154328346
100,20,0.78,2,433.762633562088
100,1,0.79,2,427.102471232414
100,20,0.79,2,442.544154763222
100,1,0.8,2,444.867387115955
100,20,0.8,2,443.532059907913
100,1,0.81,2,437.081585764885
100,20,0.81,2,425.111202597618
100,1,0.82,2,426.602031707764
100,20,0.82,2,440.579317331314
100,1,0.83,2,424.866170942783
100,20,0.83,2,433.419170618057
100,1,0.84,2,424.086059808731
100,20,0.84,2,440.960793733597
100,1,0.85,2,421.166772007942
100,20,0.85,2,443.169392824173
100,1,0.86,2,433.188128829002
100,20,0.86,2,442.018149077892
100,1,0.87,2,401.595626354218
100,20,0.87,2,416.419654607773
100,1,0.88,2,412.13952755928
100,20,0.88,2,435.60679858923
100,1,0.89,2,415.336849927902
100,20,0.89,2,450.308557510376
100,1,0.9,2,422.487314105034
100,20,0.9,2,432.079699397087
100,1,0.91,2,443.412070870399
100,20,0.91,2,425.671277761459
100,1,0.92,2,423.759163856506
100,20,0.92,2,446.865664839745
100,1,0.93,2,439.101562857628
100,20,0.93,2,452.263365149498
100,1,0.94,2,403.16591244936
100,20,0.94,2,418.991708546877
100,1,0.95,2,422.744603186846
100,20,0.95,2,425.384617716074
100,1,0.96,2,405.877801299095
100,20,0.96,2,416.412865042686
100,1,0.97,2,416.057550281286
100,20,0.97,2,420.909698307514
100,1,0.98,2,259.941227048635
100,20,0.98,2,234.987501949072
100,1,0.99,2,146.986510485411
100,20,0.99,2,136.600507944822
100,1,1,2,146.821213930845
100,20,1,2,146.878173917532
100,1,0,3,444.326714575291
100,20,0,3,428.009697437286
100,1,0.01,3,422.657784938812
100,20,0.01,3,385.502811014652
100,1,0.02,3,441.641446232796
100,20,0.02,3,439.920388698578
100,1,0.03,3,432.287286818028
100,20,0.03,3,445.563989520073
100,1,0.04,3,420.571594834328
100,20,0.04,3,439.863092780113
100,1,0.05,3,421.321175456047
100,20,0.05,3,438.493165373802
100,1,0.06,3,438.704865932465
100,20,0.06,3,432.973587989807
100,1,0.07,3,427.051830887794
100,20,0.07,3,446.582265615463
100,1,0.08,3,423.463162899017
100,20,0.08,3,449.016316890717
100,1,0.09,3,402.686022222042
100,20,0.09,3,444.7352206707
100,1,0.1,3,439.52034381032
100,20,0.1,3,440.548384010792
100,1,0.11,3,438.480718493462
100,20,0.11,3,427.249444246292
100,1,0.12,3,446.201079726219
100,20,0.12,3,448.603564441204
100,1,0.13,3,395.530845552683
100,20,0.13,3,429.663846671581
100,1,0.14,3,433.531443119049
100,20,0.14,3,426.205051898956
100,1,0.15,3,430.172138959169
100,20,0.15,3,428.178989171982
100,1,0.16,3,435.50356566906
100,20,0.16,3,438.134501695633
100,1,0.17,3,409.84968483448
100,20,0.17,3,437.416561841965
100,1,0.18,3,443.521388292313
100,20,0.18,3,430.181637883186
100,1,0.19,3,439.814998149872
100,20,0.19,3,431.255009531975
100,1,0.2,3,419.294790148735
100,20,0.2,3,434.130640506744
100,1,0.21,3,436.055839300156
100,20,0.21,3,443.121040940285
100,1,0.22,3,420.841311693192
100,20,0.22,3,433.963975906372
100,1,0.23,3,438.327716767788
100,20,0.23,3,448.698878407478
100,1,0.24,3,424.097881555557
100,20,0.24,3,447.338754177094
100,1,0.25,3,407.067702293396
100,20,0.25,3,433.031576156616
100,1,0.26,3,439.747792959213
100,20,0.26,3,443.483993053436
100,1,0.27,3,425.931065320969
100,20,0.27,3,435.200222611427
100,1,0.28,3,431.219159960747
100,20,0.28,3,418.455327987671
100,1,0.29,3,427.394604563713
100,20,0.29,3,447.128258466721
100,1,0.3,3,415.075143694878
100,20,0.3,3,412.364473044872
100,1,0.31,3,439.823919057846
100,20,0.31,3,451.415060758591
100,1,0.32,3,440.255764991045
100,20,0.32,3,435.3364110291
100,1,0.33,3,446.123423933983
100,20,0.33,3,423.465946316719
100,1,0.34,3,437.621233820915
100,20,0.34,3,425.9870185256
100,1,0.35,3,451.869445562363
100,20,0.35,3,424.313997030258
100,1,0.36,3,416.313238978386
100,20,0.36,3,421.854687571526
100,1,0.37,3,420.841382712126
100,20,0.37,3,440.733195543289
100,1,0.38,3,420.457977890968
100,20,0.38,3,401.902866601944
100,1,0.39,3,414.229250907898
100,20,0.39,3,411.50734436512
100,1,0.4,3,433.646568536758
100,20,0.4,3,418.767914533615
100,1,0.41,3,420.677933454514
100,20,0.41,3,433.376850783825
100,1,0.42,3,426.110323429108
100,20,0.42,3,428.090262293816
100,1,0.43,3,437.04022538662
100,20,0.43,3,428.635310798883
100,1,0.44,3,417.616598010063
100,20,0.44,3,431.730465114117
100,1,0.45,3,439.549009859562
100,20,0.45,3,438.710483551025
100,1,0.46,3,442.310346066952
100,20,0.46,3,442.155981779099
100,1,0.47,3,448.589227676392
100,20,0.47,3,424.996967673302
100,1,0.48,3,443.253543615341
100,20,0.48,3,415.717075228691
100,1,0.49,3,424.71957436204
100,20,0.49,3,408.797959327698
100,1,0.5,3,414.045408427715
100,20,0.5,3,430.021070837975
100,1,0.51,3,408.030818581581
100,20,0.51,3,404.422618150711
100,1,0.52,3,435.937031030655
100,20,0.52,3,426.526252508163
100,1,0.53,3,433.873551368713
100,20,0.53,3,427.104160428047
100,1,0.54,3,428.014939695597
100,20,0.54,3,435.408407151699
100,1,0.55,3,442.696049451828
100,20,0.55,3,407.914125323296
100,1,0.56,3,435.155051112175
100,20,0.56,3,439.175131440163
100,1,0.57,3,413.655493736267
100,20,0.57,3,442.524362325668
100,1,0.58,3,436.364730834961
100,20,0.58,3,385.091705441475
100,1,0.59,3,435.424702048302
100,20,0.59,3,441.281133532524
100,1,0.6,3,432.695788502693
100,20,0.6,3,422.153230577707
100,1,0.61,3,430.444121152163
100,20,0.61,3,436.69494509697
100,1,0.62,3,438.487220287323
100,20,0.62,3,443.206341862679
100,1,0.63,3,423.263753414154
100,20,0.63,3,422.062031626701
100,1,0.64,3,419.319932460785
100,20,0.64,3,425.836614668369
100,1,0.65,3,413.427182435989
100,20,0.65,3,444.120694428682
100,1,0.66,3,403.345485568047
100,20,0.66,3,428.110921144485
100,1,0.67,3,437.943971991539
100,20,0.67,3,442.357879936695
100,1,0.68,3,425.964533001184
100,20,0.68,3,408.064037680626
100,1,0.69,3,417.050627589226
100,20,0.69,3,421.863506793976
100,1,0.7,3,387.84881901741
100,20,0.7,3,426.04061961174
100,1,0.71,3,445.451186805964
100,20,0.71,3,447.939629137516
100,1,0.72,3,413.463608145714
100,20,0.72,3,437.85167324543
100,1,0.73,3,423.292438924313
100,20,0.73,3,433.280998766422
100,1,0.74,3,442.890615344048
100,20,0.74,3,404.174864441156
100,1,0.75,3,425.331117868423
100,20,0.75,3,446.577454388142
100,1,0.76,3,440.008080005646
100,20,0.76,3,438.127922594547
100,1,0.77,3,437.378613293171
100,20,0.77,3,426.646252989769
100,1,0.78,3,430.981983542442
100,20,0.78,3,427.425619602203
100,1,0.79,3,434.796326518059
100,20,0.79,3,431.506913006306
100,1,0.8,3,449.821380615234
100,20,0.8,3,440.155870497227
100,1,0.81,3,427.721408843994
100,20,0.81,3,426.055206686258
100,1,0.82,3,423.111401557922
100,20,0.82,3,433.174473524094
100,1,0.83,3,449.565133810043
100,20,0.83,3,397.5715457201
100,1,0.84,3,407.559510350227
100,20,0.84,3,441.258835852146
100,1,0.85,3,421.76523900032
100,20,0.85,3,434.429587244987
100,1,0.86,3,440.512680888176
100,20,0.86,3,411.39008128643
100,1,0.87,3,423.861017972231
100,20,0.87,3,430.621083974838
100,1,0.88,3,451.689251661301
100,20,0.88,3,438.885478854179
100,1,0.89,3,410.480832755566
100,20,0.89,3,418.649911403656
100,1,0.9,3,413.565714478493
100,20,0.9,3,445.651481986046
100,1,0.91,3,442.826918959618
100,20,0.91,3,442.321201205254
100,1,0.92,3,436.293790698051
100,20,0.92,3,430.728682279587
100,1,0.93,3,441.462915420532
100,20,0.93,3,424.581270456314
100,1,0.94,3,426.832724153996
100,20,0.94,3,437.871323436499
100,1,0.95,3,429.276919215918
100,20,0.95,3,433.520889371634
100,1,0.96,3,353.242942601442
100,20,0.96,3,370.004803270102
100,1,0.97,3,168.480139940977
100,20,0.97,3,242.599994927645
100,1,0.98,3,139.840975612402
100,20,0.98,3,151.370829313993
100,1,0.99,3,151.600502699614
100,20,0.99,3,139.568630546331
100,1,1,3,141.414894908667
100,20,1,3,145.061127334833
100,1,0,4,439.505955606699
100,20,0,4,443.036710739136
100,1,0.01,4,423.843936949968
100,20,0.01,4,383.595598101616
100,1,0.02,4,412.260252118111
100,20,0.02,4,414.784442424774
100,1,0.03,4,429.048920273781
100,20,0.03,4,440.499694943428
100,1,0.04,4,422.751789927483
100,20,0.04,4,439.203983843327
100,1,0.05,4,430.371687233448
100,20,0.05,4,424.64969086647
100,1,0.06,4,432.614700555801
100,20,0.06,4,416.435119628906
100,1,0.07,4,432.543989211321
