iteration,sigma,rho,Q,bestLength
100,1,0.72,0.8,428.1593467527
100,1,0.724,0.8,427.733975999184
100,1,0.728,0.8,420.440351683487
100,1,0.732,0.8,428.064080343628
100,1,0.736,0.8,432.949649879646
100,1,0.74,0.8,434.705133294137
100,1,0.744,0.8,448.510623962335
100,1,0.748,0.8,420.370700976764
100,1,0.752,0.8,417.969844767953
100,1,0.756,0.8,423.594944801742
100,1,0.76,0.8,416.170846891538
100,1,0.764,0.8,425.847610631735
100,1,0.768,0.8,430.229373637938
100,1,0.772,0.8,431.262931652714
100,1,0.776,0.8,421.106304586014
100,1,0.78,0.8,431.740268846709
100,1,0.784,0.8,439.24760112787
100,1,0.788,0.8,424.529637934612
100,1,0.792,0.8,421.671227438057
100,1,0.796,0.8,418.983638173971
100,1,0.8,0.8,443.699313042976
100,1,0.804,0.8,436.806345623226
100,1,0.808,0.8,459.382693222774
100,1,0.812,0.8,425.910262662245
100,1,0.816,0.8,430.561108900079
100,1,0.82,0.8,419.725257186437
100,1,0.824,0.8,429.7452291525
100,1,0.828,0.8,452.470717007421
100,1,0.832,0.8,449.355917456504
100,1,0.836,0.8,441.454008906032
100,1,0.84,0.8,437.908848756397
100,1,0.844,0.8,411.429767135672
100,1,0.848,0.8,418.750496273639
100,1,0.852,0.8,433.037390859835
100,1,0.856,0.8,424.84323105064
100,1,0.86,0.8,427.977259969603
100,1,0.864,0.8,435.657336822803
100,1,0.868,0.8,433.485796727973
100,1,0.872,0.8,419.152085897243
100,1,0.876,0.8,397.969909161713
100,1,0.88,0.8,426.666151674473
100,1,0.884,0.8,438.18589003826
100,1,0.888,0.8,444.873031329327
100,1,0.892,0.8,436.251407778897
100,1,0.896,0.8,416.683239099425
100,1,0.9,0.8,423.497094689718
100,1,0.904,0.8,425.662121734458
100,1,0.908,0.8,404.758337811866
100,1,0.912,0.8,441.2312064514
100,1,0.916,0.8,424.284478276592
100,1,0.92,0.8,425.713584709844
100,1,0.924,0.8,399.98473368445
100,1,0.928,0.8,435.067400854723
100,1,0.932,0.8,433.669907861485
100,1,0.936,0.8,435.167484855248
100,1,0.94,0.8,442.778985935343
100,1,0.944,0.8,435.521324335706
100,1,0.948,0.8,428.184564897326
100,1,0.952,0.8,436.33916110478
100,1,0.956,0.8,435.200612090603
