iteration,sigma,rho,Q,bestLength
2000,1,0.8,20,129.508575801225
2000,1,0.8,20,128.993667513378
2000,1,0.8,20,126.438143676727
2000,1,0.8,20,130.556017324845
2000,1,0.8,20,133.483902261343
2000,1,0.8,20,132.514827642385
2000,1,0.8,20,131.130202019589
2000,1,0.8,20,129.092807872685
2000,1,0.8,20,131.455689255598
2000,1,0.8,20,131.678119252741
2000,2,0.8,20,127.988298365227
2000,2,0.8,20,129.852980571273
2000,2,0.8,20,133.069590115521
2000,2,0.8,20,130.213991262597
2000,2,0.8,20,134.146057129757
2000,2,0.8,20,131.21685281419
2000,2,0.8,20,130.49441889256
2000,2,0.8,20,130.349932974445
2000,2,0.8,20,128.271088996661
2000,2,0.8,20,127.988774810444
2000,20,0.8,20,128.577313186333
2000,20,0.8,20,127.948113466245
2000,20,0.8,20,128.55692701145
2000,20,0.8,20,134.759434576262
2000,20,0.8,20,131.048266096441
2000,20,0.8,20,128.782558682334
2000,20,0.8,20,131.926471849498
2000,20,0.8,20,133.804600567582
2000,20,0.8,20,132.389410834113
2000,20,0.8,20,130.410217275347
2000,50,0.8,20,131.976003715134
2000,50,0.8,20,132.619417165395
2000,50,0.8,20,130.786306132991
2000,50,0.8,20,132.506866267478
2000,50,0.8,20,130.533765982968
2000,50,0.8,20,128.742305610361
2000,50,0.8,20,133.918410135589
2000,50,0.8,20,127.535151384605
2000,50,0.8,20,138.176645098338
2000,50,0.8,20,131.050725390711
2000,1,0.8,20,130.283240627305
2000,1,0.8,20,135.932967874069
2000,1,0.8,20,132.750433061335
2000,1,0.8,20,131.752995634987
2000,1,0.8,20,131.9263604142
2000,1,0.8,20,132.202924232686
2000,1,0.8,20,133.144293484711
2000,1,0.8,20,132.406163956822
2000,1,0.8,20,134.493594578545
2000,1,0.8,20,130.679073739069
2000,2,0.8,20,132.827876429348
2000,2,0.8,20,125.572582840331
2000,2,0.8,20,126.260612123088
2000,2,0.8,20,128.464878513758
2000,2,0.8,20,125.839462967271
2000,2,0.8,20,131.091629355769
2000,2,0.8,20,127.912539508807
2000,2,0.8,20,128.734028468287
2000,2,0.8,20,133.138792663139
2000,2,0.8,20,127.346837719888
2000,20,0.8,20,128.549174021321
2000,20,0.8,20,132.133312889581
2000,20,0.8,20,126.156190520471
2000,20,0.8,20,131.008980026393
2000,20,0.8,20,132.96823883924
2000,20,0.8,20,131.044724740214
2000,20,0.8,20,125.960738701125
2000,20,0.8,20,133.747794002808
2000,20,0.8,20,125.499062219547
2000,20,0.8,20,130.990741178065
2000,50,0.8,20,131.513109640645
2000,50,0.8,20,128.355007735252
2000,50,0.8,20,132.317131117129
2000,50,0.8,20,122.623804830272
2000,50,0.8,20,130.214497437704
2000,50,0.8,20,128.405143562037
2000,50,0.8,20,129.031788968775
2000,50,0.8,20,131.331749406267
2000,50,0.8,20,130.686065573144
2000,50,0.8,20,129.7098229342
2000,1,0.8,20,128.85496239686
2000,1,0.8,20,133.696108657304
2000,1,0.8,20,131.625221513649
2000,1,0.8,20,127.679434230966
2000,1,0.8,20,130.320051736706
2000,1,0.8,20,129.479565349639
2000,1,0.8,20,136.747810659244
2000,1,0.8,20,133.521871625709
2000,1,0.8,20,135.782392022228
2000,1,0.8,20,137.285594156567
2000,2,0.8,20,130.104590947869
2000,2,0.8,20,127.369244707572
2000,2,0.8,20,130.658359635501
2000,2,0.8,20,130.94614495229
2000,2,0.8,20,138.060487294319
2000,2,0.8,20,131.788598601647
2000,2,0.8,20,134.668100211405
2000,2,0.8,20,131.317379674196
2000,2,0.8,20,129.597119144758
2000,2,0.8,20,132.511992433744
2000,20,0.8,20,130.968491499094
