iteration,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
7,1,0.8,20,360.51888679727,360.51888679727,0,1
7,2,0.8,20,378.056020447199,383.26901730978,0,1
7,5,0.8,20,351.213397853281,351.213397853281,0,1
7,20,0.8,20,339.668899403924,374.662899981421,0,1
7,40,0.8,20,379.351781916466,379.351781916466,0,1
7,100,0.8,20,346.124988533013,346.124988533013,0,1
7,500,0.8,20,389.536776699235,389.536776699235,0,1
8,1,0.8,20,325.148364412122,325.148364412122,0,1
8,2,0.8,20,316.799895423398,316.799895423398,0,1
8,5,0.8,20,297.67039505183,297.67039505183,0,1
8,20,0.8,20,318.366195567274,318.366195567274,0,1
8,40,0.8,20,358.58571014388,358.58571014388,0,1
8,100,0.8,20,346.124988533013,350.599735690774,0,1
8,500,0.8,20,371.927525808459,371.927525808459,0,1
9,1,0.8,20,325.148364412122,345.09671666289,0,1
9,2,0.8,20,313.839042211335,313.839042211335,0,1
9,5,0.8,20,297.67039505183,332.699333791244,0,1
9,20,0.8,20,300.733257335513,300.733257335513,0,1
9,40,0.8,20,346.809392830508,346.809392830508,0,1
9,100,0.8,20,289.647975233435,289.647975233435,0,1
9,500,0.8,20,326.945639748876,326.945639748876,0,1
10,1,0.8,20,322.321758800205,322.321758800205,0,1
10,2,0.8,20,298.269294437239,298.269294437239,0,1
10,5,0.8,20,297.67039505183,306.629750034385,0,1
10,20,0.8,20,300.733257335513,302.331035151194,0,1
10,40,0.8,20,346.809392830508,381.33609934344,0,1
10,100,0.8,20,289.647975233435,300.021270081314,0,1
10,500,0.8,20,305.398968860542,305.398968860542,0,1
11,1,0.8,20,310.881918644576,310.881918644576,0,1
11,2,0.8,20,298.269294437239,299.784724019193,0,1
11,5,0.8,20,297.67039505183,299.664108792616,0,1
11,20,0.8,20,300.733257335513,331.203724076366,0,1
11,40,0.8,20,343.618856649102,343.618856649102,0,1
11,100,0.8,20,281.423254694487,281.423254694487,0,1
11,500,0.8,20,294.500360914278,294.500360914278,0,1
12,1,0.8,20,310.881918644576,320.500773211443,0,1
12,2,0.8,20,298.269294437239,298.369036749718,0,1
12,5,0.8,20,297.67039505183,317.730383866293,0,1
12,20,0.8,20,300.733257335513,301.317054997893,0,1
12,40,0.8,20,343.618856649102,351.141594556033,0,1
12,100,0.8,20,275.418903551928,275.418903551928,0,1
12,500,0.8,20,294.500360914278,302.460362041703,0,1
13,1,0.8,20,301.850084443748,301.850084443748,0,1
13,2,0.8,20,270.226147139639,270.226147139639,0,1
13,5,0.8,20,287.418009976656,287.418009976656,0,1
13,20,0.8,20,297.565791450323,297.565791450323,0,1
13,40,0.8,20,308.27139911673,308.27139911673,0,1
13,100,0.8,20,275.418903551928,275.756435950862,0,1
13,500,0.8,20,294.500360914278,318.391174592167,0,1
14,1,0.8,20,262.868407477226,262.868407477226,0,1
14,2,0.8,20,260.021507172264,260.021507172264,0,1
14,5,0.8,20,285.688064570935,285.688064570935,0,1
14,20,0.8,20,296.785542956174,296.785542956174,0,1
14,40,0.8,20,301.716841155891,301.716841155891,0,1
14,100,0.8,20,266.229658619743,266.229658619743,0,1
14,500,0.8,20,276.402540976393,276.402540976393,0,1
15,1,0.8,20,262.868407477226,292.101126929496,0,1
15,2,0.8,20,255.584017651594,255.584017651594,0,1
15,5,0.8,20,285.688064570935,302.575203214458,0,1
15,20,0.8,20,296.785542956174,306.370839084305,0,1
15,40,0.8,20,288.521109557273,288.521109557273,0,1
15,100,0.8,20,243.212296748218,243.212296748218,0,1
15,500,0.8,20,276.402540976393,282.917472604378,0,1
16,1,0.8,20,262.868407477226,283.594762089453,0,1
16,2,0.8,20,208.831963905688,208.831963905688,0,1
16,5,0.8,20,285.688064570935,299.671404173323,0,1
16,20,0.8,20,296.785542956174,301.413161830387,0,1
16,40,0.8,20,288.521109557273,295.993281608629,0,1
16,100,0.8,20,238.30183488962,238.30183488962,0,1
16,500,0.8,20,276.402540976393,290.062666469635,0,1
17,1,0.8,20,262.868407477226,268.208677905586,0,1
17,2,0.8,20,208.831963905688,229.059682889907,0,1
17,5,0.8,20,246.543198933227,246.543198933227,0,1
17,20,0.8,20,281.570553129365,281.570553129365,0,1
17,40,0.8,20,288.521109557273,307.381582663394,0,1
17,100,0.8,20,222.817650933784,222.817650933784,0,1
17,500,0.8,20,268.272717739446,268.272717739446,0,1
18,1,0.8,20,243.979698385561,243.979698385561,0,1
18,2,0.8,20,208.831963905688,235.801039171759,0,1
18,5,0.8,20,228.866539144064,228.866539144064,0,1
18,20,0.8,20,251.695419317111,251.695419317111,0,1
18,40,0.8,20,266.731008961972,266.731008961972,0,1
18,100,0.8,20,200.024902301294,200.024902301294,0,1
18,500,0.8,20,266.553513161991,266.553513161991,0,1
19,1,0.8,20,240.605895064595,240.605895064595,0,1
19,2,0.8,20,208.831963905688,223.371692808964,0,1
19,5,0.8,20,228.866539144064,256.786605173228,0,1
19,20,0.8,20,251.695419317111,253.858401917427,0,1
19,40,0.8,20,245.241892760938,245.241892760938,0,1
19,100,0.8,20,200.024902301294,223.047649571236,0,1
19,500,0.8,20,266.553513161991,267.450862023506,0,1
20,1,0.8,20,240.605895064595,250.555948901612,0,1
20,2,0.8,20,208.831963905688,226.822421525575,0,1
20,5,0.8,20,228.866539144064,270.119448313632,0,1
20,20,0.8,20,251.695419317111,253.329464541212,0,1
20,40,0.8,20,245.241892760938,269.508705108245,0,1
20,100,0.8,20,200.024902301294,212.282284442614,0,1
20,500,0.8,20,223.999960820941,223.999960820941,0,1
21,1,0.8,20,240.605895064595,266.252130229022,0,1
21,2,0.8,20,208.831963905688,227.395600201297,0,1
21,5,0.8,20,228.866539144064,275.158075468253,0,1
21,20,0.8,20,251.509537028716,251.509537028716,0,1
21,40,0.8,20,245.241892760938,259.764835125181,0,1
21,100,0.8,20,200.024902301294,214.732298156998,0,1
21,500,0.8,20,223.999960820941,252.651045507594,0,1
22,1,0.8,20,240.605895064595,252.787174839281,0,1
22,2,0.8,20,208.831963905688,220.06261106244,0,1
22,5,0.8,20,228.866539144064,249.257154719732,0,1
22,20,0.8,20,251.509537028716,253.313263644398,0,1
22,40,0.8,20,245.241892760938,258.531170378041,0,1
22,100,0.8,20,200.024902301294,201.912052616443,0,1
22,500,0.8,20,223.999960820941,259.193075823936,0,1
23,1,0.8,20,216.372723394999,216.372723394999,0,1
23,2,0.8,20,208.831963905688,219.483828972949,0,1
23,5,0.8,20,228.866539144064,252.79448080626,0,1
23,20,0.8,20,251.509537028716,265.509685341138,0,1
23,40,0.8,20,245.241892760938,245.753371666873,0,1
23,100,0.8,20,200.024902301294,219.335811715869,0,1
23,500,0.8,20,223.999960820941,242.000897352474,0,1
24,1,0.8,20,211.982978886768,211.982978886768,0,1
24,2,0.8,20,208.831963905688,243.06541079858,0,1
24,5,0.8,20,219.020395723791,219.020395723791,0,1
24,20,0.8,20,223.762778497719,223.762778497719,0,1
24,40,0.8,20,245.241892760938,258.196111617553,0,1
24,100,0.8,20,200.024902301294,218.054586978316,0,1
24,500,0.8,20,223.999960820941,250.810711817994,0,1
25,1,0.8,20,211.982978886768,230.851638713569,0,1
25,2,0.8,20,207.887377861289,207.887377861289,0,1
25,5,0.8,20,219.020395723791,230.578860566876,0,1
25,20,0.8,20,223.762778497719,253.855521444632,0,1
25,40,0.8,20,241.690018287884,241.690018287884,0,1
25,100,0.8,20,199.656351577724,199.656351577724,0,1
25,500,0.8,20,223.999960820941,249.252424798278,0,1
26,1,0.8,20,211.982978886768,216.757047951073,0,1
26,2,0.8,20,207.887377861289,226.10305698341,0,1
26,5,0.8,20,195.794807467642,195.794807467642,0,1
26,20,0.8,20,223.762778497719,231.609677742406,0,1
26,40,0.8,20,241.690018287884,243.055837096787,0,1
26,100,0.8,20,199.656351577724,211.797385349597,0,1
26,500,0.8,20,223.999960820941,229.17549684286,0,1
27,1,0.8,20,211.982978886768,222.577982070327,0,1
27,2,0.8,20,207.887377861289,214.79081669057,0,1
27,5,0.8,20,195.794807467642,204.395406004149,0,1
27,20,0.8,20,223.762778497719,233.111479873613,0,1
27,40,0.8,20,216.859273060105,216.859273060105,0,1
27,100,0.8,20,199.656351577724,209.557222063456,0,1
27,500,0.8,20,223.999960820941,224.773588121833,0,1
28,1,0.8,20,199.84086289892,199.84086289892,0,1
28,2,0.8,20,177.197952807747,177.197952807747,0,1
28,5,0.8,20,195.794807467642,213.954391211446,0,1
28,20,0.8,20,223.762778497719,234.808917609329,0,1
28,40,0.8,20,216.859273060105,240.54229886203,0,1
28,100,0.8,20,194.334073996826,194.334073996826,0,1
28,500,0.8,20,223.999960820941,248.477821099863,0,1
29,1,0.8,20,197.492331084826,197.492331084826,0,1
29,2,0.8,20,177.197952807747,182.058332312191,0,1
29,5,0.8,20,187.963231566946,187.963231566946,0,1
29,20,0.8,20,223.762778497719,243.046918912383,0,1
29,40,0.8,20,216.859273060105,251.549052742526,0,1
29,100,0.8,20,194.334073996826,194.809257356654,0,1
29,500,0.8,20,223.999960820941,238.02650610211,0,1
30,1,0.8,20,197.492331084826,201.91321140073,0,1
30,2,0.8,20,177.197952807747,205.327973428849,0,1
30,5,0.8,20,187.963231566946,217.876618352347,0,1
30,20,0.8,20,223.762778497719,225.102106773815,0,1
30,40,0.8,20,216.859273060105,235.962527723222,0,1
30,100,0.8,20,194.334073996826,202.321780986203,0,1
30,500,0.8,20,223.999960820941,258.163079525676,0,1
31,1,0.8,20,197.492331084826,212.36211269272,0,1
31,2,0.8,20,177.197952807747,218.401557402598,0,1
31,5,0.8,20,187.963231566946,197.477385665769,0,1
31,20,0.8,20,223.762778497719,228.173179796446,0,1
31,40,0.8,20,216.859273060105,241.301920337228,0,1
31,100,0.8,20,194.334073996826,208.665956667727,0,1
31,500,0.8,20,223.999960820941,256.109205405941,0,1
32,1,0.8,20,197.492331084826,216.151239411792,0,1
32,2,0.8,20,177.197952807747,219.164000837531,0,1
32,5,0.8,20,187.963231566946,201.586339346136,0,1
32,20,0.8,20,213.30272411743,213.30272411743,0,1
32,40,0.8,20,216.859273060105,232.868827342412,0,1
32,100,0.8,20,174.000978880575,174.000978880575,0,1
32,500,0.8,20,223.999960820941,226.94768044074,0,1
33,1,0.8,20,180.810845942488,180.810845942488,0,1
33,2,0.8,20,177.197952807747,245.808027677909,0,1
33,5,0.8,20,187.963231566946,212.559451023705,0,1
33,20,0.8,20,213.30272411743,213.592599048775,0,1
33,40,0.8,20,213.666232727447,213.666232727447,0,1
33,100,0.8,20,174.000978880575,199.841424192073,0,1
33,500,0.8,20,215.45701353848,215.45701353848,0,1
34,1,0.8,20,180.810845942488,187.134192077402,0,1
34,2,0.8,20,177.197952807747,227.746517149911,0,1
34,5,0.8,20,187.963231566946,204.00637057591,0,1
34,20,0.8,20,213.30272411743,227.452451009585,0,1
34,40,0.8,20,204.406643662794,204.406643662794,0,1
34,100,0.8,20,174.000978880575,209.439510776088,0,1
34,500,0.8,20,188.379881654375,188.379881654375,0,1
35,1,0.8,20,180.810845942488,193.13677335327,0,1
35,2,0.8,20,177.197952807747,223.320974216546,0,1
35,5,0.8,20,187.963231566946,192.838767466422,0,1
35,20,0.8,20,213.30272411743,242.254381478061,0,1
35,40,0.8,20,204.406643662794,225.32985027656,0,1
35,100,0.8,20,174.000978880575,202.214815540095,0,1
35,500,0.8,20,188.379881654375,216.540899647591,0,1
36,1,0.8,20,180.810845942488,194.671616626195,0,1
36,2,0.8,20,177.197952807747,205.678610055164,0,1
36,5,0.8,20,187.963231566946,211.244940959697,0,1
36,20,0.8,20,213.30272411743,218.61748416647,0,1
36,40,0.8,20,187.860754408692,187.860754408692,0,1
36,100,0.8,20,174.000978880575,174.830557505148,0,1
36,500,0.8,20,188.379881654375,209.138299707451,0,1
37,1,0.8,20,179.220201172731,179.220201172731,0,1
37,2,0.8,20,177.197952807747,205.589666303311,0,1
37,5,0.8,20,187.85701772185,187.85701772185,0,1
37,20,0.8,20,212.269631127822,212.269631127822,0,1
37,40,0.8,20,175.635674734771,175.635674734771,0,1
37,100,0.8,20,174.000978880575,182.568426054477,0,1
37,500,0.8,20,188.379881654375,222.004732724088,0,1
38,1,0.8,20,179.220201172731,195.128513772352,0,1
38,2,0.8,20,177.197952807747,203.125361521188,0,1
38,5,0.8,20,187.85701772185,189.390687472622,0,1
38,20,0.8,20,212.269631127822,216.853244474516,0,1
38,40,0.8,20,175.635674734771,202.103772535084,0,1
38,100,0.8,20,174.000978880575,193.845722704588,0,1
38,500,0.8,20,188.379881654375,213.763109831227,0,1
39,1,0.8,20,178.587925152197,178.587925152197,0,1
39,2,0.8,20,177.197952807747,212.334871382,0,1
39,5,0.8,20,179.2653641165,179.2653641165,0,1
39,20,0.8,20,212.269631127822,219.541657348726,0,1
39,40,0.8,20,175.635674734771,201.257963980593,0,1
39,100,0.8,20,174.000978880575,181.064520346604,0,1
39,500,0.8,20,188.379881654375,212.641228041586,0,1
40,1,0.8,20,168.753758299214,168.753758299214,0,1
40,2,0.8,20,177.197952807747,190.569360487752,0,1
40,5,0.8,20,179.2653641165,201.016085842078,0,1
40,20,0.8,20,167.786097018153,167.786097018153,0,1
40,40,0.8,20,175.635674734771,203.784542007361,0,1
40,100,0.8,20,174.000978880575,181.116750807887,0,1
40,500,0.8,20,188.379881654375,216.544728927862,0,1
41,1,0.8,20,168.753758299214,186.491308078066,0,1
41,2,0.8,20,177.197952807747,177.350868398344,0,1
41,5,0.8,20,173.732444404584,173.732444404584,0,1
41,20,0.8,20,167.786097018153,208.209552219737,0,1
41,40,0.8,20,175.635674734771,208.442126311582,0,1
41,100,0.8,20,174.000978880575,183.259360192101,0,1
41,500,0.8,20,188.379881654375,224.283666762918,0,1
42,1,0.8,20,168.753758299214,171.724913787982,0,1
42,2,0.8,20,174.298000538274,174.298000538274,0,1
42,5,0.8,20,173.732444404584,185.40186467981,0,1
42,20,0.8,20,167.786097018153,201.844873952644,0,1
42,40,0.8,20,175.635674734771,218.519213614226,0,1
42,100,0.8,20,172.412692322449,172.412692322449,0,1
42,500,0.8,20,188.379881654375,223.551392631618,0,1
43,1,0.8,20,150.159128102062,150.159128102062,0,1
43,2,0.8,20,174.298000538274,199.824498646104,0,1
43,5,0.8,20,173.732444404584,194.648012712009,0,1
43,20,0.8,20,167.786097018153,193.004131490043,0,1
43,40,0.8,20,175.635674734771,205.97094270489,0,1
43,100,0.8,20,172.412692322449,194.278102421359,0,1
43,500,0.8,20,188.379881654375,219.980727712745,0,1
44,1,0.8,20,150.159128102062,172.233539636339,0,1
44,2,0.8,20,174.298000538274,183.611904773408,0,1
44,5,0.8,20,173.732444404584,198.806267956136,0,1
44,20,0.8,20,167.786097018153,208.692738940922,0,1
44,40,0.8,20,175.635674734771,194.397640720562,0,1
44,100,0.8,20,172.412692322449,187.662919722759,0,1
44,500,0.8,20,188.379881654375,210.641667884064,0,1
45,1,0.8,20,150.159128102062,159.814731706044,0,1
45,2,0.8,20,174.298000538274,198.182660907993,0,1
45,5,0.8,20,173.732444404584,217.084194724222,0,1
45,20,0.8,20,167.786097018153,205.778560255014,0,1
45,40,0.8,20,175.635674734771,192.999721198697,0,1
45,100,0.8,20,172.412692322449,175.668677361545,0,1
45,500,0.8,20,188.379881654375,203.295884820532,0,1
46,1,0.8,20,150.159128102062,179.319283038821,0,1
46,2,0.8,20,164.558860173444,164.558860173444,0,1
46,5,0.8,20,173.732444404584,218.844987372317,0,1
46,20,0.8,20,167.786097018153,227.493820705727,0,1
46,40,0.8,20,175.635674734771,182.832780622615,0,1
46,100,0.8,20,166.132693757886,166.132693757886,0,1
46,500,0.8,20,188.379881654375,210.639459106396,0,1
47,1,0.8,20,150.159128102062,158.746525100624,0,1
47,2,0.8,20,164.558860173444,194.133341966096,0,1
47,5,0.8,20,173.732444404584,202.153351004349,0,1
47,20,0.8,20,167.786097018153,197.675269435052,0,1
47,40,0.8,20,175.635674734771,210.208202241502,0,1
47,100,0.8,20,166.132693757886,190.543354328961,0,1
47,500,0.8,20,188.379881654375,209.323469892951,0,1
48,1,0.8,20,150.159128102062,167.086063366505,0,1
48,2,0.8,20,164.558860173444,175.290430039844,0,1
48,5,0.8,20,173.732444404584,226.98494908267,0,1
48,20,0.8,20,167.786097018153,192.010876941651,0,1
48,40,0.8,20,175.635674734771,198.017107776878,0,1
48,100,0.8,20,166.132693757886,171.248738587362,0,1
48,500,0.8,20,188.379881654375,208.386779235571,0,1
49,1,0.8,20,150.159128102062,186.391546159695,0,1
49,2,0.8,20,164.558860173444,170.405556769468,0,1
49,5,0.8,20,173.732444404584,220.628281373724,0,1
49,20,0.8,20,167.786097018153,212.561876550981,0,1
49,40,0.8,20,175.635674734771,203.002306770274,0,1
49,100,0.8,20,166.132693757886,172.095384953019,0,1
49,500,0.8,20,188.379881654375,198.355582633998,0,1
50,1,0.8,20,150.159128102062,177.046910247129,0,1
50,2,0.8,20,164.558860173444,193.414319738939,0,1
50,5,0.8,20,173.732444404584,236.183078286427,0,1
50,20,0.8,20,167.786097018153,187.069072594277,0,1
50,40,0.8,20,175.635674734771,180.53609861302,0,1
50,100,0.8,20,166.132693757886,175.753711227981,0,1
50,500,0.8,20,172.711645201774,172.711645201774,0,1
51,1,0.8,20,150.159128102062,155.976249823362,0,1
51,2,0.8,20,164.558860173444,191.271937356918,0,1
51,5,0.8,20,173.732444404584,210.131868832607,0,1
51,20,0.8,20,167.786097018153,183.258994815191,0,1
51,40,0.8,20,175.635674734771,206.815806647715,0,1
51,100,0.8,20,166.132693757886,180.558134752988,0,1
51,500,0.8,20,172.711645201774,184.036057326244,0,1
52,1,0.8,20,150.159128102062,157.564366216026,0,1
52,2,0.8,20,164.558860173444,193.342419074911,0,1
52,5,0.8,20,173.732444404584,200.192664430485,0,1
52,20,0.8,20,167.786097018153,189.230871453871,0,1
52,40,0.8,20,175.635674734771,205.281096276705,0,1
52,100,0.8,20,166.132693757886,183.475509093568,0,1
52,500,0.8,20,167.412802844118,167.412802844118,0,1
53,1,0.8,20,150.159128102062,197.71873626398,0,1
53,2,0.8,20,164.558860173444,182.51592222362,0,1
53,5,0.8,20,173.732444404584,206.288189675023,0,1
53,20,0.8,20,167.786097018153,212.36836893176,0,1
53,40,0.8,20,175.635674734771,196.846895366563,0,1
53,100,0.8,20,166.132693757886,175.33535465881,0,1
53,500,0.8,20,167.412802844118,176.628001930715,0,1
54,1,0.8,20,150.159128102062,185.24196213495,0,1
54,2,0.8,20,164.558860173444,182.95440890175,0,1
54,5,0.8,20,173.732444404584,192.90825504813,0,1
54,20,0.8,20,167.786097018153,193.255070163053,0,1
54,40,0.8,20,175.635674734771,192.894144897127,0,1
54,100,0.8,20,166.132693757886,177.985030206554,0,1
54,500,0.8,20,167.412802844118,171.152492654103,0,1
55,1,0.8,20,150.159128102062,173.615473448156,0,1
55,2,0.8,20,164.558860173444,170.022641136241,0,1
55,5,0.8,20,173.732444404584,183.981194114792,0,1
55,20,0.8,20,167.786097018153,181.122566817915,0,1
55,40,0.8,20,175.635674734771,184.6342473499,0,1
55,100,0.8,20,166.132693757886,179.35120158713,0,1
55,500,0.8,20,167.412802844118,179.344084749604,0,1
56,1,0.8,20,150.159128102062,166.995232177599,0,1
56,2,0.8,20,164.558860173444,165.639627773313,0,1
56,5,0.8,20,173.732444404584,209.188766529934,0,1
56,20,0.8,20,167.786097018153,195.45996144486,0,1
56,40,0.8,20,175.635674734771,191.089255555658,0,1
56,100,0.8,20,166.132693757886,175.640944739816,0,1
56,500,0.8,20,167.412802844118,172.863742330474,0,1
57,1,0.8,20,150.159128102062,178.057033122821,0,1
57,2,0.8,20,159.001170756281,159.001170756281,0,1
57,5,0.8,20,173.732444404584,186.807210957313,0,1
57,20,0.8,20,167.786097018153,182.699542822448,0,1
57,40,0.8,20,175.635674734771,179.52746850902,0,1
57,100,0.8,20,166.132693757886,167.323191140629,0,1
57,500,0.8,20,167.412802844118,172.571730238507,0,1
58,1,0.8,20,150.159128102062,166.998226760298,0,1
58,2,0.8,20,159.001170756281,177.990598405511,0,1
58,5,0.8,20,173.732444404584,192.133189548333,0,1
58,20,0.8,20,167.786097018153,193.41886505655,0,1
58,40,0.8,20,175.635674734771,183.30071229853,0,1
58,100,0.8,20,166.132693757886,180.956250132931,0,1
58,500,0.8,20,167.412802844118,172.030631344416,0,1
59,1,0.8,20,150.159128102062,178.821600833929,0,1
59,2,0.8,20,155.86671347694,155.86671347694,0,1
59,5,0.8,20,173.732444404584,204.987495507184,0,1
59,20,0.8,20,167.786097018153,189.383744771157,0,1
59,40,0.8,20,175.635674734771,192.905586748167,0,1
59,100,0.8,20,166.132693757886,177.822738491395,0,1
59,500,0.8,20,167.412802844118,168.082636902622,0,1
60,1,0.8,20,150.159128102062,172.532045684536,0,1
60,2,0.8,20,154.080152774432,154.080152774432,0,1
60,5,0.8,20,173.732444404584,215.591218434894,0,1
60,20,0.8,20,167.786097018153,198.384393480918,0,1
60,40,0.8,20,175.635674734771,196.087475026978,0,1
60,100,0.8,20,166.132693757886,173.014739541078,0,1
60,500,0.8,20,167.412802844118,168.316586244547,0,1
61,1,0.8,20,150.159128102062,187.782495613884,0,1
61,2,0.8,20,154.080152774432,154.080152774432,0,1
61,5,0.8,20,173.732444404584,178.025281431708,0,1
61,20,0.8,20,167.786097018153,172.670862717839,0,1
61,40,0.8,20,175.635674734771,193.233582649715,0,1
61,100,0.8,20,166.132693757886,169.913954757229,0,1
61,500,0.8,20,162.687335163186,162.687335163186,0,1
62,1,0.8,20,150.159128102062,174.932147447676,0,1
62,2,0.8,20,154.080152774432,154.080152774432,0,1
62,5,0.8,20,173.732444404584,183.306550179794,0,1
62,20,0.8,20,167.786097018153,185.442786405648,0,1
62,40,0.8,20,175.635674734771,184.933958756501,0,1
62,100,0.8,20,166.132693757886,172.716167104393,0,1
62,500,0.8,20,162.687335163186,164.635443804983,0,1
63,1,0.8,20,150.159128102062,173.788897392875,0,1
63,2,0.8,20,149.571847938736,149.571847938736,0,1
63,5,0.8,20,173.732444404584,212.84757390905,0,1
63,20,0.8,20,167.786097018153,190.029948037117,0,1
63,40,0.8,20,175.635674734771,193.381201556501,0,1
63,100,0.8,20,166.132693757886,183.204316783067,0,1
63,500,0.8,20,162.687335163186,169.318325403503,0,1
64,1,0.8,20,150.159128102062,176.380634525475,0,1
64,2,0.8,20,149.571847938736,154.080152774432,0,2
64,5,0.8,20,173.732444404584,188.054084980416,0,1
64,20,0.8,20,167.786097018153,179.153918216818,0,1
64,40,0.8,20,175.635674734771,178.94953238245,0,1
64,100,0.8,20,166.132693757886,183.757024380106,0,1
64,500,0.8,20,162.687335163186,175.803887180606,0,1
65,1,0.8,20,150.159128102062,186.707976264771,0,1
65,2,0.8,20,149.571847938736,168.961814429311,0,1
65,5,0.8,20,161.74526347463,161.74526347463,0,1
65,20,0.8,20,167.786097018153,189.612234952871,0,1
65,40,0.8,20,169.91662890324,169.91662890324,0,1
65,100,0.8,20,166.132693757886,168.189492222202,0,1
65,500,0.8,20,162.687335163186,174.19250625079,0,1
66,1,0.8,20,150.159128102062,159.606538263349,0,1
66,2,0.8,20,149.571847938736,174.876816775124,0,1
66,5,0.8,20,161.74526347463,190.825897570394,0,1
66,20,0.8,20,167.786097018153,170.717647171284,0,1
66,40,0.8,20,169.91662890324,171.648698876555,0,1
66,100,0.8,20,166.132693757886,178.191175061111,0,1
66,500,0.8,20,162.687335163186,180.020973228331,0,1
67,1,0.8,20,150.159128102062,179.837492197315,0,1
67,2,0.8,20,149.571847938736,180.89506975061,0,1
67,5,0.8,20,161.74526347463,162.955575520592,0,1
67,20,0.8,20,167.786097018153,178.727645926643,0,1
67,40,0.8,20,162.343799178249,162.343799178249,0,1
67,100,0.8,20,166.132693757886,168.034076213429,0,1
67,500,0.8,20,162.687335163186,172.321130353267,0,1
68,1,0.8,20,150.159128102062,184.255884234926,0,1
68,2,0.8,20,149.571847938736,163.37497304653,0,1
68,5,0.8,20,161.74526347463,186.085872655528,0,1
68,20,0.8,20,167.786097018153,186.598429014085,0,1
68,40,0.8,20,162.343799178249,167.226925176394,0,1
68,100,0.8,20,166.132693757886,176.86437793847,0,1
68,500,0.8,20,162.687335163186,178.470115849869,0,1
69,1,0.8,20,150.159128102062,184.934345185277,0,1
69,2,0.8,20,149.571847938736,173.078020059341,0,1
69,5,0.8,20,161.74526347463,199.459145046318,0,1
69,20,0.8,20,167.786097018153,184.705559314459,0,1
69,40,0.8,20,157.554593815746,157.554593815746,0,1
69,100,0.8,20,166.132693757886,166.603747682277,0,1
69,500,0.8,20,162.687335163186,175.701956547183,0,1
70,1,0.8,20,150.159128102062,173.668078699974,0,1
70,2,0.8,20,149.571847938736,155.537890422611,0,1
70,5,0.8,20,161.74526347463,203.663840328212,0,1
70,20,0.8,20,167.786097018153,168.845530090556,0,1
70,40,0.8,20,157.554593815746,180.888047583754,0,1
70,100,0.8,20,166.132693757886,168.494935126744,0,1
70,500,0.8,20,162.687335163186,166.144117173526,0,1
71,1,0.8,20,150.159128102062,175.453439552723,0,1
71,2,0.8,20,149.571847938736,183.322042533883,0,1
71,5,0.8,20,161.74526347463,223.825062285383,0,1
71,20,0.8,20,167.786097018153,179.781496906329,0,1
71,40,0.8,20,157.554593815746,167.228195890578,0,1
71,100,0.8,20,163.420967603147,163.420967603147,0,1
