iteration,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
3,0,0.8,20,395.269556985061,395.269556985061,0,1
3,2,0.8,20,442.412009072371,449.546843656167,0,1
3,4,0.8,20,473.060820840511,473.256071478129,0,1
3,6,0.8,20,403.923721640059,458.074109577514,0,1
3,8,0.8,20,471.136423173817,471.136423173817,0,1
3,10,0.8,20,467.055190801886,467.055190801886,0,1
3,12,0.8,20,462.786212755177,462.786212755177,0,1
3,14,0.8,20,402.738559971291,402.738559971291,0,1
3,16,0.8,20,441.253565560134,472.143767588193,0,1
3,18,0.8,20,458.042823652499,458.042823652499,0,1
3,20,0.8,20,450.047020149363,450.047020149363,0,1
3,22,0.8,20,440.856520926203,440.856520926203,0,1
3,24,0.8,20,422.369682911259,422.369682911259,0,1
3,26,0.8,20,412.829356130645,412.829356130645,0,1
3,28,0.8,20,452.745777123551,452.745777123551,0,1
3,30,0.8,20,452.673259772963,452.673259772963,0,1
3,32,0.8,20,450.099581995967,450.099581995967,0,1
3,34,0.8,20,458.715923911574,458.715923911574,0,1
3,36,0.8,20,451.239494583824,467.560553099768,0,1
3,38,0.8,20,453.032221859348,477.310474025521,0,1
3,40,0.8,20,402.538096923158,458.045781955991,0,1
4,0,0.8,20,391.496663276779,391.496663276779,0,1
4,2,0.8,20,420.34478333192,420.34478333192,0,1
4,4,0.8,20,451.881570984872,451.881570984872,0,1
4,6,0.8,20,385.875691253706,385.875691253706,0,1
4,8,0.8,20,471.136423173817,480.42772657674,0,1
4,10,0.8,20,434.497849767863,434.497849767863,0,1
4,12,0.8,20,442.066120415408,442.066120415408,0,1
4,14,0.8,20,402.738559971291,416.131307221534,0,1
4,16,0.8,20,429.752280893941,429.752280893941,0,1
4,18,0.8,20,391.068626706716,391.068626706716,0,1
4,20,0.8,20,420.521871380688,420.521871380688,0,1
4,22,0.8,20,405.550605045715,405.550605045715,0,1
4,24,0.8,20,402.686674933985,402.686674933985,0,1
4,26,0.8,20,392.307793807065,392.307793807065,0,1
4,28,0.8,20,404.477441773123,404.477441773123,0,1
4,30,0.8,20,446.629220461124,446.629220461124,0,1
4,32,0.8,20,440.290576002866,440.290576002866,0,1
4,34,0.8,20,413.426365791921,413.426365791921,0,1
4,36,0.8,20,424.160243396593,424.160243396593,0,1
4,38,0.8,20,453.032221859348,480.01194224798,0,1
4,40,0.8,20,402.538096923158,447.515313961903,0,1
5,0,0.8,20,359.463567634664,359.463567634664,0,1
5,2,0.8,20,380.730231551416,380.730231551416,0,1
5,4,0.8,20,378.177847932201,378.177847932201,0,1
5,6,0.8,20,385.875691253706,388.486237944995,0,1
5,8,0.8,20,442.534304591791,442.534304591791,0,1
5,10,0.8,20,353.235942905691,353.235942905691,0,1
5,12,0.8,20,392.918226597178,392.918226597178,0,1
5,14,0.8,20,402.738559971291,407.189721924619,0,1
5,16,0.8,20,429.752280893941,434.3386987562,0,1
5,18,0.8,20,391.068626706716,436.957933542482,0,1
5,20,0.8,20,379.397978903176,379.397978903176,0,1
5,22,0.8,20,390.560901873386,390.560901873386,0,1
5,24,0.8,20,381.599387373604,381.599387373604,0,1
5,26,0.8,20,392.307793807065,422.613401351271,0,1
5,28,0.8,20,395.502612012696,395.502612012696,0,1
5,30,0.8,20,413.348054774871,413.348054774871,0,1
5,32,0.8,20,373.509605220027,373.509605220027,0,1
5,34,0.8,20,385.642048227804,385.642048227804,0,1
5,36,0.8,20,392.679827109955,392.679827109955,0,1
5,38,0.8,20,453.032221859348,460.36522906228,0,1
5,40,0.8,20,381.780256401984,381.780256401984,0,1
6,0,0.8,20,322.843820717136,322.843820717136,0,1
6,2,0.8,20,380.730231551416,419.642506769407,0,1
6,4,0.8,20,378.177847932201,398.255829359878,0,1
6,6,0.8,20,372.55042786595,372.55042786595,0,1
6,8,0.8,20,362.695901110382,362.695901110382,0,1
6,10,0.8,20,353.235942905691,413.48968812415,0,1
6,12,0.8,20,337.899453123902,337.899453123902,0,1
6,14,0.8,20,393.377771179021,393.377771179021,0,1
6,16,0.8,20,416.781231080926,416.781231080926,0,1
6,18,0.8,20,340.270612820585,340.270612820585,0,1
6,20,0.8,20,379.397978903176,381.616255189586,0,1
6,22,0.8,20,390.560901873386,397.861073416553,0,1
6,24,0.8,20,364.240897663759,364.240897663759,0,1
6,26,0.8,20,372.433862029383,372.433862029383,0,1
6,28,0.8,20,360.965450839236,360.965450839236,0,1
6,30,0.8,20,405.69386416292,405.69386416292,0,1
6,32,0.8,20,373.509605220027,381.629725324032,0,1
6,34,0.8,20,376.524623966536,376.524623966536,0,1
6,36,0.8,20,392.679827109955,405.072047727259,0,1
6,38,0.8,20,442.32295646659,442.32295646659,0,1
6,40,0.8,20,350.982975317647,350.982975317647,0,1
7,0,0.8,20,322.843820717136,363.487802076126,0,1
7,2,0.8,20,380.730231551416,398.875484985243,0,1
7,4,0.8,20,371.325797074247,371.325797074247,0,1
7,6,0.8,20,359.082288601791,359.082288601791,0,1
7,8,0.8,20,362.695901110382,400.580896535445,0,1
7,10,0.8,20,353.235942905691,371.141279870236,0,1
7,12,0.8,20,337.899453123902,366.423874682439,0,1
7,14,0.8,20,353.858560205314,353.858560205314,0,1
7,16,0.8,20,372.754295993728,372.754295993728,0,1
7,18,0.8,20,340.270612820585,363.569528561269,0,1
7,20,0.8,20,342.245665510665,342.245665510665,0,1
7,22,0.8,20,365.589115433626,365.589115433626,0,1
7,24,0.8,20,314.534986083291,314.534986083291,0,1
7,26,0.8,20,351.64347774876,351.64347774876,0,1
7,28,0.8,20,289.071182581053,289.071182581053,0,1
7,30,0.8,20,405.69386416292,410.248431690825,0,1
7,32,0.8,20,372.70975436892,372.70975436892,0,1
7,34,0.8,20,346.402443449614,346.402443449614,0,1
7,36,0.8,20,387.477974163156,387.477974163156,0,1
7,38,0.8,20,380.53979720819,380.53979720819,0,1
7,40,0.8,20,350.982975317647,357.553181404496,0,1
8,0,0.8,20,322.843820717136,332.874485781682,0,1
8,2,0.8,20,380.730231551416,392.23984688759,0,1
8,4,0.8,20,371.325797074247,386.634926515686,0,1
8,6,0.8,20,349.831631499819,349.831631499819,0,1
8,8,0.8,20,352.45954692569,352.45954692569,0,1
8,10,0.8,20,353.235942905691,367.459898620692,0,1
8,12,0.8,20,337.899453123902,352.916250845255,0,1
8,14,0.8,20,341.014714060945,341.014714060945,0,1
8,16,0.8,20,363.125603782588,363.125603782588,0,1
8,18,0.8,20,340.270612820585,379.951895234226,0,1
8,20,0.8,20,342.245665510665,363.831315128938,0,1
8,22,0.8,20,361.15686045927,361.15686045927,0,1
8,24,0.8,20,305.657744182835,305.657744182835,0,1
8,26,0.8,20,351.64347774876,366.200834194544,0,1
8,28,0.8,20,289.071182581053,337.919328049243,0,1
8,30,0.8,20,386.361922178914,386.361922178914,0,1
8,32,0.8,20,348.379831009874,348.379831009874,0,1
8,34,0.8,20,340.603598200856,340.603598200856,0,1
8,36,0.8,20,372.092027517209,372.092027517209,0,1
8,38,0.8,20,367.488700214154,367.488700214154,0,1
8,40,0.8,20,350.982975317647,367.942855995764,0,1
9,0,0.8,20,301.381852904308,301.381852904308,0,1
9,2,0.8,20,349.713216217913,349.713216217913,0,1
9,4,0.8,20,363.287145178099,363.287145178099,0,1
9,6,0.8,20,349.831631499819,358.949519841751,0,1
9,8,0.8,20,352.45954692569,373.45041654653,0,1
9,10,0.8,20,333.445413462945,333.445413462945,0,1
9,12,0.8,20,337.899453123902,367.04570416919,0,1
9,14,0.8,20,337.981714577373,337.981714577373,0,1
9,16,0.8,20,332.445683783559,332.445683783559,0,1
9,18,0.8,20,333.273403905815,333.273403905815,0,1
9,20,0.8,20,340.333720097591,340.333720097591,0,1
9,22,0.8,20,343.016133946248,343.016133946248,0,1
9,24,0.8,20,292.646196952725,292.646196952725,0,1
9,26,0.8,20,351.64347774876,361.927632934324,0,1
9,28,0.8,20,289.071182581053,290.003460013671,0,1
9,30,0.8,20,367.33701881423,367.33701881423,0,1
9,32,0.8,20,300.579700585535,300.579700585535,0,1
9,34,0.8,20,281.474679348269,281.474679348269,0,1
9,36,0.8,20,318.382137130186,318.382137130186,0,1
9,38,0.8,20,367.488700214154,374.637528625711,0,1
9,40,0.8,20,345.375052081073,345.375052081073,0,1
10,0,0.8,20,238.863402314389,238.863402314389,0,1
10,2,0.8,20,341.798582548317,341.798582548317,0,1
10,4,0.8,20,299.354846015108,299.354846015108,0,1
10,6,0.8,20,326.572385720076,326.572385720076,0,1
10,8,0.8,20,352.45954692569,384.891503664984,0,1
10,10,0.8,20,331.885349341353,331.885349341353,0,1
10,12,0.8,20,337.899453123902,352.188551031182,0,1
10,14,0.8,20,321.881277594926,321.881277594926,0,1
10,16,0.8,20,318.328696911267,318.328696911267,0,1
10,18,0.8,20,326.008891665563,326.008891665563,0,1
10,20,0.8,20,340.333720097591,346.756446616073,0,1
10,22,0.8,20,312.388714955795,312.388714955795,0,1
10,24,0.8,20,254.876367136429,254.876367136429,0,1
10,26,0.8,20,328.186147368092,328.186147368092,0,1
10,28,0.8,20,289.071182581053,302.638782622096,0,1
10,30,0.8,20,365.39062667585,365.39062667585,0,1
10,32,0.8,20,285.207416845732,285.207416845732,0,1
10,34,0.8,20,281.385379318134,281.385379318134,0,1
10,36,0.8,20,318.382137130186,338.64555680741,0,1
10,38,0.8,20,323.550806927146,323.550806927146,0,1
10,40,0.8,20,336.541101758042,336.541101758042,0,1
11,0,0.8,20,238.863402314389,270.54956633616,0,1
11,2,0.8,20,320.606390103576,320.606390103576,0,1
11,4,0.8,20,298.987662113565,298.987662113565,0,1
11,6,0.8,20,292.562352511572,292.562352511572,0,1
11,8,0.8,20,329.981894080744,329.981894080744,0,1
11,10,0.8,20,330.252248440816,330.252248440816,0,1
11,12,0.8,20,323.511404304315,323.511404304315,0,1
11,14,0.8,20,310.979096570343,310.979096570343,0,1
11,16,0.8,20,303.716562306788,303.716562306788,0,1
11,18,0.8,20,324.228456089636,324.228456089636,0,1
11,20,0.8,20,325.567633617403,325.567633617403,0,1
11,22,0.8,20,303.441253778541,303.441253778541,0,1
11,24,0.8,20,254.876367136429,305.156716910214,0,1
11,26,0.8,20,292.807907065214,292.807907065214,0,1
11,28,0.8,20,289.071182581053,292.88463229437,0,1
11,30,0.8,20,329.536068610413,329.536068610413,0,1
11,32,0.8,20,285.207416845732,321.143364163412,0,1
11,34,0.8,20,281.385379318134,293.774588781192,0,1
11,36,0.8,20,318.382137130186,327.768780985338,0,1
11,38,0.8,20,296.872144304695,296.872144304695,0,1
11,40,0.8,20,294.78052322394,294.78052322394,0,1
12,0,0.8,20,238.863402314389,274.714872625541,0,1
12,2,0.8,20,320.606390103576,333.881678209854,0,1
12,4,0.8,20,287.619452645442,287.619452645442,0,1
12,6,0.8,20,292.562352511572,308.831048799281,0,1
12,8,0.8,20,302.192197061802,302.192197061802,0,1
12,10,0.8,20,330.252248440816,335.674419980958,0,1
12,12,0.8,20,316.61050319365,316.61050319365,0,1
12,14,0.8,20,310.979096570343,323.721299574469,0,1
12,16,0.8,20,301.048123099957,301.048123099957,0,1
12,18,0.8,20,306.64795154333,306.64795154333,0,1
12,20,0.8,20,325.567633617403,340.512063917563,0,1
12,22,0.8,20,274.693857760102,274.693857760102,0,1
12,24,0.8,20,254.876367136429,268.392702855569,0,1
12,26,0.8,20,287.480349184959,287.480349184959,0,1
12,28,0.8,20,279.244055318781,279.244055318781,0,1
12,30,0.8,20,285.98221708004,285.98221708004,0,1
12,32,0.8,20,285.207416845732,291.261345374878,0,1
12,34,0.8,20,269.207347407193,269.207347407193,0,1
12,36,0.8,20,289.482385635425,289.482385635425,0,1
12,38,0.8,20,237.539957761865,237.539957761865,0,1
12,40,0.8,20,294.78052322394,300.523255623199,0,1
13,0,0.8,20,238.863402314389,241.955571247825,0,1
13,2,0.8,20,296.392381509511,296.392381509511,0,1
13,4,0.8,20,270.959574316365,270.959574316365,0,1
13,6,0.8,20,292.562352511572,293.028458298299,0,1
13,8,0.8,20,302.192197061802,302.24200825271,0,1
13,10,0.8,20,292.51764340052,292.51764340052,0,1
13,12,0.8,20,316.61050319365,330.918757542994,0,1
13,14,0.8,20,302.925216317929,302.925216317929,0,1
13,16,0.8,20,271.337273580124,271.337273580124,0,1
13,18,0.8,20,302.771106065614,302.771106065614,0,1
13,20,0.8,20,269.07476608922,269.07476608922,0,1
13,22,0.8,20,274.693857760102,285.499467977178,0,1
13,24,0.8,20,254.876367136429,289.522948448647,0,1
13,26,0.8,20,274.700551782619,274.700551782619,0,1
13,28,0.8,20,266.3107203634,266.3107203634,0,1
13,30,0.8,20,285.98221708004,306.55333134976,0,1
13,32,0.8,20,265.301755718646,265.301755718646,0,1
13,34,0.8,20,257.010867046792,257.010867046792,0,1
13,36,0.8,20,268.122855242224,268.122855242224,0,1
13,38,0.8,20,237.539957761865,260.165092618809,0,1
13,40,0.8,20,277.205255486079,277.205255486079,0,1
14,0,0.8,20,238.863402314389,259.85537067354,0,1
14,2,0.8,20,265.186387887112,265.186387887112,0,1
14,4,0.8,20,265.136792014204,265.136792014204,0,1
14,6,0.8,20,277.687566756271,277.687566756271,0,1
14,8,0.8,20,302.192197061802,338.435800034141,0,1
14,10,0.8,20,285.951957235476,285.951957235476,0,1
14,12,0.8,20,288.774931401663,288.774931401663,0,1
14,14,0.8,20,302.925216317929,304.762552632616,0,1
14,16,0.8,20,271.337273580124,292.425497367666,0,1
14,18,0.8,20,291.619795363879,291.619795363879,0,1
14,20,0.8,20,269.07476608922,281.191005101335,0,1
14,22,0.8,20,246.528148549212,246.528148549212,0,1
14,24,0.8,20,251.890247859705,251.890247859705,0,1
14,26,0.8,20,274.700551782619,276.836436131724,0,1
14,28,0.8,20,253.549169179747,253.549169179747,0,1
14,30,0.8,20,281.71552209667,281.71552209667,0,1
14,32,0.8,20,253.793302743167,253.793302743167,0,1
14,34,0.8,20,241.611261508192,241.611261508192,0,1
14,36,0.8,20,268.122855242224,298.991536825324,0,1
14,38,0.8,20,237.539957761865,267.543399084749,0,1
14,40,0.8,20,218.072565857049,218.072565857049,0,1
15,0,0.8,20,238.863402314389,243.40424747843,0,1
15,2,0.8,20,265.186387887112,275.673956247309,0,1
15,4,0.8,20,265.136792014204,267.56865441025,0,1
15,6,0.8,20,277.687566756271,291.644021267031,0,1
15,8,0.8,20,301.6067518303,301.6067518303,0,1
15,10,0.8,20,257.278109647846,257.278109647846,0,1
15,12,0.8,20,283.964751639819,283.964751639819,0,1
15,14,0.8,20,302.925216317929,308.403548120541,0,1
15,16,0.8,20,267.21580267607,267.21580267607,0,1
15,18,0.8,20,291.619795363879,296.601365125859,0,1
15,20,0.8,20,269.07476608922,276.113220865603,0,1
15,22,0.8,20,246.528148549212,257.504842262823,0,1
15,24,0.8,20,233.390242147601,233.390242147601,0,1
15,26,0.8,20,274.700551782619,279.489911728435,0,1
15,28,0.8,20,253.549169179747,275.276538620266,0,1
15,30,0.8,20,250.985503917396,250.985503917396,0,1
15,32,0.8,20,234.271979352493,234.271979352493,0,1
15,34,0.8,20,241.611261508192,268.225410429359,0,1
15,36,0.8,20,268.122855242224,294.094874757001,0,1
15,38,0.8,20,237.539957761865,255.328192317264,0,1
15,40,0.8,20,218.072565857049,263.654129879733,0,1
16,0,0.8,20,236.542593878621,236.542593878621,0,1
16,2,0.8,20,265.186387887112,278.982336459457,0,1
16,4,0.8,20,252.368038411806,252.368038411806,0,1
16,6,0.8,20,277.687566756271,286.258241865898,0,1
16,8,0.8,20,283.623666654879,283.623666654879,0,1
16,10,0.8,20,257.278109647846,258.346239273642,0,1
16,12,0.8,20,276.123952355575,276.123952355575,0,1
16,14,0.8,20,265.561364836671,265.561364836671,0,1
16,16,0.8,20,254.7470254176,254.7470254176,0,1
16,18,0.8,20,239.11231922576,239.11231922576,0,1
16,20,0.8,20,254.94831600475,254.94831600475,0,1
16,22,0.8,20,246.528148549212,258.361223851209,0,1
16,24,0.8,20,233.390242147601,247.268528202424,0,1
16,26,0.8,20,274.700551782619,277.960325934289,0,1
16,28,0.8,20,253.083405326955,253.083405326955,0,1
16,30,0.8,20,250.985503917396,268.475669547472,0,1
16,32,0.8,20,210.007686540452,210.007686540452,0,1
16,34,0.8,20,239.477686509527,239.477686509527,0,1
16,36,0.8,20,268.122855242224,274.186843535262,0,1
16,38,0.8,20,237.539957761865,241.890984485656,0,1
16,40,0.8,20,218.072565857049,280.659902193553,0,1
17,0,0.8,20,229.822086182992,229.822086182992,0,1
17,2,0.8,20,265.186387887112,285.743806302495,0,1
17,4,0.8,20,237.803256374267,237.803256374267,0,1
17,6,0.8,20,271.680015694511,271.680015694511,0,1
17,8,0.8,20,277.914998477721,277.914998477721,0,1
17,10,0.8,20,257.278109647846,285.201006157009,0,1
17,12,0.8,20,267.697228583305,267.697228583305,0,1
17,14,0.8,20,265.561364836671,273.583043962104,0,1
17,16,0.8,20,254.7470254176,270.082850219362,0,1
17,18,0.8,20,239.11231922576,271.652603746307,0,1
17,20,0.8,20,239.775140900298,239.775140900298,0,1
17,22,0.8,20,246.528148549212,260.613992951273,0,1
17,24,0.8,20,233.390242147601,272.23122296058,0,1
17,26,0.8,20,255.807588388704,255.807588388704,0,1
17,28,0.8,20,253.083405326955,254.288479446371,0,1
17,30,0.8,20,250.985503917396,260.668331123875,0,1
17,32,0.8,20,210.007686540452,247.063528419768,0,1
17,34,0.8,20,239.477686509527,246.926146813203,0,1
17,36,0.8,20,267.509580265279,267.509580265279,0,1
17,38,0.8,20,218.889549947883,218.889549947883,0,1
17,40,0.8,20,218.072565857049,249.437132233399,0,1
18,0,0.8,20,229.822086182992,238.947363113481,0,1
18,2,0.8,20,257.70797588652,257.70797588652,0,1
18,4,0.8,20,230.081500295526,230.081500295526,0,1
18,6,0.8,20,262.792539386274,262.792539386274,0,1
18,8,0.8,20,262.116000387568,262.116000387568,0,1
18,10,0.8,20,255.157012538946,255.157012538946,0,1
18,12,0.8,20,235.59487603594,235.59487603594,0,1
18,14,0.8,20,255.724756897937,255.724756897937,0,1
18,16,0.8,20,254.7470254176,271.202325424706,0,1
18,18,0.8,20,239.11231922576,246.616156851705,0,1
18,20,0.8,20,235.346340132384,235.346340132384,0,1
18,22,0.8,20,211.412043286593,211.412043286593,0,1
18,24,0.8,20,233.390242147601,233.898471986553,0,1
18,26,0.8,20,247.745381227262,247.745381227262,0,1
18,28,0.8,20,233.683268425207,233.683268425207,0,1
18,30,0.8,20,250.985503917396,293.293221929287,0,1
18,32,0.8,20,210.007686540452,229.817786618117,0,1
18,34,0.8,20,239.477686509527,263.136266557046,0,1
18,36,0.8,20,250.528428310287,250.528428310287,0,1
18,38,0.8,20,218.889549947883,227.780935479166,0,1
18,40,0.8,20,218.072565857049,240.575871516344,0,1
19,0,0.8,20,229.822086182992,263.361696970717,0,1
19,2,0.8,20,257.70797588652,283.672398387439,0,1
19,4,0.8,20,226.270084935762,226.270084935762,0,1
19,6,0.8,20,262.792539386274,289.080324015594,0,1
19,8,0.8,20,262.116000387568,263.673588728773,0,1
19,10,0.8,20,252.847008467438,252.847008467438,0,1
19,12,0.8,20,235.59487603594,284.306070223877,0,1
19,14,0.8,20,255.724756897937,261.578819030724,0,1
19,16,0.8,20,254.7470254176,262.160957086515,0,1
19,18,0.8,20,239.11231922576,272.635985263195,0,1
19,20,0.8,20,220.910818652807,220.910818652807,0,1
19,22,0.8,20,211.412043286593,218.969749614659,0,1
19,24,0.8,20,233.390242147601,263.162595957721,0,1
19,26,0.8,20,247.745381227262,265.293068189718,0,1
19,28,0.8,20,233.683268425207,243.493998853337,0,1
19,30,0.8,20,250.985503917396,258.264250303571,0,1
19,32,0.8,20,210.007686540452,212.083727192145,0,1
19,34,0.8,20,233.560251111914,233.560251111914,0,1
19,36,0.8,20,240.49419826282,240.49419826282,0,1
19,38,0.8,20,218.889549947883,227.603497744051,0,1
19,40,0.8,20,218.072565857049,257.495925361629,0,1
20,0,0.8,20,229.822086182992,233.89209044947,0,1
20,2,0.8,20,257.70797588652,259.541485899969,0,1
20,4,0.8,20,226.270084935762,227.80848366832,0,1
20,6,0.8,20,262.792539386274,288.98722900628,0,1
20,8,0.8,20,249.22235114967,249.22235114967,0,1
20,10,0.8,20,252.847008467438,260.681493554518,0,1
20,12,0.8,20,228.110524071315,228.110524071315,0,1
20,14,0.8,20,255.724756897937,258.731153711376,0,1
20,16,0.8,20,238.645977274961,238.645977274961,0,1
20,18,0.8,20,239.11231922576,244.444884520158,0,1
20,20,0.8,20,220.910818652807,228.83744307378,0,1
20,22,0.8,20,211.412043286593,229.99733041324,0,1
20,24,0.8,20,233.390242147601,250.634577497468,0,1
20,26,0.8,20,247.745381227262,258.986099932158,0,1
20,28,0.8,20,233.683268425207,237.177097684284,0,1
20,30,0.8,20,248.440328201687,248.440328201687,0,1
20,32,0.8,20,210.007686540452,224.247453696594,0,1
20,34,0.8,20,233.560251111914,269.396234407669,0,1
20,36,0.8,20,240.49419826282,245.63015980699,0,1
20,38,0.8,20,218.889549947883,229.532330337733,0,1
20,40,0.8,20,218.072565857049,240.597380087097,0,1
21,0,0.8,20,229.822086182992,240.261118936135,0,1
21,2,0.8,20,247.263646634093,247.263646634093,0,1
21,4,0.8,20,200.635188588261,200.635188588261,0,1
21,6,0.8,20,243.103143423392,243.103143423392,0,1
21,8,0.8,20,249.22235114967,260.139421013175,0,1
21,10,0.8,20,252.847008467438,266.766284156086,0,1
21,12,0.8,20,228.110524071315,238.885886815054,0,1
21,14,0.8,20,255.724756897937,274.443121920504,0,1
21,16,0.8,20,238.645977274961,272.057921257543,0,1
21,18,0.8,20,239.11231922576,272.185267861147,0,1
21,20,0.8,20,214.944165948096,214.944165948096,0,1
21,22,0.8,20,211.412043286593,221.627610088652,0,1
21,24,0.8,20,233.390242147601,256.494154631484,0,1
21,26,0.8,20,247.745381227262,263.433024271509,0,1
21,28,0.8,20,207.116327729104,207.116327729104,0,1
21,30,0.8,20,248.440328201687,258.291655170633,0,1
21,32,0.8,20,210.007686540452,226.063317213304,0,1
21,34,0.8,20,233.560251111914,253.770540912683,0,1
21,36,0.8,20,240.49419826282,265.461348446232,0,1
21,38,0.8,20,218.889549947883,236.887974197186,0,1
21,40,0.8,20,218.072565857049,227.0228492191,0,1
22,0,0.8,20,209.890540018813,209.890540018813,0,1
22,2,0.8,20,242.596300793558,242.596300793558,0,1
22,4,0.8,20,183.198532774525,183.198532774525,0,1
22,6,0.8,20,233.424127432894,233.424127432894,0,1
22,8,0.8,20,246.355727209011,246.355727209011,0,1
22,10,0.8,20,248.722974661414,248.722974661414,0,1
22,12,0.8,20,228.110524071315,261.368309673528,0,1
22,14,0.8,20,253.868764395689,253.868764395689,0,1
22,16,0.8,20,238.645977274961,259.812296504872,0,1
22,18,0.8,20,218.943378212092,218.943378212092,0,1
22,20,0.8,20,214.944165948096,231.020452633245,0,1
22,22,0.8,20,211.412043286593,221.985239974529,0,1
22,24,0.8,20,233.390242147601,252.821806259544,0,1
22,26,0.8,20,242.956463601192,242.956463601192,0,1
22,28,0.8,20,207.116327729104,239.117525311321,0,1
22,30,0.8,20,222.503741204305,222.503741204305,0,1
22,32,0.8,20,210.007686540452,219.411600835941,0,1
22,34,0.8,20,220.040739886272,220.040739886272,0,1
22,36,0.8,20,226.677848079649,226.677848079649,0,1
22,38,0.8,20,218.889549947883,227.095095484879,0,1
22,40,0.8,20,218.072565857049,231.369849677372,0,1
23,0,0.8,20,209.890540018813,220.739901581131,0,1
23,2,0.8,20,242.596300793558,244.687121992407,0,1
23,4,0.8,20,183.198532774525,199.960444640979,0,1
23,6,0.8,20,212.737955313687,212.737955313687,0,1
23,8,0.8,20,235.460939588138,235.460939588138,0,1
23,10,0.8,20,248.722974661414,280.966518401348,0,1
23,12,0.8,20,228.110524071315,239.633793907431,0,1
23,14,0.8,20,253.868764395689,258.918150738579,0,1
23,16,0.8,20,238.645977274961,255.371474065618,0,1
23,18,0.8,20,218.943378212092,243.879383394618,0,1
23,20,0.8,20,210.423154038463,210.423154038463,0,1
23,22,0.8,20,211.412043286593,216.26174674339,0,1
23,24,0.8,20,226.470445984851,226.470445984851,0,1
23,26,0.8,20,242.956463601192,244.558648304647,0,1
23,28,0.8,20,207.116327729104,231.191796829649,0,1
23,30,0.8,20,222.503741204305,225.764641652965,0,1
23,32,0.8,20,210.007686540452,234.847987448068,0,1
23,34,0.8,20,216.278497707792,216.278497707792,0,1
23,36,0.8,20,226.677848079649,246.21593436266,0,1
23,38,0.8,20,217.792520600002,217.792520600002,0,1
23,40,0.8,20,218.072565857049,247.597273387949,0,1
24,0,0.8,20,209.890540018813,221.903941737866,0,1
24,2,0.8,20,242.596300793558,245.791064532082,0,1
24,4,0.8,20,183.198532774525,204.094628123802,0,1
24,6,0.8,20,212.737955313687,218.247720440216,0,1
24,8,0.8,20,226.001445808608,226.001445808608,0,1
24,10,0.8,20,248.722974661414,266.721992598603,0,1
24,12,0.8,20,222.872267908651,222.872267908651,0,1
24,14,0.8,20,245.542984022193,245.542984022193,0,1
24,16,0.8,20,238.645977274961,243.734464390881,0,1
24,18,0.8,20,218.652647520287,218.652647520287,0,1
24,20,0.8,20,194.553888455613,194.553888455613,0,1
24,22,0.8,20,211.412043286593,212.097445986115,0,1
24,24,0.8,20,226.470445984851,241.209997464045,0,1
