iterations,currBestLength,bestLength,nBestPathAnts,nBestCurrentPathAnts,apha,beta,rho,Q,sigma,nAnts,nCities,pheremonesDiversity,hammingDistance2,diversityOfLength
17,228.403378069401,211.357978403568,0,0,1,2,0.7,50,1,20,48,0.0118333343488704,33.5368421052632,31.8744500919246
18,245.680458009243,211.357978403568,0,0,1,2,0.7,50,1,20,48,0.0109400358681697,31.5421052631579,27.5687817962703
19,219.007874429226,211.357978403568,0,0,1,2,0.7,50,1,20,48,0.0103538574751863,30.7789473684211,29.0108631949545
20,199.227994859219,199.227994859219,0,0,1,2,0.7,50,1,20,48,0.0126396521056542,32.1894736842105,36.7642847552929
21,234.341587245464,199.227994859219,0,0,1,2,0.7,50,1,20,48,0.0150274225813764,31.2263157894737,22.9032308681615
22,212.111512362957,199.227994859219,0,0,1,2,0.7,50,1,20,48,0.0200738227402543,29.2947368421053,16.1412145966099
23,195.614617049694,195.614617049694,0,0,1,2,0.7,50,1,20,48,0.0152659757152527,28.9947368421053,27.0487712042749
24,213.637015998363,195.614617049694,0,0,1,2,0.7,50,1,20,48,0.0126770221306308,30.3263157894737,20.1771917920605
25,214.551006734371,195.614617049694,0,0,1,2,0.7,50,1,20,48,0.0131934316696,31.3157894736842,30.3311018778693
26,214.795237600803,195.614617049694,0,0,1,2,0.7,50,1,20,48,0.0163378409242776,30.7263157894737,19.8085250500939
27,204.338051259518,195.614617049694,0,0,1,2,0.7,50,1,20,48,0.0159467460205567,30.7631578947368,17.7283030855395
28,200.342318236828,195.614617049694,0,0,1,2,0.7,50,1,20,48,0.0159634996794947,31.6526315789474,25.0073785623728
29,207.650043666363,195.614617049694,0,0,1,2,0.7,50,1,20,48,0.0168659640718425,31.4315789473684,16.1109196084806
30,210.217862486839,195.614617049694,0,0,1,2,0.7,50,1,20,48,0.0166064048272558,30.6578947368421,24.8884507578304
31,210.493765175343,195.614617049694,0,0,1,2,0.7,50,1,20,48,0.0156322534541303,31.3473684210526,20.6708153649629
32,203.796235859394,195.614617049694,0,0,1,2,0.7,50,1,20,48,0.0156656066117969,30.6631578947368,20.1659144309273
33,195.209831058979,195.209831058979,1,0,1,2,0.7,50,1,20,48,0.0154224417023117,31.9894736842105,21.449172937118
34,199.266307115555,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.0154377073873438,31.1421052631579,17.2256183248035
35,208.068265080452,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.016088333474864,31.3526315789474,18.8933653518098
36,204.062466204166,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.0160942934922192,30.9368421052632,16.8799740652835
37,198.328801035881,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.0156465192502425,31.0736842105263,20.2260637252827
38,222.088264703751,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.0159880106025303,31.7894736842105,23.1747333864673
39,203.837392687798,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.0134212714332749,30.8842105263158,23.4533588778468
40,204.769828438759,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.0140487650572058,33.3,28.2028424154607
41,210.832172989845,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.0139421079896604,32.3631578947368,24.2130979729863
42,210.54625749588,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.0138475508000442,31.7684210526316,22.7953108732994
43,204.533778250217,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.0139394224042501,32.5368421052632,24.4465814002521
44,213.596099972725,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.0141287860471294,32.0052631578947,27.3704384555334
45,208.778586626053,195.209831058979,0,0,1,2,0.7,50,1,20,48,0.0153114926980544,32.0421052631579,24.7310836885821
46,192.239770650864,192.239770650864,0,0,1,2,0.7,50,1,20,48,0.0189476854575834,31.8157894736842,26.27826966186
47,196.192149400711,192.239770650864,0,0,1,2,0.7,50,1,20,48,0.0153683892714566,30.1789473684211,23.7249837479495
48,187.164832115173,187.164832115173,0,0,1,2,0.7,50,1,20,48,0.0163710107819575,30.6052631578947,30.320677790016
49,201.834129214287,187.164832115173,0,0,1,2,0.7,50,1,20,48,0.0182295980621195,31.7315789473684,27.5608806613798
50,191.257281064987,187.164832115173,0,0,1,2,0.7,50,1,20,48,0.019207017587595,31.5,21.8413117095971
51,191.309299826622,187.164832115173,0,0,1,2,0.7,50,1,20,48,0.0180161038718745,29.6578947368421,13.957589715679
52,212.637712717056,187.164832115173,0,0,1,2,0.7,50,1,20,48,0.0135349201673096,31.2315789473684,24.8055743962602
53,206.709503531456,187.164832115173,0,0,1,2,0.7,50,1,20,48,0.0148081407752761,32.5789473684211,27.5241446933345
54,213.427466511726,187.164832115173,0,0,1,2,0.7,50,1,20,48,0.0132763870725387,32.1157894736842,30.755262592726
55,188.321725487709,187.164832115173,0,0,1,2,0.7,50,1,20,48,0.0138233646421431,32.6157894736842,29.8845313736218
56,206.475318789482,187.164832115173,0,0,1,2,0.7,50,1,20,48,0.0128714605169212,30.6526315789474,24.4628554981222
57,199.519968390465,187.164832115173,0,0,1,2,0.7,50,1,20,48,0.0134543936808686,31.6526315789474,30.3262469369862
58,201.299287199974,187.164832115173,0,0,1,2,0.7,50,1,20,48,0.0142569255452187,31.7157894736842,26.4650798958328
59,185.440145611763,185.440145611763,0,0,1,2,0.7,50,1,20,48,0.0180509262026388,30.1894736842105,20.3606823204508
60,186.848482966423,185.440145611763,0,0,1,2,0.7,50,1,20,48,0.0182808784243447,31.0631578947368,18.1615935028549
61,185.048710465431,185.048710465431,0,0,1,2,0.7,50,1,20,48,0.0212354116815468,29.8736842105263,24.2349922305852
62,183.023931384087,183.023931384087,0,0,1,2,0.7,50,1,20,48,0.023237519692584,27.8631578947368,19.705773239763
63,176.419065833092,176.419065833092,0,0,1,2,0.7,50,1,20,48,0.0227768938245784,28.5789473684211,20.5755533253221
64,177.04445207119,176.419065833092,0,0,1,2,0.7,50,1,20,48,0.0256006015599198,28.4842105263158,30.6658404150806
65,173.193014979362,173.193014979362,0,0,1,2,0.7,50,1,20,48,0.0256481213263665,28.7315789473684,21.5321487681043
66,176.771343231201,173.193014979362,0,0,1,2,0.7,50,1,20,48,0.0297716676508401,30.0368421052632,21.2942688407663
67,167.098482131958,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0261451293691382,28.6473684210526,21.1214487546301
68,181.63958132267,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.027163867129547,28.2789473684211,16.0836934448891
69,170.666075706482,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0231814160184566,28.2368421052632,28.3948052863006
70,186.886870384216,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0303339410036176,28.0368421052632,23.2358617823853
71,175.281260490417,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0304240963306337,27.3526315789474,20.3304424654079
72,176.703844070435,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0328718061040782,26.1842105263158,17.6571445379087
73,184.671720981598,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0332161317423307,27.5947368421053,22.6488632492383
74,174.961836338043,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0295555438698095,28.3736842105263,30.7523347393789
75,179.135936737061,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0298025546807994,27.1421052631579,21.1215764758707
76,185.380635738373,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0282459877334523,27.8789473684211,17.184304864633
77,167.297752857208,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0230696942719326,26.6157894736842,22.2533239662945
78,182.841025352478,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0198793743568146,28.6,28.7258636384979
79,187.100600242615,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0232814649685753,28.9894736842105,25.7681286985176
80,174.352444648743,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0321980714075835,23.7052631578947,14.5771924410574
81,170.593988776207,167.098482131958,0,0,1,2,0.7,50,1,20,48,0.0265714963048631,25.1631578947368,23.8816825077677
82,165.206609249115,165.206609249115,0,0,1,2,0.7,50,1,20,48,0.0323160036478525,26.1105263157895,19.115543181706
83,173.683553695679,165.206609249115,0,0,1,2,0.7,50,1,20,48,0.0287177964890544,27.6578947368421,14.8149838970226
84,170.624777793884,165.206609249115,0,0,1,2,0.7,50,1,20,48,0.0274422583588109,26.9894736842105,17.5523152575115
85,171.225579738617,165.206609249115,0,0,1,2,0.7,50,1,20,48,0.0307083903144522,28.6631578947368,27.3535212616553
86,166.065975666046,165.206609249115,0,0,1,2,0.7,50,1,20,48,0.0313146891815531,28.5052631578947,17.6765573049021
87,162.267430782318,162.267430782318,0,0,1,2,0.7,50,1,20,48,0.0328640659241373,27,14.9784611067106
88,164.162179470062,162.267430782318,0,0,1,2,0.7,50,1,20,48,0.0248730045187577,26.7947368421053,25.4075855434038
89,171.858175754547,162.267430782318,0,0,1,2,0.7,50,1,20,48,0.0347305228727068,28.9421052631579,24.2993000385471
90,164.162179470062,162.267430782318,0,0,1,2,0.7,50,1,20,48,0.0255381661675391,29.3789473684211,28.5096266426678
91,176.381063938141,162.267430782318,0,0,1,2,0.7,50,1,20,48,0.0178219293955456,29.7368421052632,25.4289417737324
92,178.771792888641,162.267430782318,0,0,1,2,0.7,50,1,20,48,0.0244660292608956,30.4578947368421,23.6576936286573
93,166.551384449005,162.267430782318,0,0,1,2,0.7,50,1,20,48,0.0265247671916297,29.1210526315789,22.5574560107997
94,173.737027168274,162.267430782318,0,0,1,2,0.7,50,1,20,48,0.0281870696270503,28.9315789473684,21.7658381909422
95,161.275184392929,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0273118896926756,28.0210526315789,18.8344704231234
96,177.494871616364,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0263680676601167,28.5315789473684,26.44016626247
97,169.786227941513,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0260431547480975,28.7578947368421,15.0638770514858
98,171.854671001434,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0274968278056603,28.0368421052632,25.598689649111
99,182.874310016632,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0277315623274237,29.6789473684211,20.4617500553652
100,177.186376571655,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0223540117874084,28.3368421052632,18.7825011579232
101,169.621195316315,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0228777428764525,29.6842105263158,26.0854109369824
102,175.763861656189,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0234933471959093,27.3421052631579,26.6553987358325
103,197.524665474892,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0214239236625079,29.9578947368421,22.5935120581024
104,173.920712471008,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0208364363832033,28.6315789473684,24.3343586310423
105,175.586656093597,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0171983817899119,29.0684210526316,21.5166818770745
106,168.399968266487,161.275184392929,0,0,1,2,0.7,50,1,20,48,0.0160580260600557,30.5315789473684,25.3696866482241
107,149.775468587875,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0167233500757488,31.5421052631579,29.2590524979977
108,159.500939011574,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0182391642379257,31.3789473684211,32.7373660381704
109,175.967883110046,149.775468587875,0,1,1,2,0.7,50,1,20,48,0.0183487622510348,30.2947368421053,25.739623184529
110,171.171038389206,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0210051732809552,31.3947368421053,20.396217509439
111,181.20400929451,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0273849156223723,29.1421052631579,16.2419189055853
112,177.192992448807,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.025028156794729,28.5315789473684,21.6308045902599
113,171.090154647827,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0204533521202135,28.9157894736842,29.8630553003296
114,182.00848031044,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0210236696392159,28.9842105263158,17.3815680958369
115,176.237921237946,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0254754494771058,30.6736842105263,25.0356043563762
116,185.225433349609,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0215599311066236,29.8315789473684,27.9129313975055
117,154.627293586731,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0262634577837979,29.1421052631579,25.8074365404272
118,185.280136108398,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0242220763008812,29.2473684210526,17.6281186736508
119,184.828794002533,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0240511655036248,30.0263157894737,17.4146490108008
120,176.881735801697,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0225226473196483,29.2263157894737,22.623674761304
121,178.621866703033,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.020984814843538,28.6052631578947,22.1541756120181
122,184.309079885483,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0218541318078958,28.5947368421053,21.8531638220232
123,177.823033809662,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0238464054419461,28.2315789473684,23.8660611353346
124,189.888980865479,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0275802625704542,26.8578947368421,20.422683713789
125,175.47202205658,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0269824826884035,26.5473684210526,19.891403507165
126,175.207611560822,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.024506174223428,26.0684210526316,24.4752256997998
127,160.240564823151,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0288958587970929,27.3526315789474,24.3503143047224
128,171.189745426178,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0265509587649619,26.2736842105263,30.5170011747168
129,169.3957862854,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.019694103929355,30.1157894736842,22.892825545685
130,163.914255142212,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0257330487307052,29.3842105263158,24.0293289377816
131,168.061786174774,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0261576495902653,30.1789473684211,20.3641365164351
132,188.805126428604,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0314029747853339,26.9789473684211,13.9325787185419
133,177.171718835831,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0296218488941876,28.1421052631579,17.8151842293765
134,175.103759050369,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0282534629975998,27,15.9156046094226
135,166.107332110405,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0270224818551984,28.6684210526316,27.5831978077907
136,172.979687929153,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0255722632706154,28.6894736842105,25.5096493861035
137,173.14679646492,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0205774463876321,28.5578947368421,22.1984023596241
138,170.570418596268,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0239555035575806,28.4,25.8946842840195
139,170.225028276443,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0252616238288723,29.5789473684211,23.6966249460966
140,172.377871751785,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0247467561998733,29.4578947368421,21.0930697773058
141,168.183359146118,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0293215031123594,27.7842105263158,24.1671759212036
142,161.710534691811,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0275844974179245,28.3842105263158,29.3114943833783
143,155.888541698456,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0261834354204634,28.2684210526316,20.9554730389802
144,155.888541698456,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0262668163265954,27.4842105263158,22.5327470983892
145,162.593653082848,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.027207675978719,30.5578947368421,23.663108171613
146,165.867336034775,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0218921764493403,30.2578947368421,29.214079877822
147,167.789916753769,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0275696090957203,30.9631578947368,21.9491062997057
148,156.363811969757,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0251983513218097,30.2105263157895,24.7925874080643
149,156.915112733841,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0291611325101511,30.6842105263158,31.2804566180724
150,159.854576945305,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0270617191336228,30.1105263157895,18.7291308882572
151,160.836070537567,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0226230679062189,29.1263157894737,25.6067756377586
152,177.043793201447,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.024879430241655,29.6421052631579,23.5763839811034
153,164.741183996201,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.020239787818311,29.7263157894737,22.5165597528631
154,162.29124891758,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0165179160424188,31.5052631578947,23.3090157783682
155,171.932669639587,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.02015934615787,29.8842105263158,26.4367856995204
156,158.817239284515,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0180308903448946,28.4894736842105,24.9105459542247
157,170.536114692688,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0214806659840499,29.1315789473684,23.6009410890039
158,185.178916215897,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0278440884415013,30.7736842105263,29.7694929454251
159,174.601053714752,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0238329206763954,29.5315789473684,17.8700219455109
160,171.169964075089,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0242948973247234,28.9842105263158,16.7093301327284
161,166.617168426514,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0296580069993553,27.7526315789474,14.5431566835395
162,167.309077501297,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0290211262494482,27.4315789473684,18.8606234083228
163,164.24361038208,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0240497832952345,28.5368421052632,26.6082765949488
164,172.858067750931,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0253562889447064,28.7315789473684,23.9171298265868
165,169.813987851143,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0305017154391684,28.5263157894737,19.1158098439972
166,160.91384100914,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0255649684883661,24.0578947368421,20.9241911069666
167,171.439023971558,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0208783471828096,29.6263157894737,29.0215361752657
168,169.564568996429,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0216949326216531,29.2210526315789,18.3443967751239
169,186.10458946228,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.023806923686368,30.2105263157895,28.1123353459978
170,172.013862013817,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0221160807038324,29.7157894736842,27.1753305174475
171,165.939971446991,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0251865884454274,29.1736842105263,24.9385101667348
172,170.59877038002,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.025860608769439,28.6157894736842,20.508583901299
173,166.198426485062,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0280334054375232,26.7684210526316,17.8739541817252
174,168.908142924309,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0258064094346133,28.6210526315789,17.9431425640417
175,165.119302749634,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.028095245096168,28.4789473684211,20.8014602441333
176,163.085433244705,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0281578601622349,28.0473684210526,17.0265876933777
177,165.500648498535,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0267298275226985,27.7736842105263,29.7074731421309
178,170.60823059082,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0254547691859611,28.7157894736842,21.9168100629587
179,170.239876031876,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0296073000513355,29.8526315789474,19.0795431302605
180,171.903135538101,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0297393812840261,26.5368421052632,17.1356240022158
181,168.943167924881,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0311416256493038,25.4894736842105,25.2686642354843
182,163.438564538956,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.02832683377995,26.7210526315789,25.42732051078
183,163.32887005806,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0384985718011721,26.2947368421053,25.2426822857987
184,170.845920801163,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0408044374101946,26.9473684210526,28.9623287023634
185,174.704531908035,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0435657821984233,26.2052631578947,24.6213198001577
186,163.32887005806,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0340177641835005,26.1157894736842,13.9811461928517
187,163.215497732162,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0308101384570957,27.6473684210526,29.9702719273923
188,170.729240655899,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0253891809840384,28.4473684210526,23.698132198286
189,164.677078962326,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0312910539121673,28.6,28.6472753554202
190,165.591408014297,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0334229622263777,28.6947368421053,17.0798672334294
191,169.987063646317,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0298721961202928,28.2894736842105,26.9071123485946
192,166.953240633011,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0257542376713721,27.8315789473684,21.3719160921325
193,161.73396217823,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0332214695853894,27.8894736842105,23.3569176732465
194,165.831725358963,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0288881800713223,27.2842105263158,20.8556951610653
195,162.305429697037,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0375435369487889,26.7736842105263,22.4672077615767
196,180.60555768013,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0358734321945565,27.1473684210526,21.8694869024147
197,171.156466722488,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0315841743855803,26.9157894736842,12.8530943203219
198,172.4889960289,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0340275054236389,28.6578947368421,25.0972689529471
199,171.903135538101,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.031243803484906,25.1473684210526,20.3715820370878
200,160.627552747726,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0396669605361458,26.5631578947368,18.0174090154917
201,163.78395485878,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0434692992206737,22.5263157894737,17.3714561307032
202,175.039084672928,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0408791925171628,26.5368421052632,16.3335155501457
203,171.903135538101,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0423617639414368,25.3684210526316,23.0366192203573
204,170.152186632156,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0379026547057565,26.3684210526316,19.4074284730352
205,166.195958137512,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0350812027133855,25.6947368421053,19.4315816189807
206,165.378116846085,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0411539832756216,25.3105263157895,15.892441360849
207,159.166707992554,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0436285641101734,27,16.0681603853394
208,163.438564538956,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0442107607817391,26.3,19.3846746516646
209,166.193224191666,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0349313312909662,24.9789473684211,14.4316512559018
210,157.653990983963,149.775468587875,0,12,1,2,0.7,50,1,20,48,0.0399127471733811,22.5263157894737,21.5535704144969
211,174.704531908035,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0265211717290929,26.8947368421053,24.3790223235476
212,174.704531908035,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0349551489075538,26.6947368421053,16.972385483275
213,174.704531908035,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0354483883436526,26.7947368421053,20.1413747137609
214,163.957270383835,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0355389713326143,25.8894736842105,25.7502811219607
215,163.32887005806,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0382527889726489,24.7842105263158,10.0300908150122
216,166.360332727432,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.035419864499807,23.5789473684211,20.2527728851839
217,178.047972917557,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0351061129563443,27.6684210526316,24.5174382238715
218,168.890501260757,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0233989336818985,26.3473684210526,23.6244520173101
219,163.438564538956,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0262666569483146,27.3315789473684,26.6248300796909
220,166.729150056839,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0288386259706212,27.9157894736842,19.9172679526115
221,162.305429697037,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0261887135736486,26.8263157894737,32.8589755508992
222,178.600856542587,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0426756747807756,27.1105263157895,25.760425996604
223,163.438564538956,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0383038879826372,26.4894736842105,17.1039012383274
224,160.627552747726,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0365508935254004,27,24.9163141509852
225,178.047972917557,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0218393640773519,27.1789473684211,27.1755077246442
226,178.047972917557,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0205975526573577,28.4210526315789,30.669238816642
227,180.968372344971,149.775468587875,0,0,1,2,0.7,50,1,20,48,0.0303459745244815,28.5368421052632,28.5402342130888
