iterations,currBestLength,bestLength,nBestPathAnts,nBestCurrentPathAnts,apha,beta,rho,Q,sigma,nAnts,nCities,pheremonesDiversity,hammingDistance2,diversityOfLength
1372,151.068408340216,138.337144225836,17,0,1,2,0.7,50,20,20,48,0.056146972677861,23.3736842105263,19.5068143004897
1373,155.722237914801,138.337144225836,16,0,1,2,0.7,50,20,20,48,0.0463825955663016,26.1473684210526,15.8818558376744
1374,146.061270087957,138.337144225836,14,0,1,2,0.7,50,20,20,48,0.0410218690113693,25.6473684210526,22.5365028969833
1375,149.000448554754,138.337144225836,15,0,1,2,0.7,50,20,20,48,0.0521347406374784,19.5368421052632,10.7822561232268
1376,150.835339874029,138.337144225836,18,0,1,2,0.7,50,20,20,48,0.0557299216624779,25.1421052631579,20.4284571979186
1377,151.068408340216,138.337144225836,16,0,1,2,0.7,50,20,20,48,0.0447279788039807,26.0421052631579,13.2904740203688
1378,146.514878600836,138.337144225836,13,0,1,2,0.7,50,20,20,48,0.041978814915658,25.2736842105263,29.1008251177234
1379,150.262561172247,138.337144225836,12,0,1,2,0.7,50,20,20,48,0.0536343373898072,25.5684210526316,15.9169096912822
1380,146.481021255255,138.337144225836,18,0,1,2,0.7,50,20,20,48,0.0508064804877142,22.4736842105263,13.4613802886712
1381,142.681614249945,138.337144225836,16,0,1,2,0.7,50,20,20,48,0.0451132409722539,26.2368421052632,17.5440128640597
1382,155.387685149908,138.337144225836,10,0,1,2,0.7,50,20,20,48,0.0428659087738599,27.6789473684211,27.8439406486227
1383,146.930189460516,138.337144225836,14,0,1,2,0.7,50,20,20,48,0.0472089436453651,26.8315789473684,20.7071796142711
1384,144.51415809989,138.337144225836,13,0,1,2,0.7,50,20,20,48,0.0524848685825283,26.6210526315789,23.6612785724259
1385,155.722237914801,138.337144225836,14,0,1,2,0.7,50,20,20,48,0.0510117216768213,26.3684210526316,28.873358389736
1386,158.73112615943,138.337144225836,15,0,1,2,0.7,50,20,20,48,0.0547382553123309,26.0368421052632,14.266051480906
1387,147.90982183814,138.337144225836,13,0,1,2,0.7,50,20,20,48,0.0445007329249599,26.9315789473684,24.1707149724388
1388,150.835339874029,138.337144225836,11,0,1,2,0.7,50,20,20,48,0.0492121494246447,26.3736842105263,13.6940180068793
1389,158.73112615943,138.337144225836,12,0,1,2,0.7,50,20,20,48,0.0511456589571085,26.8947368421053,12.9360169372573
1390,138.337144225836,138.337144225836,15,0,1,2,0.7,50,20,20,48,0.0433772921335482,26.3263157894737,19.5534611582572
1391,151.839619964361,138.337144225836,16,0,1,2,0.7,50,20,20,48,0.0465529215859031,25.1473684210526,20.7940323210978
1392,140.00402161479,138.337144225836,12,0,1,2,0.7,50,20,20,48,0.041020388838702,27.3894736842105,21.8776812168482
1393,140.934257596731,138.337144225836,13,0,1,2,0.7,50,20,20,48,0.0462962512475484,27.3263157894737,32.035147500303
1394,140.934257596731,138.337144225836,13,0,1,2,0.7,50,20,20,48,0.0443484110349874,26.4578947368421,20.2165094685057
1395,149.626321166754,138.337144225836,11,0,1,2,0.7,50,20,20,48,0.0325733704736548,25.5789473684211,22.5110546093115
1396,146.226348727942,138.337144225836,6,0,1,2,0.7,50,20,20,48,0.0312931555120073,27.0842105263158,32.3199267658665
1397,160.253281921148,138.337144225836,6,0,1,2,0.7,50,20,20,48,0.0373220005559535,27.4578947368421,24.4970607325333
1398,138.337144225836,138.337144225836,17,0,1,2,0.7,50,20,20,48,0.0551026519457091,25.7736842105263,22.3477697954661
1399,161.288710922003,138.337144225836,16,0,1,2,0.7,50,20,20,48,0.0460563374900152,26.5368421052632,20.3343444882773
1400,146.917273849249,138.337144225836,19,0,1,2,0.7,50,20,20,48,0.0569396566799515,20.9157894736842,4.92713603156925
1401,141.310705989599,138.337144225836,14,0,1,2,0.7,50,20,20,48,0.0433698593754243,26.6842105263158,25.0364537134383
1402,140.00402161479,138.337144225836,14,0,1,2,0.7,50,20,20,48,0.0492284961075777,26.8684210526316,19.4772520589332
1403,144.467108100653,138.337144225836,17,0,1,2,0.7,50,20,20,48,0.0514802149730251,18.3631578947368,14.3324588036181
1404,151.412393897772,138.337144225836,16,0,1,2,0.7,50,20,20,48,0.0514621436199642,26.4789473684211,25.437652387885
1405,149.000448554754,138.337144225836,20,0,1,2,0.7,50,20,20,48,0.0571056846089122,21.7789473684211,0
1406,150.835339874029,138.337144225836,16,0,1,2,0.7,50,20,20,48,0.044930497073384,26.5894736842105,29.2769838956279
1407,155.387685149908,138.337144225836,13,0,1,2,0.7,50,20,20,48,0.0390875410669425,25.8263157894737,24.4281956631581
1408,140.00402161479,138.337144225836,12,0,1,2,0.7,50,20,20,48,0.049004684387297,25.6631578947368,21.8172046248185
1409,145.360232204199,138.337144225836,16,0,1,2,0.7,50,20,20,48,0.0403638771185973,24.0052631578947,25.4064608906194
1410,155.387685149908,138.337144225836,14,0,1,2,0.7,50,20,20,48,0.0402615295394622,25.7842105263158,24.4897638281282
1411,151.839619964361,138.337144225836,14,0,1,2,0.7,50,20,20,48,0.0512474009649787,26.3421052631579,23.5529568923309
1412,146.930189460516,138.337144225836,12,0,1,2,0.7,50,20,20,48,0.0524931519495191,24.7578947368421,26.8871480210426
1413,161.288710922003,138.337144225836,16,0,1,2,0.7,50,20,20,48,0.0557918247986354,19.5736842105263,14.2230828339037
1414,149.57365450263,138.337144225836,17,0,1,2,0.7,50,20,20,48,0.0560192231029477,26.4947368421053,22.1466613373636
1415,149.626321166754,138.337144225836,17,0,1,2,0.7,50,20,20,48,0.0505314203501118,25.1526315789474,11.4187573084254
1416,140.00402161479,138.337144225836,15,0,1,2,0.7,50,20,20,48,0.0500681083746849,24.4105263157895,14.3685174747447
1417,141.310705989599,138.337144225836,16,0,1,2,0.7,50,20,20,48,0.0549869684426708,26.0947368421053,15.0655109453856
1418,155.722237914801,138.337144225836,17,0,1,2,0.7,50,20,20,48,0.0502458881578186,20.2210526315789,4.72415371112575
1419,142.973526746035,138.337144225836,12,0,1,2,0.7,50,20,20,48,2.53398252568792,27.2,20.3416673938761
1420,144.526083320379,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.2842963527838,26.2052631578947,15.9529884503261
1421,142.860154420137,138.337144225836,0,0,1,2,0.7,50,20,20,48,23.1203570756033,25.4894736842105,0
1422,143.475661545992,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.7723568514348,25.4894736842105,0
1423,146.871325284243,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.9758784826759,21.7789473684211,0
1424,149.884532719851,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.7982552014262,24.7473684210526,0
1425,150.490577489138,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.9765249918137,25.4894736842105,0
1426,141.01023414731,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.8804329423015,25.7368421052632,0
1427,156.338637143373,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.8388852470295,25.4894736842105,0
1428,154.683741360903,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.9978515788597,24.7473684210526,0
1429,145.442524701357,138.337144225836,0,0,1,2,0.7,50,20,20,48,23.1865178270176,23.5105263157895,0
1430,160.250214368105,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.9402855053642,25.4894736842105,0
1431,145.02277353406,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.8745802820538,21.7789473684211,0
1432,141.950086385012,138.337144225836,0,0,1,2,0.7,50,20,20,48,23.1734812488278,25.4894736842105,0
1433,139.327057152987,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.9570493504185,24.7473684210526,0
1434,161.952204495668,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.7384884323996,21.7789473684211,0
1435,145.236064702272,138.337144225836,0,0,1,2,0.7,50,20,20,48,23.173619457615,25.7368421052632,0
1436,145.891692906618,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.913329520097,25.4894736842105,0
1437,138.965525060892,138.337144225836,0,0,1,2,0.7,50,20,20,48,23.1277144845052,25.7368421052632,0
1438,148.587824612856,138.337144225836,0,0,1,2,0.7,50,20,20,48,22.882521951374,19.5526315789474,0
1439,137.298647671938,137.298647671938,20,0,1,2,0.7,50,20,20,48,23.3073442939739,25.4894736842105,0
1440,161.663319379091,137.298647671938,20,0,1,2,0.7,50,20,20,48,0.0592262008991395,24.7473684210526,0
1441,142.973526746035,137.298647671938,15,0,1,2,0.7,50,20,20,48,0.0549652479794274,25.4210526315789,17.704141029923
1442,141.950086385012,137.298647671938,16,0,1,2,0.7,50,20,20,48,0.0556016213493046,26.1473684210526,18.3018660314467
1443,142.973526746035,137.298647671938,16,0,1,2,0.7,50,20,20,48,0.0524211232549041,26.4368421052632,16.752381789126
1444,137.298647671938,137.298647671938,15,0,1,2,0.7,50,20,20,48,0.0548272496910339,24.9789473684211,16.3247285631556
1445,156.338637143373,137.298647671938,20,0,1,2,0.7,50,20,20,48,0.0574829751480209,23.5105263157895,0
1446,151.547792226076,137.298647671938,17,0,1,2,0.7,50,20,20,48,0.056604264123456,21.1368421052632,12.2867581710881
1447,148.535157948732,137.298647671938,14,0,1,2,0.7,50,20,20,48,0.036632084467955,20.5263157894737,21.5261511738803
1448,150.373897343874,137.298647671938,11,0,1,2,0.7,50,20,20,48,0.0402700307859826,26.9421052631579,27.8347443707559
1449,139.895761042833,137.298647671938,13,0,1,2,0.7,50,20,20,48,0.0430678329365374,26.5368421052632,21.809132071122
1450,146.597897320986,137.298647671938,12,0,1,2,0.7,50,20,20,48,0.0535318996366053,25.8,24.1920183600273
1451,148.535157948732,137.298647671938,14,0,1,2,0.7,50,20,20,48,0.0529307953273782,24.0578947368421,20.2368156405595
1452,159.21478536725,137.298647671938,17,0,1,2,0.7,50,20,20,48,0.0473627174636817,26.0105263157895,15.3122443490258
1453,145.878777295351,137.298647671938,16,0,1,2,0.7,50,20,20,48,0.0571594814285665,26.3578947368421,13.6093570431696
1454,149.224064618349,137.298647671938,14,0,1,2,0.7,50,20,20,48,0.0491628619101445,25.0421052631579,18.5957855979732
1455,143.475661545992,137.298647671938,12,0,1,2,0.7,50,20,20,48,0.0377600419488535,24.2,20.843515265371
1456,145.442524701357,137.298647671938,17,0,1,2,0.7,50,20,20,48,0.0527845861885092,23.7,19.5112201447508
1457,145.837880879641,137.298647671938,17,0,1,2,0.7,50,20,20,48,0.0504285843210161,24.8157894736842,10.166300154519
1458,145.442524701357,137.298647671938,11,0,1,2,0.7,50,20,20,48,0.0500639546208722,26.6842105263158,23.8435609245239
1459,145.891692906618,137.298647671938,15,0,1,2,0.7,50,20,20,48,0.0569509932007815,20.3421052631579,18.4628494475087
1460,145.878777295351,137.298647671938,17,0,1,2,0.7,50,20,20,48,0.0569587627031076,25.6421052631579,12.3951118618094
1461,145.187852174044,137.298647671938,18,0,1,2,0.7,50,20,20,48,0.0549977843561455,23.6421052631579,17.0254230980269
1462,140.272209435701,137.298647671938,13,0,1,2,0.7,50,20,20,48,0.0398748453857932,27.1631578947368,21.6689006755876
1463,146.004989415407,137.298647671938,11,0,1,2,0.7,50,20,20,48,0.049355725261996,26.9,26.9588715352857
1464,149.884532719851,137.298647671938,15,0,1,2,0.7,50,20,20,48,0.0543846281208693,26.5105263157895,17.7840211870298
1465,151.124367505312,137.298647671938,18,0,1,2,0.7,50,20,20,48,0.0566262246871489,25.9631578947368,5.97425242319473
1466,149.224064618349,137.298647671938,16,0,1,2,0.7,50,20,20,48,0.0509553258566017,23.8157894736842,8.4373997124689
1467,148.535157948732,137.298647671938,7,0,1,2,0.7,50,20,20,48,0.0353719585592195,27.9473684210526,27.872496188935
1468,145.476382046938,137.298647671938,13,0,1,2,0.7,50,20,20,48,0.0461406043846553,25.6315789473684,23.9596633058136
1469,145.442524701357,137.298647671938,11,0,1,2,0.7,50,20,20,48,0.0526911834256369,26.4684210526316,28.7292442433991
1470,142.973526746035,137.298647671938,17,0,1,2,0.7,50,20,20,48,0.0558437772839336,26.0578947368421,21.3587078956673
1471,148.490769177675,137.298647671938,10,0,1,2,0.7,50,20,20,48,0.195096361271799,26.8157894736842,25.9645981477321
1472,152.038834363222,137.298647671938,1,0,1,2,0.7,50,20,20,48,10.3285925791457,27.1894736842105,20.0750675755498
1473,137.016702920198,137.016702920198,0,0,1,2,0.7,50,20,20,48,23.6901257425882,25.4894736842105,0
1474,157.939860135317,137.016702920198,0,0,1,2,0.7,50,20,20,48,23.7421252799906,23.5105263157895,0
1475,140.663172513247,137.016702920198,0,0,1,2,0.7,50,20,20,48,23.3804283512495,25.5631578947368,14.2130799950179
1476,140.772866994143,137.016702920198,0,0,1,2,0.7,50,20,20,48,23.5483998545695,24.7473684210526,0
1477,136.655170828104,136.655170828104,0,0,1,2,0.7,50,20,20,48,23.7022892174484,25.7368421052632,0
1478,142.925710469484,136.655170828104,0,0,1,2,0.7,50,20,20,48,23.9553279475437,25.4894736842105,0
1479,137.585406810045,136.655170828104,0,0,1,2,0.7,50,20,20,48,24.0675592401798,23.5105263157895,0
1480,143.132170468569,136.655170828104,0,0,1,2,0.7,50,20,20,48,24.0235115108844,25.7368421052632,0
1481,140.772866994143,136.655170828104,0,0,1,2,0.7,50,20,20,48,23.975131189774,25.7368421052632,0
1482,143.568423062563,136.655170828104,0,0,1,2,0.7,50,20,20,48,23.907464111816,23.5105263157895,0
1483,146.913710385561,136.655170828104,0,0,1,2,0.7,50,20,20,48,23.6067713069863,24.7473684210526,0
1484,134.98829343915,134.98829343915,20,0,1,2,0.7,50,20,20,48,23.8209846247656,25.4894736842105,0
1485,147.71955755353,134.98829343915,20,0,1,2,0.7,50,20,20,48,0.0617306676443174,21.7789473684211,0
1486,147.71955755353,134.98829343915,14,0,1,2,0.7,50,20,20,48,0.0536172461505392,23.4315789473684,17.7706337464946
1487,141.165307313204,134.98829343915,18,0,1,2,0.7,50,20,20,48,0.0556694170524968,23.6,17.7686624785607
1488,142.925710469484,134.98829343915,17,0,1,2,0.7,50,20,20,48,0.057532075675302,24.4578947368421,13.8989971210368
1489,143.132170468569,134.98829343915,15,0,1,2,0.7,50,20,20,48,0.0482846641494288,25.8631578947368,29.6458437506803
1490,141.165307313204,134.98829343915,12,0,1,2,0.7,50,20,20,48,0.0465604828790641,27.1578947368421,19.5410884456449
1491,141.118257313967,134.98829343915,16,0,1,2,0.7,50,20,20,48,0.0465694771986269,26.2,18.3714596949369
1492,144.560971051455,134.98829343915,14,0,1,2,0.7,50,20,20,48,0.0498971374367282,26.4684210526316,17.4706554588981
1493,143.527526646852,134.98829343915,18,0,1,2,0.7,50,20,20,48,0.0482624297451958,26.0736842105263,17.8375521450156
1494,142.877497941256,134.98829343915,13,0,1,2,0.7,50,20,20,48,0.0485770523717648,25.6368421052632,20.4354705914947
1495,148.814013272524,134.98829343915,15,0,1,2,0.7,50,20,20,48,0.0474627555676323,22.6052631578947,22.8454082256277
1496,148.814013272524,134.98829343915,16,0,1,2,0.7,50,20,20,48,0.0495337230288851,25.7105263157895,27.4051274504224
1497,144.560971051455,134.98829343915,14,0,1,2,0.7,50,20,20,48,0.0478529611746859,26.4789473684211,16.7053435307008
1498,141.291572839022,134.98829343915,10,0,1,2,0.7,50,20,20,48,0.045520887795029,27.3631578947368,20.7304485880415
1499,143.694635182619,134.98829343915,14,0,1,2,0.7,50,20,20,48,0.0449189982276915,26.6421052631579,21.917324898238
1500,152.038834363222,134.98829343915,18,0,1,2,0.7,50,20,20,48,0.0529441198023212,26.0368421052632,6.77619339183202
1501,141.118257313967,134.98829343915,13,0,1,2,0.7,50,20,20,48,0.0484542092051794,26.4263157894737,16.2448371455572
1502,148.490769177675,134.98829343915,14,0,1,2,0.7,50,20,20,48,0.0488398530865172,25.8789473684211,17.9041635995254
1503,139.639732152224,134.98829343915,15,0,1,2,0.7,50,20,20,48,0.0547793996494044,25.9421052631579,25.7791904245468
1504,149.237437993288,134.98829343915,14,0,1,2,0.7,50,20,20,48,0.0542054575934209,25.4842105263158,14.7303670895186
1505,147.486489087343,134.98829343915,13,0,1,2,0.7,50,20,20,48,0.0492586306160737,25.9526315789474,23.5181777736787
1506,146.913710385561,134.98829343915,16,0,1,2,0.7,50,20,20,48,0.0543053664143307,26.2157894736842,3.6929581731318
1507,139.332763463259,134.98829343915,15,0,1,2,0.7,50,20,20,48,0.0530130646117742,25.1421052631579,17.4191572316185
1508,143.16602781415,134.98829343915,14,0,1,2,0.7,50,20,20,48,0.0546138118205504,26.6210526315789,15.9669565207455
1509,144.560971051455,134.98829343915,13,0,1,2,0.7,50,20,20,48,0.0456712404181452,26.3736842105263,20.8447299958572
1510,156.904431134462,134.98829343915,16,0,1,2,0.7,50,20,20,48,0.0559342350299393,24.8578947368421,10.3648732250244
1511,148.490769177675,134.98829343915,16,0,1,2,0.7,50,20,20,48,0.0574855356996204,26.5052631578947,16.8343886091555
1512,141.165307313204,134.98829343915,13,0,1,2,0.7,50,20,20,48,0.0462805346986205,23.2894736842105,15.2626266358865
1513,134.98829343915,134.98829343915,12,0,1,2,0.7,50,20,20,48,0.0517225266637515,25.4052631578947,19.6751120258863
1514,157.939860135317,134.98829343915,13,0,1,2,0.7,50,20,20,48,0.0569801972372665,27.1052631578947,19.2913862273362
1515,156.904431134462,134.98829343915,17,0,1,2,0.7,50,20,20,48,0.0519591714479109,25.8526315789474,18.5588063090672
1516,143.132170468569,134.98829343915,15,0,1,2,0.7,50,20,20,48,0.0557064584878744,25.8947368421053,25.0330518199126
1517,144.560971051455,134.98829343915,16,0,1,2,0.7,50,20,20,48,0.057986097103966,23.7473684210526,25.6428884760026
1518,156.904431134462,134.98829343915,15,0,1,2,0.7,50,20,20,48,0.0533760974000495,23.8842105263158,23.8771261041743
1519,148.063543111086,134.98829343915,14,0,1,2,0.7,50,20,20,48,0.0434752496277297,22.7842105263158,26.3169317376347
1520,141.118257313967,134.98829343915,16,0,1,2,0.7,50,20,20,48,0.0545639309456966,16.9315789473684,13.3759988739132
1521,148.063543111086,134.98829343915,12,0,1,2,0.7,50,20,20,48,0.0468743521936407,24.3421052631579,22.9128417001935
1522,156.904431134462,134.98829343915,9,0,1,2,0.7,50,20,20,48,0.0423148312345529,27.3684210526316,24.6979686148365
1523,143.58133867383,134.98829343915,13,0,1,2,0.7,50,20,20,48,0.0407480412517833,22.1736842105263,27.782621683132
1524,146.277470380068,134.98829343915,16,0,1,2,0.7,50,20,20,48,0.0536901815857326,26.2473684210526,16.615264202298
1525,157.939860135317,134.98829343915,13,0,1,2,0.7,50,20,20,48,0.0540495272822707,25.8947368421053,15.5752804583681
1526,152.038834363222,134.98829343915,15,0,1,2,0.7,50,20,20,48,0.0555494884312543,26.1421052631579,13.449191758178
1527,146.224803715944,134.98829343915,20,0,1,2,0.7,50,20,20,48,0.0595200397472987,25.4894736842105,0
1528,146.913710385561,134.98829343915,17,0,1,2,0.7,50,20,20,48,0.0592775280441931,25.1789473684211,14.0101989862909
1529,142.877497941256,134.98829343915,18,0,1,2,0.7,50,20,20,48,0.0546591793449225,25.2789473684211,10.5301182519243
1530,141.118257313967,134.98829343915,14,0,1,2,0.7,50,20,20,48,0.052247888175837,24.5105263157895,18.0794002222593
1531,138.609624892473,134.98829343915,15,0,1,2,0.7,50,20,20,48,0.0429340236296222,26.1368421052632,21.952892265603
1532,157.939860135317,134.98829343915,12,0,1,2,0.7,50,20,20,48,0.0528832664761245,24.6631578947368,14.4229672107205
1533,137.585406810045,134.98829343915,16,0,1,2,0.7,50,20,20,48,0.0581826772084737,26.2368421052632,17.0877517186099
1534,137.016702920198,134.98829343915,12,0,1,2,0.7,50,20,20,48,0.0451088971053931,26.7421052631579,24.8929192146338
1535,152.373387128115,134.98829343915,13,0,1,2,0.7,50,20,20,48,0.0485604330958783,26.5210526315789,22.5397764782048
1536,159.352965146303,134.98829343915,12,0,1,2,0.7,50,20,20,48,0.0476637526865695,26.3421052631579,21.4961738211841
1537,144.560971051455,134.98829343915,15,0,1,2,0.7,50,20,20,48,0.0568332663786342,24.2684210526316,17.5947142323458
1538,154.028282910585,134.98829343915,14,0,1,2,0.7,50,20,20,48,0.0482870670617964,26.2947368421053,20.3454618596141
1539,143.58133867383,134.98829343915,13,0,1,2,0.7,50,20,20,48,0.0416966110044778,26.9526315789474,20.9210208782805
1540,146.224803715944,134.98829343915,17,0,1,2,0.7,50,20,20,48,0.057619808004048,26.2631578947368,10.0621891077717
1541,154.028282910585,134.98829343915,17,0,1,2,0.7,50,20,20,48,0.0552734713550255,26.0631578947368,21.405128519131
1542,141.118257313967,134.98829343915,15,0,1,2,0.7,50,20,20,48,0.0526049999766937,23.0842105263158,19.4107073600537
1543,147.147101730108,134.98829343915,10,0,1,2,0.7,50,20,20,48,0.210460580791223,25.2421052631579,21.633612192833
1544,136.668965429068,134.98829343915,8,0,1,2,0.7,50,20,20,48,10.5203913827315,26.6631578947368,13.6039447263124
1545,146.657737106085,134.98829343915,0,0,1,2,0.7,50,20,20,48,24.1264287465069,25.7368421052632,0
1546,139.856425613165,134.98829343915,0,0,1,2,0.7,50,20,20,48,24.5870314389878,24.7473684210526,0
1547,142.249586433172,134.98829343915,0,0,1,2,0.7,50,20,20,48,24.0831546219716,25.4894736842105,0
1548,137.045413821936,134.98829343915,0,0,1,2,0.7,50,20,20,48,24.1696472606566,25.4894736842105,0
1549,134.071852058172,134.071852058172,20,0,1,2,0.7,50,20,20,48,24.1313649550586,24.7473684210526,0
1550,141.094940036535,134.071852058172,20,0,1,2,0.7,50,20,20,48,0.0629065843537489,24.7473684210526,0
1551,141.961056560278,134.071852058172,17,0,1,2,0.7,50,20,20,48,0.0506725344388911,23.8105263157895,21.4351526811468
1552,147.897571891546,134.071852058172,15,0,1,2,0.7,50,20,20,48,0.0558165269026176,23.3368421052632,19.2178109866999
1553,146.404924720526,134.071852058172,17,0,1,2,0.7,50,20,20,48,0.0550134988773036,23.9157894736842,12.3467711542557
1554,152.143013328314,134.071852058172,18,0,1,2,0.7,50,20,20,48,0.0638566109462247,24.5631578947368,9.76958381034056
1555,142.664897292852,134.071852058172,16,0,1,2,0.7,50,20,20,48,0.0594986741373343,26.4684210526316,17.6516593723107
1556,138.723290771246,134.071852058172,16,0,1,2,0.7,50,20,20,48,0.0544524998558329,26.3631578947368,21.2103460526691
1557,141.094940036535,134.071852058172,18,0,1,2,0.7,50,20,20,48,0.0585616404695292,25.8368421052632,15.1338284562841
1558,146.404924720526,134.071852058172,17,0,1,2,0.7,50,20,20,48,0.0582039884853841,26.0947368421053,13.0646226479728
1559,155.987989753485,134.071852058172,14,0,1,2,0.7,50,20,20,48,0.0534736669867465,26.4105263157895,26.4297503645633
1560,143.644529670477,134.071852058172,18,0,1,2,0.7,50,20,20,48,0.0488719136976376,23.0842105263158,18.5587464879275
1561,138.723290771246,134.071852058172,12,0,1,2,0.7,50,20,20,48,0.0428825776966552,26.3421052631579,18.6345013520329
1562,139.633358806372,134.071852058172,11,0,1,2,0.7,50,20,20,48,0.0342800033608813,27.9473684210526,30.0045257484418
1563,145.955623239279,134.071852058172,6,0,1,2,0.7,50,20,20,48,0.523742930789482,26.7473684210526,27.0113410754268
1564,142.174083322287,134.071852058172,0,0,1,2,0.7,50,20,20,48,19.1280522098655,25.1368421052632,19.4523552803634
1565,147.532682031393,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.1873608813501,25.7368421052632,0
1566,142.736548036337,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.55361753461,23.5105263157895,0
1567,147.222136110067,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.0404281850202,24.7473684210526,0
1568,147.222136110067,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.0718151301477,25.4894736842105,0
1569,136.058615773916,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.6316003838098,24.7473684210526,0
1570,137.651537746191,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.5131704097548,21.7789473684211,0
1571,158.683763116598,134.071852058172,0,0,1,2,0.7,50,20,20,48,23.9420076515495,23.5105263157895,0
1572,136.627319663763,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.3675537585894,24.7473684210526,0
1573,146.61609134078,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.0178474401485,24.7473684210526,0
1574,147.105455964804,134.071852058172,0,0,1,2,0.7,50,20,20,48,23.9540146185651,25.7368421052632,0
1575,145.319383233786,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.5380805479092,25.4894736842105,0
1576,145.319383233786,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.2940561315619,25.4894736842105,0
1577,137.651537746191,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.3526331617306,25.7368421052632,0
1578,136.058615773916,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.0481528489186,23.5105263157895,0
1579,155.94634398818,134.071852058172,0,0,1,2,0.7,50,20,20,48,23.8882380664514,23.5105263157895,0
1580,146.363278955221,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.2165485956419,23.5105263157895,0
1581,143.602883905172,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.2327375553306,25.4894736842105,0
1582,146.528401941061,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.4025229218839,25.4894736842105,0
1583,145.319383233786,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.2008197098761,25.4894736842105,0
1584,158.683763116598,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.5833775539223,25.4894736842105,0
1585,147.855926126242,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.4618499055471,16.8315789473684,0
1586,155.94634398818,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.1454208261929,25.7368421052632,0
1587,151.08074721694,134.071852058172,0,0,1,2,0.7,50,20,20,48,24.2775966594554,25.7368421052632,0
1588,134.030206292868,134.030206292868,20,0,1,2,0.7,50,20,20,48,24.2162978293568,24.7473684210526,0
1589,141.053294271231,134.030206292868,20,0,1,2,0.7,50,20,20,48,0.0617518377516998,23.5105263157895,0
1590,146.528401941061,134.030206292868,17,0,1,2,0.7,50,20,20,48,0.0515090315430614,22.8315789473684,13.1539815177608
1591,138.374676316977,134.030206292868,17,0,1,2,0.7,50,20,20,48,0.0578915012776589,26.0315789473684,6.46002854366333
1592,154.424188226461,134.030206292868,14,0,1,2,0.7,50,20,20,48,0.0534195802057678,26.2263157894737,16.7904499171048
1593,151.08074721694,134.030206292868,14,0,1,2,0.7,50,20,20,48,0.0489234496042407,26.0578947368421,12.4926229514644
1594,137.003768056631,134.030206292868,8,0,1,2,0.7,50,20,20,48,0.027264566293817,27.1368421052632,30.3775766548404
1595,141.053294271231,134.030206292868,8,0,1,2,0.7,50,20,20,48,0.0432138000169246,27.3105263157895,28.9280671587659
1596,139.81477984786,134.030206292868,15,0,1,2,0.7,50,20,20,48,0.0586762495318331,21.0684210526316,12.5467230555742
1597,137.651537746191,134.030206292868,16,0,1,2,0.7,50,20,20,48,0.0569880201181187,26.1947368421053,21.2514791026431
1598,147.855926126242,134.030206292868,15,0,1,2,0.7,50,20,20,48,0.0481518191376139,26.1473684210526,15.3138768435255
1599,147.105455964804,134.030206292868,12,0,1,2,0.7,50,20,20,48,0.0558735259332844,26.9842105263158,16.1363237376709
1600,142.610335916281,134.030206292868,14,0,1,2,0.7,50,20,20,48,0.0427593268099738,24.7,18.4941870201093
1601,142.623251527548,134.030206292868,14,0,1,2,0.7,50,20,20,48,0.0557122308367247,24.8842105263158,21.0120181491769
1602,155.94634398818,134.030206292868,15,0,1,2,0.7,50,20,20,48,0.0537236609694129,25.1631578947368,8.40976141096504
1603,141.919410794973,134.030206292868,14,0,1,2,0.7,50,20,20,48,0.0502860587570003,20.1578947368421,22.8673439573695
1604,142.207940667868,134.030206292868,16,0,1,2,0.7,50,20,20,48,0.05031420682997,24.5578947368421,23.0200477283555
