iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
1,1,1,1,0.8,20,315.177031357642,315.177031357642,0,1
1,2,1,1,0.8,20,268.525469831421,268.525469831421,0,1
1,3,1,1,0.8,20,298.341342099085,298.341342099085,0,1
1,4,1,1,0.8,20,309.489088224811,309.489088224811,0,1
1,5,1,1,0.8,20,331.633086019925,331.633086019925,0,1
1,6,1,1,0.8,20,362.904768555121,362.904768555121,0,1
1,7,1,1,0.8,20,410.315860989672,410.315860989672,0,1
1,8,1,1,0.8,20,407.101596973735,407.101596973735,0,1
1,9,1,1,0.8,20,413.173425833277,413.173425833277,0,1
1,10,1,1,0.8,20,414.294888972888,414.294888972888,0,1
1,11,1,1,0.8,20,437.773753920106,437.773753920106,0,1
1,1,2,1,0.8,20,496.702308502854,496.702308502854,0,1
1,2,2,1,0.8,20,489.272213135506,489.272213135506,0,1
1,3,2,1,0.8,20,487.200489260097,487.200489260097,0,1
1,4,2,1,0.8,20,457.09481012896,457.09481012896,0,1
1,5,2,1,0.8,20,498.752884106042,498.752884106042,0,1
1,6,2,1,0.8,20,495.303085353012,495.303085353012,0,1
1,7,2,1,0.8,20,472.178681278816,472.178681278816,0,1
1,8,2,1,0.8,20,488.071251394567,488.071251394567,0,1
1,9,2,1,0.8,20,465.803655569343,465.803655569343,0,1
1,10,2,1,0.8,20,434.348188032088,434.348188032088,0,1
1,11,2,1,0.8,20,453.291322087107,453.291322087107,0,1
1,1,3,1,0.8,20,521.744709284676,521.744709284676,0,1
1,2,3,1,0.8,20,449.790564669489,449.790564669489,0,1
1,3,3,1,0.8,20,470.189852865415,470.189852865415,0,1
1,4,3,1,0.8,20,499.723940992242,499.723940992242,0,1
1,5,3,1,0.8,20,519.436503169267,519.436503169267,0,1
1,6,3,1,0.8,20,472.786691102681,472.786691102681,0,1
1,7,3,1,0.8,20,503.137191843201,503.137191843201,0,1
1,8,3,1,0.8,20,455.040337831062,455.040337831062,0,1
1,9,3,1,0.8,20,486.469691481974,486.469691481974,0,1
1,10,3,1,0.8,20,495.876157505489,495.876157505489,0,1
1,11,3,1,0.8,20,472.324011846683,472.324011846683,0,1
1,1,4,1,0.8,20,515.849630746587,515.849630746587,0,1
1,2,4,1,0.8,20,479.128855426987,479.128855426987,0,1
1,3,4,1,0.8,20,465.967877022523,465.967877022523,0,1
1,4,4,1,0.8,20,504.06524532831,504.06524532831,0,1
1,5,4,1,0.8,20,478.630224586214,478.630224586214,0,1
1,6,4,1,0.8,20,493.817337790252,493.817337790252,0,1
1,7,4,1,0.8,20,503.764778047667,503.764778047667,0,1
1,8,4,1,0.8,20,486.736356282177,486.736356282177,0,1
