iterations,currBestLength,bestLength,nBestPathAnts,nBestCurrentPathAnts,apha,beta,rho,Q,sigma,nAnts,nCities,pheremonesDiversity,hammingDistance2,diversityOfLength
53,213.821369081736,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0154606281728708,32.3263157894737,22.5950472405228
54,187.016629487276,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0176526385906873,31.3631578947368,25.9921408033426
55,193.184831172228,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0197914005489597,30.5789473684211,28.3475776246594
56,185.466928988695,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0208839132920272,29.4473684210526,18.5496637971046
57,189.992441922426,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0192555592971714,28.9789473684211,25.3780757975223
58,190.560930997133,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0181533042960971,30.3842105263158,19.6797640540563
59,221.09118154645,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0151039722218775,29.8894736842105,16.4326502806461
60,222.12675717473,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.017785979203369,30.5157894736842,21.656031124118
61,190.709931880236,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0172323033955055,31.2736842105263,19.7358541357439
62,205.921772032976,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0166393102947216,31.2631578947368,23.3057778288979
63,196.657218247652,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0195835670903817,29.7157894736842,20.4057097381564
64,187.338598757982,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0177469297787533,29.2789473684211,24.7486588946393
65,203.20916095376,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0172923303759225,28.7578947368421,15.0343728648941
66,191.221937328577,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.022860432804125,30.2736842105263,21.9658839011365
67,182.265312463045,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0220356617079728,31.0263157894737,18.1122363451778
68,198.230821043253,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0210675704853344,27.9210526315789,23.6461524275115
69,191.903452187777,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0192539298023971,29.4736842105263,15.2506985450972
70,161.342235714197,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0211544938235482,31.1315789473684,21.1716317406258
71,176.483283430338,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0196668411107099,31.0210526315789,20.4656869149706
72,182.907067447901,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0239275147871711,29.6947368421053,14.7073602975046
73,184.756881982088,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0259271013231229,29.5157894736842,18.5561690118326
74,169.631332427263,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0242178170552299,27.2631578947368,16.2299885542529
75,169.587778478861,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0235095895410855,28.6894736842105,16.2134314060414
76,173.685090571642,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.023614314009706,29.5473684210526,13.4326128229486
77,169.785993844271,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0258276859505731,30.2842105263158,17.4490962897477
78,162.259821325541,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0275635684052565,30.9736842105263,27.804585515214
79,178.251034885645,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0221806855949868,29.2736842105263,14.2351494409385
80,177.774430185556,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0209559017194564,30.9,19.6985283555744
81,181.089800029993,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0220719535072559,30.9842105263158,17.3018459682289
82,171.880698829889,159.411170393229,0,0,1,2,0.7,50,1,20,48,0.0250720300544029,30.6473684210526,18.2959233950698
83,156.477607280016,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.025999403721589,29.9947368421053,17.4853772881633
84,170.294210940599,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0232766478749908,29.8315789473684,15.0476291394896
85,172.052708774805,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0234174315110425,29.7894736842105,25.7376342033877
86,165.152852445841,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.025794245161999,27.6052631578947,16.4225312125286
87,168.233925610781,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0241696422601855,29.0894736842105,15.9268126828959
88,178.114070087671,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.021017136999571,29.6368421052632,22.5490420120821
89,189.705176144838,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0239944283230726,28.4368421052632,19.3706504074208
90,177.995728284121,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0217968740261977,29.9210526315789,20.8790848993157
91,192.099315077066,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0221962717726411,27.4631578947368,10.793019729235
92,159.479694992304,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0223733517405994,28.5368421052632,34.9695256546225
93,162.824363380671,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0211025151250382,29.6157894736842,19.4962305419262
94,188.233231455088,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0218297369361656,30.0631578947368,22.7870304786346
95,196.129917412996,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0225499677659583,30.3157894736842,17.6240664836009
96,171.544607073069,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0259003408145947,29.7947368421053,22.6640099808945
97,172.791447550058,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0274616901143677,29.3263157894737,15.9257574247491
98,184.696283966303,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0194428235821938,29.2947368421053,22.2328634166723
99,165.156349569559,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0188653494525565,30.5,24.7734468215391
100,162.354627817869,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0182232038860127,29.5894736842105,31.7984396587661
101,185.866831690073,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.017385711411071,29.3947368421053,20.1265553906288
102,183.658693701029,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.019621618084084,30.7947368421053,28.7392997577847
103,169.62175360322,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0195382096129368,29.7473684210526,26.1274853641728
104,177.1232034266,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.016440933542479,30.2263157894737,24.6806206729503
105,197.167719036341,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0173254293157392,28.4,23.1186849431114
106,181.827703386545,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0149339210167594,30.9526315789474,27.7390371224592
107,193.319658249617,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0154134579486574,29.7368421052632,31.9869250516021
108,199.806090801954,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0179694987724561,30.2210526315789,16.892539169906
109,183.935876697302,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0193059911686337,31.3052631578947,22.7551663080754
110,170.400723665953,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0220174761298373,30.8894736842105,21.9526516387762
111,173.995758861303,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0230540132733217,29.3684210526316,19.8613228165376
112,162.81420108676,156.477607280016,0,0,1,2,0.7,50,1,20,48,0.0225325801557323,27.7052631578947,27.9086685494826
113,155.882974117994,155.882974117994,0,0,1,2,0.7,50,1,20,48,0.0262147163061659,25.8842105263158,26.0116108278919
114,173.429842442274,155.882974117994,0,0,1,2,0.7,50,1,20,48,0.0214230964358972,29.7157894736842,23.2619833417763
115,180.601225107908,155.882974117994,0,0,1,2,0.7,50,1,20,48,0.0165563905943684,28.6789473684211,27.6845380130461
116,178.14546212554,155.882974117994,0,0,1,2,0.7,50,1,20,48,0.0212591809951207,30.9631578947368,24.4269335462463
117,162.314277619123,155.882974117994,0,0,1,2,0.7,50,1,20,48,0.0242851326015463,27.8368421052632,26.1039651985807
118,164.709211081266,155.882974117994,0,0,1,2,0.7,50,1,20,48,0.0200161306251037,28.5368421052632,25.7182230927382
119,165.369679182768,155.882974117994,0,0,1,2,0.7,50,1,20,48,0.0271741419300554,27.1526315789474,22.0774913898311
120,166.011991679668,155.882974117994,0,0,1,2,0.7,50,1,20,48,0.0216666063938013,28.3052631578947,25.304288818138
121,167.259579628706,155.882974117994,0,0,1,2,0.7,50,1,20,48,0.0249691380389589,28.2894736842105,25.363616117957
122,168.128499001265,155.882974117994,0,0,1,2,0.7,50,1,20,48,0.0270953345145523,28.7315789473684,27.2433705737176
123,163.575962990522,155.882974117994,0,0,1,2,0.7,50,1,20,48,0.0369181730460148,27.6789473684211,17.2604818051829
124,152.744644731283,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0323403092874606,27.9684210526316,26.3499353644239
125,163.08485981822,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0339869864768977,25.5894736842105,24.9740699864001
126,170.661422222853,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0293923310863074,28.0368421052632,16.2593253288673
127,166.148380249739,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0272265175459182,27.6473684210526,23.8683590585342
128,159.671380609274,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0297259094610649,27.7789473684211,18.4804087731059
129,155.92306920886,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0271896460533519,28.1736842105263,20.1593546351769
130,159.374564021826,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0321028530837787,25.4578947368421,14.2930988523717
131,161.598072737455,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0284393647019888,28.1631578947368,20.7638261655945
132,161.650739401579,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0258009856046253,28.5421052631579,21.2528921124646
133,153.982893913984,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0272597508468635,27.9789473684211,23.8754426514576
134,156.146136015654,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0315378799285317,28.8315789473684,30.159103943628
135,153.982893913984,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0365453589903945,27.0210526315789,16.7916451656862
136,166.367602795362,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0311960055459725,28,22.9613256411574
137,168.270355671644,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0266608219730343,26.9263157894737,27.1002956075807
138,168.58090159297,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0236885816495965,29.6473684210526,31.6389601514938
139,164.939932316542,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0237774323304514,27.9105263157895,19.1348151566921
140,163.784767597914,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0252434098681497,30.2105263157895,21.2579901455808
141,171.558841198683,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0316031766171261,27.8789473684211,19.956797985254
142,169.327570408583,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.032474540074289,27.6526315789474,21.4149920551053
143,159.384682148695,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0316364141549131,27.9157894736842,20.6925977040281
144,163.256160229445,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0311023258791307,27.4736842105263,24.991003616065
145,175.472407788038,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.035904274867179,28.1578947368421,21.8408281890663
146,157.106835335493,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0381874608466359,25.4105263157895,13.6017328292632
147,155.078425854445,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0431589104367783,26.6947368421053,15.2704516211051
148,157.106835335493,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0397690503613029,25.8684210526316,15.9795830483958
149,163.617659062147,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.043426725452097,26.6473684210526,21.4413243771048
150,158.699757307768,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.041575246259637,25.3631578947368,4.56590162857029
151,159.120892852545,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0316452720852278,26.5631578947368,18.4339757475563
152,176.994563549757,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0391002361706633,27.3631578947368,22.4002215338626
153,179.731982678175,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0443941218851518,26.6368421052632,20.577449911385
154,168.904145687819,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0414421508365891,25.5947368421053,11.969838508793
155,162.96763035655,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0377275097050309,26.3789473684211,17.3321303097251
156,175.153586357832,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0313273416108627,28.0421052631579,26.4170450469841
157,163.617659062147,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0383296582039439,27.4368421052632,13.5788879228905
158,158.65117546916,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0354547759289544,26.9842105263158,23.2427603758971
159,179.443097561598,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0342110735130351,25.1631578947368,24.6299153767583
160,160.753304928541,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0377472832893996,24.4263157894737,19.1691278195005
161,168.153675526381,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0437638683706152,25.9210526315789,10.104776132558
162,163.784767597914,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0426222275842196,26.7210526315789,16.042823587994
163,167.809689968824,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0434257180432143,25.9894736842105,17.8488169949797
164,164.651103466749,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.044510838841024,22.6473684210526,11.2677525847886
165,164.651103466749,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0391242933683259,24.5052631578947,17.7197515864834
166,161.381705254316,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0395019667305948,27.0684210526316,20.1526739334799
167,161.360619515181,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0313563641054796,26.5842105263158,24.6735631702581
168,165.741730183363,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0355929126324831,27.6578947368421,30.6026838596528
169,166.367602795362,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0405495993222904,27.0894736842105,16.949149813383
170,178.029992550612,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0442844543197389,25.6894736842105,20.1711244038916
171,163.658555477858,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0428182977924666,24.3736842105263,20.4740556573937
172,172.128966778517,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0443292796463335,26.1157894736842,27.9656175732336
173,163.617659062147,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0448235616737962,24.0421052631579,15.3216962354945
174,158.790012329817,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0393411427834134,26.1842105263158,14.7925129604581
175,157.106835335493,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0389013962894286,27.1789473684211,26.4018162835053
176,164.377675503492,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0402204017634069,23.7105263157895,21.3823682369675
177,167.576621502638,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0444985481419686,24.1947368421053,15.5507531161024
178,161.208389729261,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0433007723691594,22.2105263157895,12.9181221062511
179,163.617659062147,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.042756604002506,21.9789473684211,9.99717602335132
180,163.658555477858,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0309040081894788,23.3736842105263,19.7884019387922
181,174.11841532588,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0322118566830733,25.5631578947368,19.0959046415844
182,163.256160229445,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0329722259071785,26.6947368421053,19.6030449136824
183,164.361103981733,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0376285355348892,27.0315789473684,24.3160421644619
184,161.208389729261,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0383598967772168,26.2315789473684,17.2808637683788
185,155.528664082289,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0325003380989915,27.6,21.4786826273676
186,165.741730183363,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0391171403542748,27.3,16.845054283079
187,165.741730183363,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0394366085146482,27.2052631578947,21.3243263484201
188,174.11841532588,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0358542602746096,26.7210526315789,16.4638215205619
189,169.327570408583,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0364871398250318,26.8210526315789,21.5283653562397
190,165.741730183363,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0396271190463977,22.5421052631579,21.9270492903311
191,164.377675503492,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0418438889533102,26.4052631578947,17.1658556686952
192,165.741730183363,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0426260339603527,25.7421052631579,16.8512864816646
193,163.222302883863,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.039030409765057,25.9,20.7757888908444
194,175.472407788038,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0291358646621477,27.1526315789474,25.8061792394026
195,163.784767597914,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0308511637479369,28.1,19.7055991325333
196,162.08591362834,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0354062159318337,28.6578947368421,23.2029352422804
197,161.70762822032,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0334364361366975,27.0789473684211,20.3817672210729
198,162.101513832808,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0375823320508068,26.9315789473684,15.5262489641644
199,169.327570408583,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0331591818030624,24.9,18.1194379834953
200,157.67553922534,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0337794002262964,28.1315789473684,21.9678990309077
201,164.651103466749,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0298381950365358,27.0263157894737,19.2902050143368
202,162.96763035655,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0415841171710239,26.7157894736842,19.425852857087
203,167.003842800856,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0376191145067089,27.0684210526316,29.7538618430311
204,178.029992550612,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0364026236686991,26.7578947368421,35.4661526490353
205,157.863982528448,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0347718965288927,26.4052631578947,17.1032299928459
206,160.639932602644,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0374918323906995,27.1368421052632,18.4068663235687
207,174.11841532588,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0362557412777919,27.5052631578947,21.0972131732373
208,158.504204243422,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0398236950777406,27.9052631578947,18.0372240325004
209,156.745303243399,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0361778793030731,26.9157894736842,22.9488759688707
210,160.40659186244,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0318978143668698,25.8631578947368,19.8869326732008
211,164.377675503492,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.035938429783475,26.9736842105263,29.0891227995852
212,168.904145687819,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0381906804684397,26.7684210526316,30.3935944041679
213,178.029992550612,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0289694637237923,26.4263157894737,28.8725568783533
214,155.078425854445,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0375688873235589,26.9894736842105,24.7534930922482
215,167.411498516798,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0433547669537661,27.1157894736842,18.4096553271973
216,168.58090159297,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0446417609003529,26.1473684210526,17.27175177587
217,174.11841532588,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.043861131427396,24.1684210526316,21.9401012862579
218,167.576621502638,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0439495324439039,25.0315789473684,11.0681993221987
219,163.256160229445,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0351315751410341,27.0210526315789,23.0873849711949
220,161.255439728498,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0354328467807788,27.4368421052632,17.3096063090026
221,163.256160229445,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0369467151418653,27.5263157894737,24.9479862580818
222,155.078425854445,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0424627822953041,23.6157894736842,21.9079339285323
223,158.790012329817,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0255976482770134,27.5894736842105,27.3535560989966
224,163.671471089125,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.037160232250893,26.5368421052632,23.5307403207899
225,157.67553922534,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0363526407056529,27.1631578947368,26.4093551114645
226,168.153675526381,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.040583438132877,25.9210526315789,22.2082227048446
227,179.443097561598,152.744644731283,0,0,1,2,0.7,50,1,20,48,0.0381037240646261,26.8526315789474,17.8202099314902
