iteration,sigma,rho,Q,bestLength
5,1,0.3,0,457.691974759102
5,20,0.3,0,466.733999371529
5,1,0.31,0,478.020728290081
5,20,0.31,0,459.911888360977
5,1,0.32,0,462.473480701447
5,20,0.32,0,485.451784014702
5,1,0.33,0,440.63150703907
5,20,0.33,0,487.849817752838
5,1,0.34,0,436.648414254189
5,20,0.34,0,468.474059462547
5,1,0.35,0,469.022158265114
5,20,0.35,0,446.749463438988
5,1,0.36,0,442.93320274353
5,20,0.36,0,470.796587347984
5,1,0.37,0,470.439533948898
5,20,0.37,0,462.235751986504
5,1,0.38,0,489.396747261286
5,20,0.38,0,462.064643025398
5,1,0.39,0,444.183463096619
5,20,0.39,0,479.302588075399
5,1,0.4,0,478.425761699677
5,20,0.4,0,463.688442617655
5,1,0.41,0,445.079458832741
5,20,0.41,0,464.40591147542
5,1,0.42,0,460.153983712196
5,20,0.42,0,478.471207976341
5,1,0.43,0,479.272747516632
5,20,0.43,0,479.436273694038
5,1,0.44,0,446.83006644249
5,20,0.44,0,454.581146836281
5,1,0.45,0,491.017884492874
5,20,0.45,0,467.956976562738
5,1,0.46,0,461.741637706757
5,20,0.46,0,490.80709373951
5,1,0.47,0,490.087902635336
5,20,0.47,0,483.209450721741
5,1,0.48,0,476.336645185947
5,20,0.48,0,458.843079686165
5,1,0.49,0,466.292780399323
5,20,0.49,0,460.630324959755
5,1,0.5,0,474.244343996048
5,20,0.5,0,460.380485892296
5,1,0.51,0,443.975306510925
5,20,0.51,0,471.849169760942
5,1,0.52,0,461.123416781425
5,20,0.52,0,479.501764893532
5,1,0.53,0,462.245233297348
5,20,0.53,0,500.407616615295
5,1,0.54,0,459.587395787239
5,20,0.54,0,464.912858068943
5,1,0.55,0,474.073688387871
5,20,0.55,0,501.746557235718
5,1,0.56,0,497.617969512939
5,20,0.56,0,467.787519812584
5,1,0.57,0,486.051924705505
5,20,0.57,0,489.042167782784
5,1,0.58,0,434.898412108421
5,20,0.58,0,486.00602710247
5,1,0.59,0,468.187786519527
5,20,0.59,0,490.807308077812
5,1,0.6,0,481.532934367657
5,20,0.6,0,475.054532170296
5,1,0.61,0,466.406598925591
5,20,0.61,0,468.928488731384
5,1,0.62,0,458.151219755411
5,20,0.62,0,455.106336832047
5,1,0.63,0,447.439945936203
5,20,0.63,0,480.014152526855
5,1,0.64,0,484.566242098808
5,20,0.64,0,476.269686222076
5,1,0.65,0,500.026350498199
5,20,0.65,0,473.667143821716
5,1,0.66,0,467.12050151825
5,20,0.66,0,478.111001849175
5,1,0.67,0,457.132431864738
5,20,0.67,0,435.541286617517
5,1,0.68,0,465.582244187593
5,20,0.68,0,459.702893972397
5,1,0.69,0,474.399518489838
5,20,0.69,0,433.437658548355
5,1,0.7,0,435.376038938761
5,20,0.7,0,465.99963414669
5,1,0.71,0,488.188505291939
5,20,0.71,0,491.252213716507
5,1,0.72,0,463.508573174477
5,20,0.72,0,452.159418344498
5,1,0.73,0,460.097485631704
5,20,0.73,0,449.796396255493
5,1,0.74,0,476.961747944355
5,20,0.74,0,471.62647986412
5,1,0.75,0,479.23559319973
5,20,0.75,0,436.73325920105
5,1,0.76,0,488.32826757431
5,20,0.76,0,470.834376215935
5,1,0.77,0,489.012554764748
5,20,0.77,0,469.491734355688
5,1,0.78,0,472.883011937141
5,20,0.78,0,470.915955781937
5,1,0.79,0,463.708669424057
5,20,0.79,0,490.929158449173
5,1,0.8,0,487.833475589752
5,20,0.8,0,466.371665835381
5,1,0.81,0,493.6928139925
5,20,0.81,0,442.850236326456
5,1,0.82,0,482.105667471886
5,20,0.82,0,450.384381681681
5,1,0.83,0,478.878911852837
5,20,0.83,0,467.578016281128
5,1,0.84,0,427.270769715309
5,20,0.84,0,468.738509058952
5,1,0.85,0,458.598642468452
5,20,0.85,0,469.636646389961
5,1,0.86,0,433.488968372345
5,20,0.86,0,480.43566262722
5,1,0.87,0,469.853484034538
5,20,0.87,0,459.111612439156
5,1,0.88,0,443.669697403908
5,20,0.88,0,482.503470122814
5,1,0.89,0,463.55962741375
5,20,0.89,0,473.535717606544
5,1,0.9,0,479.581782698631
5,20,0.9,0,476.529296517372
5,1,0.91,0,444.3397783041
5,20,0.91,0,440.772313833237
5,1,0.92,0,464.014893889427
5,20,0.92,0,484.300006985664
5,1,0.93,0,459.84689116478
5,20,0.93,0,473.170706987381
5,1,0.94,0,489.86065864563
5,20,0.94,0,465.801397562027
5,1,0.95,0,493.003622531891
5,20,0.95,0,468.465966045856
5,1,0.96,0,448.63350379467
5,20,0.96,0,417.344965755939
5,1,0.97,0,443.443968266249
5,20,0.97,0,474.642878890038
5,1,0.98,0,463.491112589836
5,20,0.98,0,463.691971451044
5,1,0.99,0,475.617618322372
5,20,0.99,0,465.500717520714
5,1,1,0,473.948187828064
5,20,1,0,457.544734239578
5,1,0,1,458.703428983688
5,20,0,1,476.115877509117
5,1,0.01,1,469.370060682297
5,20,0.01,1,456.807534098625
5,1,0.02,1,469.315131545067
5,20,0.02,1,482.075805485249
5,1,0.03,1,481.212270975113
5,20,0.03,1,444.368770539761
5,1,0.04,1,442.200705558062
5,20,0.04,1,477.206042915583
5,1,0.05,1,487.784324884415
5,20,0.05,1,450.091652661562
5,1,0.06,1,466.262037396431
5,20,0.06,1,469.887714862823
5,1,0.07,1,459.98310816288
5,20,0.07,1,481.574176311493
5,1,0.08,1,460.140185117722
5,20,0.08,1,449.177468419075
5,1,0.09,1,443.518284320831
5,20,0.09,1,449.83056885004
5,1,0.1,1,455.731581091881
5,20,0.1,1,468.785544514656
5,1,0.11,1,473.937866926193
5,20,0.11,1,489.443333029747
5,1,0.12,1,452.612448185682
5,20,0.12,1,452.830024957657
5,1,0.13,1,461.029786705971
5,20,0.13,1,472.284055680037
5,1,0.14,1,472.940004348755
5,20,0.14,1,437.037898600101
5,1,0.15,1,500.93578183651
5,20,0.15,1,473.008897542953
5,1,0.16,1,479.509451985359
5,20,0.16,1,432.430253684521
5,1,0.17,1,468.626687079668
5,20,0.17,1,482.13872769475
5,1,0.18,1,461.832798480988
5,20,0.18,1,446.994040191174
5,1,0.19,1,502.219856739044
5,20,0.19,1,461.039193272591
5,1,0.2,1,476.760206341743
5,20,0.2,1,462.487701654434
5,1,0.21,1,469.927294045687
5,20,0.21,1,450.542395353317
5,1,0.22,1,475.81011068821
5,20,0.22,1,486.207843184471
5,1,0.23,1,493.950670838356
5,20,0.23,1,474.234753608704
5,1,0.24,1,494.962379336357
5,20,0.24,1,457.622341513634
5,1,0.25,1,506.343124985695
5,20,0.25,1,482.024807959795
5,1,0.26,1,485.701183915138
5,20,0.26,1,490.888456940651
5,1,0.27,1,463.903277337551
5,20,0.27,1,475.936230480671
5,1,0.28,1,451.980908662081
5,20,0.28,1,477.499884605408
5,1,0.29,1,440.939671874046
5,20,0.29,1,493.545806288719
5,1,0.3,1,474.351105898619
5,20,0.3,1,462.724912166595
5,1,0.31,1,432.877014219761
5,20,0.31,1,443.926360011101
5,1,0.32,1,488.419270038605
5,20,0.32,1,455.107637673616
5,1,0.33,1,439.911873757839
5,20,0.33,1,420.917041182518
5,1,0.34,1,446.538149952888
5,20,0.34,1,468.331163287163
5,1,0.35,1,470.311537265778
5,20,0.35,1,475.876901507378
5,1,0.36,1,490.174842238426
5,20,0.36,1,457.256793022156
5,1,0.37,1,472.597807168961
5,20,0.37,1,452.765762805939
5,1,0.38,1,455.024501442909
5,20,0.38,1,466.624913334847
5,1,0.39,1,471.068706989288
5,20,0.39,1,428.911588430405
5,1,0.4,1,488.055229663849
5,20,0.4,1,457.163535118103
5,1,0.41,1,464.699138522148
5,20,0.41,1,489.589001059532
5,1,0.42,1,470.485683709383
5,20,0.42,1,470.492699861526
5,1,0.43,1,465.469676375389
5,20,0.43,1,465.512136220932
5,1,0.44,1,473.508978962898
5,20,0.44,1,485.084624886513
5,1,0.45,1,463.555190950632
5,20,0.45,1,469.603340864182
5,1,0.46,1,480.832054018974
5,20,0.46,1,468.025886118412
5,1,0.47,1,422.814229160547
5,20,0.47,1,444.977204233408
5,1,0.48,1,459.948003411293
5,20,0.48,1,467.768693804741
5,1,0.49,1,470.394146084785
5,20,0.49,1,472.39466881752
5,1,0.5,1,437.779454827309
5,20,0.5,1,480.110812783241
5,1,0.51,1,472.443274199963
5,20,0.51,1,455.082279443741
5,1,0.52,1,475.348726034164
5,20,0.52,1,418.61956551671
5,1,0.53,1,481.290381133556
5,20,0.53,1,457.854207277298
5,1,0.54,1,473.570959210396
5,20,0.54,1,448.737623929977
5,1,0.55,1,453.028500497341
5,20,0.55,1,484.244123518467
5,1,0.56,1,473.197281837463
5,20,0.56,1,443.997001647949
5,1,0.57,1,467.659161925316
5,20,0.57,1,480.707024812698
5,1,0.58,1,470.370961308479
5,20,0.58,1,469.573231935501
5,1,0.59,1,473.306063294411
5,20,0.59,1,442.965515136719
5,1,0.6,1,474.011761546135
5,20,0.6,1,470.679425895214
5,1,0.61,1,460.353433549404
5,20,0.61,1,487.573147654533
5,1,0.62,1,498.956919580698
5,20,0.62,1,484.846737504005
5,1,0.63,1,456.138803839684
5,20,0.63,1,465.245030641556
5,1,0.64,1,432.836508274078
5,20,0.64,1,459.028430938721
5,1,0.65,1,487.491978526115
5,20,0.65,1,479.082939684391
5,1,0.66,1,488.31068778038
5,20,0.66,1,476.54485720396
5,1,0.67,1,474.892217874527
5,20,0.67,1,418.656042933464
5,1,0.68,1,441.950231313705
5,20,0.68,1,467.590514659882
5,1,0.69,1,467.022273302078
5,20,0.69,1,476.601305365562
5,1,0.7,1,445.12618637085
5,20,0.7,1,470.056733727455
5,1,0.71,1,458.94358330965
5,20,0.71,1,457.044562935829
5,1,0.72,1,470.353415727615
5,20,0.72,1,452.483988344669
5,1,0.73,1,476.747048377991
5,20,0.73,1,470.917144238949
5,1,0.74,1,475.28245985508
5,20,0.74,1,471.974011063576
5,1,0.75,1,477.540743708611
5,20,0.75,1,437.964745163918
5,1,0.76,1,469.613546133041
5,20,0.76,1,467.294040858746
5,1,0.77,1,488.140851855278
5,20,0.77,1,475.235274791718
5,1,0.78,1,454.288536369801
5,20,0.78,1,472.265106320381
5,1,0.79,1,437.361062258482
5,20,0.79,1,452.855195760727
5,1,0.8,1,483.76346719265
5,20,0.8,1,432.136729538441
5,1,0.81,1,468.065239310265
5,20,0.81,1,451.645604014397
5,1,0.82,1,452.548406004906
5,20,0.82,1,466.825534343719
5,1,0.83,1,473.638177752495
5,20,0.83,1,494.709218978882
5,1,0.84,1,463.806842654943
5,20,0.84,1,465.564670443535
5,1,0.85,1,414.016789525747
5,20,0.85,1,471.596454977989
5,1,0.86,1,481.467877149582
5,20,0.86,1,458.968152046204
5,1,0.87,1,445.817524194717
5,20,0.87,1,469.166638016701
5,1,0.88,1,474.763604998589
5,20,0.88,1,490.103877663612
5,1,0.89,1,495.266163229942
5,20,0.89,1,489.182410478592
5,1,0.9,1,467.480968952179
5,20,0.9,1,464.057103037834
5,1,0.91,1,465.743384838104
5,20,0.91,1,475.856622219086
5,1,0.92,1,467.669078946114
5,20,0.92,1,437.823581516743
5,1,0.93,1,478.709841609001
5,20,0.93,1,445.86553388834
5,1,0.94,1,438.78804910183
5,20,0.94,1,476.020510911942
5,1,0.95,1,462.049336910248
5,20,0.95,1,501.233378350735
5,1,0.96,1,495.875571489334
5,20,0.96,1,462.743829786778
5,1,0.97,1,462.685595691204
5,20,0.97,1,495.635113358498
5,1,0.98,1,448.744587302208
5,20,0.98,1,474.453039884567
5,1,0.99,1,475.48885217309
5,20,0.99,1,465.33259499073
5,1,1,1,465.896956473589
5,20,1,1,453.215601652861
5,1,0,2,484.540733337402
5,20,0,2,404.483728915453
5,1,0.01,2,470.923402070999
5,20,0.01,2,446.149803698063
5,1,0.02,2,450.853808879852
5,20,0.02,2,481.665912270546
5,1,0.03,2,464.29663002491
5,20,0.03,2,481.174713969231
5,1,0.04,2,467.079416751862
5,20,0.04,2,492.574071466923
5,1,0.05,2,485.336527705193
5,20,0.05,2,427.244138628244
5,1,0.06,2,448.524443149567
5,20,0.06,2,450.953191518784
5,1,0.07,2,466.841284275055
5,20,0.07,2,506.721784830093
5,1,0.08,2,485.928211331367
5,20,0.08,2,470.335433840752
5,1,0.09,2,472.338499128819
5,20,0.09,2,482.937199831009
5,1,0.1,2,480.759501934052
5,20,0.1,2,442.859125614166
5,1,0.11,2,482.645046234131
5,20,0.11,2,433.433046221733
5,1,0.12,2,464.852158784866
5,20,0.12,2,449.613825201988
5,1,0.13,2,475.999711275101
5,20,0.13,2,473.543735057116
5,1,0.14,2,500.597240507603
5,20,0.14,2,495.129746317863
5,1,0.15,2,483.292488455772
5,20,0.15,2,485.132369637489
5,1,0.16,2,469.966726124287
5,20,0.16,2,457.518085956573
5,1,0.17,2,469.722950458527
5,20,0.17,2,466.171730518341
5,1,0.18,2,463.141165137291
5,20,0.18,2,472.018379867077
5,1,0.19,2,450.790860652924
5,20,0.19,2,481.945063471794
5,1,0.2,2,468.682869553566
5,20,0.2,2,433.080582141876
5,1,0.21,2,469.438731074333
5,20,0.21,2,477.990398645401
5,1,0.22,2,474.365800619125
5,20,0.22,2,471.660089731216
5,1,0.23,2,470.655563473701
5,20,0.23,2,490.037306904793
5,1,0.24,2,460.927186787128
5,20,0.24,2,484.093370437622
5,1,0.25,2,472.190210938454
5,20,0.25,2,481.480242729187
5,1,0.26,2,455.959326773882
5,20,0.26,2,449.484472066164
5,1,0.27,2,438.844049930573
5,20,0.27,2,434.77349871397
5,1,0.28,2,472.428874135017
5,20,0.28,2,461.057711601257
5,1,0.29,2,459.916910648346
5,20,0.29,2,485.23325625062
5,1,0.3,2,477.462422609329
5,20,0.3,2,463.502972781658
5,1,0.31,2,482.112995147705
5,20,0.31,2,442.281515002251
5,1,0.32,2,490.034799933434
5,20,0.32,2,459.709456205368
5,1,0.33,2,444.209015846252
5,20,0.33,2,444.257011890411
5,1,0.34,2,467.463181376457
5,20,0.34,2,472.680084824562
5,1,0.35,2,497.264470100403
5,20,0.35,2,445.491392433643
5,1,0.36,2,443.762097835541
5,20,0.36,2,459.53167361021
5,1,0.37,2,449.41499248147
5,20,0.37,2,458.800700932741
5,1,0.38,2,447.299600124359
5,20,0.38,2,491.422981619835
5,1,0.39,2,448.520919382572
5,20,0.39,2,460.766868233681
5,1,0.4,2,480.833431482315
5,20,0.4,2,474.806791186333
5,1,0.41,2,481.056930065155
5,20,0.41,2,463.148816108704
5,1,0.42,2,478.156210899353
5,20,0.42,2,495.64625442028
5,1,0.43,2,465.255908429623
5,20,0.43,2,493.07055619359
5,1,0.44,2,464.237236857414
5,20,0.44,2,477.156773924828
5,1,0.45,2,492.54228758812
5,20,0.45,2,419.031570196152
5,1,0.46,2,450.713141620159
5,20,0.46,2,477.159804821014
5,1,0.47,2,489.095579862595
5,20,0.47,2,452.760397553444
5,1,0.48,2,453.902632236481
5,20,0.48,2,470.03314435482
5,1,0.49,2,474.88919532299
5,20,0.49,2,453.80486240983
5,1,0.5,2,462.425358295441
5,20,0.5,2,487.047212153673
5,1,0.51,2,460.639290571213
5,20,0.51,2,487.389102935791
5,1,0.52,2,487.237146139145
5,20,0.52,2,466.524847745895
5,1,0.53,2,447.931436300278
5,20,0.53,2,438.720998287201
5,1,0.54,2,460.342813998461
5,20,0.54,2,455.498067140579
5,1,0.55,2,495.879191279411
5,20,0.55,2,443.612435489893
5,1,0.56,2,461.356134533882
5,20,0.56,2,461.73866379261
5,1,0.57,2,444.778643846512
5,20,0.57,2,465.614085912704
5,1,0.58,2,426.883672833443
5,20,0.58,2,461.09003841877
5,1,0.59,2,467.241558432579
5,20,0.59,2,472.183539390564
5,1,0.6,2,477.87090241909
5,20,0.6,2,495.046964466572
5,1,0.61,2,461.846603035927
5,20,0.61,2,485.10390329361
5,1,0.62,2,463.92139518261
5,20,0.62,2,465.29292088747
5,1,0.63,2,458.677144765854
5,20,0.63,2,465.517427921295
5,1,0.64,2,423.580353021622
5,20,0.64,2,473.867821544409
5,1,0.65,2,448.123999834061
5,20,0.65,2,472.87952491641
5,1,0.66,2,487.86699795723
5,20,0.66,2,464.429757595062
5,1,0.67,2,474.231604814529
5,20,0.67,2,482.135605573654
5,1,0.68,2,471.758510351181
5,20,0.68,2,470.764829397202
5,1,0.69,2,446.713264942169
5,20,0.69,2,473.227741360664
5,1,0.7,2,467.332973718643
5,20,0.7,2,440.03603130579
5,1,0.71,2,423.384231686592
5,20,0.71,2,430.170702457428
5,1,0.72,2,478.319247752428
5,20,0.72,2,475.836085259914
5,1,0.73,2,487.698023021221
5,20,0.73,2,464.263526916504
5,1,0.74,2,491.158813297749
5,20,0.74,2,490.470400094986
5,1,0.75,2,458.99713742733
5,20,0.75,2,478.577248871326
5,1,0.76,2,459.568707227707
5,20,0.76,2,453.272529155016
5,1,0.77,2,461.237809181213
5,20,0.77,2,472.556622415781
5,1,0.78,2,466.143196940422
5,20,0.78,2,471.591231942177
5,1,0.79,2,473.920793890953
5,20,0.79,2,439.681282281876
5,1,0.8,2,429.632244348526
5,20,0.8,2,467.49475312233
5,1,0.81,2,459.318644940853
5,20,0.81,2,477.023425996304
5,1,0.82,2,475.743857890368
5,20,0.82,2,466.824171572924
5,1,0.83,2,474.879347205162
5,20,0.83,2,475.670726060867
5,1,0.84,2,441.386387348175
5,20,0.84,2,454.734054923058
5,1,0.85,2,464.888142585754
5,20,0.85,2,469.138755202293
5,1,0.86,2,462.786617398262
5,20,0.86,2,458.696781158447
5,1,0.87,2,429.154504179955
5,20,0.87,2,475.157018452883
5,1,0.88,2,476.978955745697
5,20,0.88,2,456.783256411552
5,1,0.89,2,452.180443644524
5,20,0.89,2,449.872840553522
5,1,0.9,2,416.865202784538
5,20,0.9,2,474.678224444389
5,1,0.91,2,491.264144420624
5,20,0.91,2,494.358046650887
5,1,0.92,2,459.130644083023
5,20,0.92,2,473.257878661156
5,1,0.93,2,471.666153788567
5,20,0.93,2,454.885990977287
5,1,0.94,2,481.092314481735
5,20,0.94,2,489.387509465218
5,1,0.95,2,456.711552739143
5,20,0.95,2,472.621251165867
5,1,0.96,2,476.774079084396
5,20,0.96,2,481.926300525665
5,1,0.97,2,476.99840939045
5,20,0.97,2,442.923334956169
5,1,0.98,2,456.130564332008
5,20,0.98,2,428.198369383812
5,1,0.99,2,440.758298277855
5,20,0.99,2,457.593459516764
5,1,1,2,355.898957937956
5,20,1,2,356.72543784976
5,1,0,3,471.386383354664
5,20,0,3,477.778506398201
5,1,0.01,3,459.936273097992
5,20,0.01,3,427.210530072451
5,1,0.02,3,470.413807034492
5,20,0.02,3,495.381777435541
5,1,0.03,3,463.789804458618
5,20,0.03,3,457.910310745239
5,1,0.04,3,490.166422843933
5,20,0.04,3,458.230570316315
5,1,0.05,3,464.442812919617
5,20,0.05,3,452.416781455278
5,1,0.06,3,484.255127191544
5,20,0.06,3,426.754570990801
5,1,0.07,3,466.786678314209
5,20,0.07,3,456.818573117256
5,1,0.08,3,465.473991692066
5,20,0.08,3,476.375383257866
5,1,0.09,3,491.593495488167
5,20,0.09,3,465.486402630806
5,1,0.1,3,428.020192503929
5,20,0.1,3,477.654814124107
5,1,0.11,3,454.131401181221
5,20,0.11,3,488.322917819023
5,1,0.12,3,443.545785605907
5,20,0.12,3,450.475139141083
5,1,0.13,3,475.186198115349
5,20,0.13,3,477.644134640694
5,1,0.14,3,489.67162758112
5,20,0.14,3,460.249710559845
5,1,0.15,3,474.671786218882
5,20,0.15,3,472.844909548759
5,1,0.16,3,471.475757837296
5,20,0.16,3,480.238356947899
5,1,0.17,3,457.843088269234
5,20,0.17,3,454.28465616703
5,1,0.18,3,477.64578473568
5,20,0.18,3,436.178971171379
5,1,0.19,3,488.432858586311
5,20,0.19,3,470.999425888062
5,1,0.2,3,474.320758104324
5,20,0.2,3,457.810710549355
5,1,0.21,3,483.860345602036
5,20,0.21,3,425.154071688652
5,1,0.22,3,421.439733147621
5,20,0.22,3,489.646579265594
5,1,0.23,3,509.524981379509
5,20,0.23,3,468.538711160421
5,1,0.24,3,465.391269803047
5,20,0.24,3,460.47098171711
5,1,0.25,3,465.032090246677
5,20,0.25,3,497.399193286896
5,1,0.26,3,471.506725877523
5,20,0.26,3,477.895412802696
5,1,0.27,3,455.744675576687
5,20,0.27,3,467.99538230896
5,1,0.28,3,396.883695602417
5,20,0.28,3,438.818516075611
5,1,0.29,3,445.580353528261
5,20,0.29,3,433.432456493378
5,1,0.3,3,436.993733406067
5,20,0.3,3,429.187662363052
5,1,0.31,3,476.700323462486
5,20,0.31,3,470.543191552162
5,1,0.32,3,464.987002968788
5,20,0.32,3,478.965213477612
5,1,0.33,3,456.205942183733
5,20,0.33,3,477.69688808918
5,1,0.34,3,458.459851384163
5,20,0.34,3,464.630536675453
5,1,0.35,3,474.61424779892
5,20,0.35,3,482.503872513771
5,1,0.36,3,467.2253729105
5,20,0.36,3,459.807582139969
5,1,0.37,3,473.969124555588
5,20,0.37,3,464.794727563858
5,1,0.38,3,474.588125348091
5,20,0.38,3,475.499330192804
5,1,0.39,3,465.003034114838
5,20,0.39,3,494.056446552277
5,1,0.4,3,447.480082631111
5,20,0.4,3,443.30029296875
5,1,0.41,3,459.764487624168
5,20,0.41,3,476.147659182549
5,1,0.42,3,459.133661866188
5,20,0.42,3,445.051280975342
5,1,0.43,3,393.08494758606
5,20,0.43,3,487.460840821266
5,1,0.44,3,473.160621285439
5,20,0.44,3,468.519632577896
5,1,0.45,3,472.69747877121
5,20,0.45,3,468.718549847603
5,1,0.46,3,444.175482749939
5,20,0.46,3,453.173827409744
5,1,0.47,3,455.807240366936
5,20,0.47,3,486.340586543083
5,1,0.48,3,458.938254714012
5,20,0.48,3,460.164884567261
5,1,0.49,3,475.213794350624
5,20,0.49,3,463.615996837616
5,1,0.5,3,466.786753356457
5,20,0.5,3,467.066998004913
5,1,0.51,3,474.153349876404
5,20,0.51,3,482.403761506081
5,1,0.52,3,474.353001594543
5,20,0.52,3,474.225143492222
5,1,0.53,3,484.6714605093
5,20,0.53,3,480.011097192764
5,1,0.54,3,477.531512737274
5,20,0.54,3,459.85037457943
5,1,0.55,3,474.089958429337
5,20,0.55,3,443.655611038208
5,1,0.56,3,480.499259650707
5,20,0.56,3,469.190999627113
5,1,0.57,3,494.733568310738
5,20,0.57,3,481.097257614136
5,1,0.58,3,496.609747320414
5,20,0.58,3,447.853201985359
5,1,0.59,3,451.159362435341
5,20,0.59,3,444.472159147263
5,1,0.6,3,486.945370674133
5,20,0.6,3,471.975922703743
5,1,0.61,3,474.206007599831
5,20,0.61,3,455.275979459286
5,1,0.62,3,471.249173849821
5,20,0.62,3,489.704789757729
5,1,0.63,3,480.418279290199
5,20,0.63,3,474.143162608147
5,1,0.64,3,474.818895816803
5,20,0.64,3,468.31601691246
5,1,0.65,3,502.693651765585
5,20,0.65,3,475.410210847855
5,1,0.66,3,450.844473958015
5,20,0.66,3,461.982921242714
5,1,0.67,3,459.623001247644
5,20,0.67,3,478.424506902695
5,1,0.68,3,485.287104964256
5,20,0.68,3,465.631674528122
5,1,0.69,3,479.742351531982
5,20,0.69,3,452.606243550777
5,1,0.7,3,468.247999787331
5,20,0.7,3,449.903642177582
5,1,0.71,3,456.855831384659
5,20,0.71,3,472.637760907412
5,1,0.72,3,469.652411162853
5,20,0.72,3,476.465588569641
5,1,0.73,3,490.665200710297
5,20,0.73,3,446.509876012802
5,1,0.74,3,467.464932203293
5,20,0.74,3,455.630782723427
5,1,0.75,3,437.855816841125
5,20,0.75,3,450.507882356644
5,1,0.76,3,456.881588816643
5,20,0.76,3,450.309520363808
5,1,0.77,3,489.068446516991
5,20,0.77,3,473.156199097633
5,1,0.78,3,463.412993311882
5,20,0.78,3,478.342035889626
5,1,0.79,3,450.817203640938
5,20,0.79,3,461.223390877247
5,1,0.8,3,449.967051059008
5,20,0.8,3,463.774206221104
5,1,0.81,3,456.518461167812
5,20,0.81,3,460.643091976643
5,1,0.82,3,452.423989355564
5,20,0.82,3,462.707571804523
5,1,0.83,3,463.542600512505
5,20,0.83,3,457.883557200432
5,1,0.84,3,462.352984428406
5,20,0.84,3,474.900259375572
5,1,0.85,3,469.837661385536
5,20,0.85,3,482.149693131447
5,1,0.86,3,497.329878956079
5,20,0.86,3,480.304959744215
5,1,0.87,3,474.095031321049
5,20,0.87,3,472.418800830841
5,1,0.88,3,498.375805974007
5,20,0.88,3,447.158679068089
5,1,0.89,3,478.629677176476
5,20,0.89,3,484.338432192802
5,1,0.9,3,477.15641862154
5,20,0.9,3,470.814580559731
5,1,0.91,3,476.04342392087
5,20,0.91,3,453.774785637856
5,1,0.92,3,492.976235151291
5,20,0.92,3,473.20449590683
5,1,0.93,3,491.754080444574
5,20,0.93,3,484.43744623661
5,1,0.94,3,459.21165817976
5,20,0.94,3,470.919294238091
5,1,0.95,3,491.742187142372
5,20,0.95,3,489.229912877083
5,1,0.96,3,476.005835652351
5,20,0.96,3,473.432477861643
5,1,0.97,3,465.607775717974
5,20,0.97,3,456.150603413582
5,1,0.98,3,462.31602165103
5,20,0.98,3,429.684393256903
5,1,0.99,3,426.707401037216
5,20,0.99,3,405.655015021563
5,1,1,3,293.461116522551
5,20,1,3,336.64237883687
5,1,0,4,449.572338759899
5,20,0,4,466.335237562656
5,1,0.01,4,441.535222053528
5,20,0.01,4,436.515553832054
5,1,0.02,4,438.877351105213
5,20,0.02,4,468.17590084672
5,1,0.03,4,496.315901696682
5,20,0.03,4,475.521905124187
5,1,0.04,4,473.452327370644
5,20,0.04,4,504.877508997917
5,1,0.05,4,474.539358258247
5,20,0.05,4,450.466917991638
5,1,0.06,4,504.063230395317
5,20,0.06,4,458.488081336021
5,1,0.07,4,467.271378874779
